parcel_id,slr_m,depth_m
39,1,1.4843475818634033
39,1.5,2.0443475246429443
39,2,2.653974771499634
39,2.5,3.2023332118988037
39,3,3.752333164215088
40,0,0.49274444580078125
40,0.25,0.7974739074707031
40,0.5,1.0427443981170654
40,0.75,1.3077316284179688
40,1,1.5746028423309326
40,1.5,2.132908821105957
40,2,2.724696397781372
40,2.5,3.284696340560913
40,3,3.83453106880188
41,0,0.5460748672485352
41,0.25,0.8260748386383057
41,0.5,1.0918984413146973
41,0.75,1.3602830171585083
41,1,1.6233209371566772
41,1.5,2.2061691284179688
41,2,2.826197862625122
41,2.5,3.36031174659729
41,3,3.886169195175171
42,0,0.27742624282836914
42,0.25,0.5379629135131836
42,0.5,0.8115866184234619
42,0.75,1.067962884902954
42,1,1.3283241987228394
42,1.5,1.9074262380599976
42,2,2.577962875366211
42,2.5,3.0915403366088867
42,3,3.6079628467559814
43,0,0.12776947021484375
43,0.25,0.40776583552360535
43,0.5,0.6777651906013489
43,0.75,0.9511227011680603
43,1,1.2277652025222778
43,1.5,1.8411226272583008
43,2,2.4801409244537354
43,2.5,3.010140895843506
43,3,3.513341188430786
44,0,0.34412670135498047
44,0.25,0.5966154336929321
44,0.5,0.8748103380203247
44,0.75,1.1385990381240845
44,1,1.4285989999771118
44,1.5,2.066795587539673
44,2,2.684812068939209
44,2.5,3.188600778579712
44,3,3.714810371398926
45,0,0.3905595541000366
45,0.25,0.6393140554428101
45,0.5,0.9092286825180054
45,0.75,1.179228663444519
45,1,1.4592286348342896
45,1.5,2.069715976715088
45,2,2.6892549991607666
45,2.5,3.2094035148620605
45,3,3.7297160625457764
46,0,0.3151056468486786
46,0.25,0.5885316729545593
46,0.5,0.8634921908378601
46,0.75,1.1134921312332153
46,1,1.3577549457550049
46,1.5,1.9534918069839478
46,2,2.59485125541687
46,2.5,3.113497018814087
46,3,3.6234917640686035
47,0,0.11182626336812973
47,0.25,0.3918258845806122
47,0.5,0.66570281982421875
47,0.75,0.9118258953094482
47,1,1.1618258953094482
47,1.5,1.7603598833084106
47,2,2.3818259239196777
47,2.5,2.9118258953094482
47,3,3.431825876235962
48,0,0.5517857670783997
48,0.25,0.8368802666664124
48,0.5,1.096880316734314
48,0.75,1.3602858781814575
48,1,1.596880316734314
48,1.5,2.2217857837677
48,2,2.800285816192627
48,2.5,3.3302886486053467
48,3,3.8502798080444336
49,0,0.5674833059310913
49,0.25,0.8513647317886353
49,0.5,1.1224510669708252
49,0.75,1.3724510669708252
49,1,1.6173650026321411
49,1.5,2.2524373531341553
49,2,2.827364921569824
49,2.5,3.3613646030426025
49,3,3.8763818740844727
50,0,0.1859164535999298
50,0.25,0.44018077850341797
50,0.5,0.7117942571640015
50,0.75,0.9617941975593567
50,1,1.2050600051879883
50,1.5,1.84018075466156
50,2,2.4350950717926025
50,2.5,2.9550790786743164
50,3,3.474276304244995
51,0,0.38221272826194763
51,0.25,0.6443435549736023
51,0.5,0.9143767356872559
51,0.75,1.1727962493896484
51,1,1.422812581062317
51,1.5,2.0343263149261475
51,2,2.672820568084717
51,2.5,3.1768667697906494
51,3,3.676866054534912
52,0,0.5054834485054016
52,0.25,0.7665314078330994
52,0.5,1.0365314483642578
52,0.75,1.2954730987548828
52,1,1.5586744546890259
52,1.5,2.154264211654663
52,2,2.805483341217041
52,2.5,3.3065314292907715
52,3,3.818734884262085
53,0,0.13389843702316284
53,0.25,0.4102078080177307
53,0.5,0.673898458480835
53,0.75,0.9338984489440918
53,1,1.1938985586166382
53,1.5,1.8027185201644897
53,2,2.442718505859375
53,2.5,2.9438984394073486
53,3,3.466409206390381
54,0,0.15365855395793915
54,0.25,0.31651848554611206
54,0.5,0.5930521488189697
54,0.75,0.8530715107917786
54,1,1.1407442092895508
54,1.5,1.7481433153152466
54,2,2.352159261703491
54,2.5,2.8777759075164795
54,3,3.423062324523926
55,0,0.24242180585861206
55,0.25,0.505871593952179
55,0.5,0.7842587828636169
55,0.75,1.054259181022644
55,1,1.334303379058838
55,1.5,1.989066243171692
55,2,2.594273567199707
55,2.5,3.085871458053589
55,3,3.6142587661743164
56,0,0.37627947330474854
56,0.25,0.6426013708114624
56,0.5,0.9159163236618042
56,0.75,1.188990592956543
56,1,1.4786648750305176
56,1.5,2.138673782348633
56,2,2.739036798477173
56,2.5,3.2290241718292236
56,3,3.74627947807312
57,0,0.20402124524116516
57,0.25,0.5040212273597717
57,0.5,0.773888111114502
57,0.75,1.0338881015777588
57,1,1.2839343547821045
57,1.5,1.8539623022079468
57,2,2.4539623260498047
57,2.5,2.965207576751709
57,3,3.493962287902832
58,0,0.47841721773147583
58,0.25,0.7497268319129944
58,0.5,1.0247728824615479
58,0.75,1.2779523134231567
58,1,1.5366326570510864
58,1.5,2.1879544258117676
58,2,2.7566373348236084
58,2.5,3.2679543495178223
58,3,3.777952194213867
59,0,0.44504502415657043
59,0.25,0.7172661423683167
59,0.5,0.9855425953865051
59,0.75,1.2455426454544067
59,1,1.489640712738037
59,1.5,2.1483230590820312
59,2,2.7350575923919678
59,2.5,3.2496280670166016
59,3,3.7555527687072754
60,0,0.4164954125881195
60,0.25,0.6764945387840271
60,0.5,0.9498234987258911
60,0.75,1.2198234796524048
60,1,1.5113255977630615
60,1.5,2.16267991065979
60,2,2.727876901626587
60,2.5,3.231325626373291
60,3,3.7319085597991943
61,0,0.289895236492157
61,0.25,0.5261698365211487
61,0.5,0.7806692123413086
61,0.75,1.0644824504852295
61,1,1.3544825315475464
61,1.5,2.061218500137329
61,2,2.559324026107788
61,2.5,3.069324016571045
61,3,3.5806691646575928
62,0,0.6371637582778931
62,0.25,0.9025915861129761
62,0.5,1.1827983856201172
62,0.75,1.4123154878616333
62,1,1.6544296741485596
62,1.5,2.395294666290283
62,2,2.842315435409546
62,2.5,3.362523317337036
62,3,3.8871631622314453
