year,slr_m,depth_m,parcel_id,scenario,flooded
1,0.04722222857142852,1.5274729674474714,1,Intermediate,TRUE
2,0.05103222857142852,1.5313725713531492,1,Intermediate,TRUE
3,0.05502563636363631,1.5354598964511696,1,Intermediate,TRUE
4,0.0592024519480519,1.5397349427415326,1,Intermediate,TRUE
5,0.06356267532467527,1.5441977102242381,1,Intermediate,TRUE
6,0.06810630649350644,1.5488481988992862,1,Intermediate,TRUE
7,0.07283334545454541,1.5536864087666769,1,Intermediate,TRUE
8,0.07774379220779215,1.5587123398264102,1,Intermediate,TRUE
9,0.0828376467532467,1.5639259920784863,1,Intermediate,TRUE
10,0.08811490909090904,1.5693273655229045,1,Intermediate,TRUE
11,0.09357557922077915,1.5749164601596657,1,Intermediate,TRUE
12,0.09921965714285708,1.5806932759887693,1,Intermediate,TRUE
13,0.1050471428571428,1.5866578130102156,1,Intermediate,TRUE
14,0.11105803636363629,1.5928100712240043,1,Intermediate,TRUE
15,0.11725233766233761,1.5991500506301357,1,Intermediate,TRUE
16,0.1236300467532467,1.6056777512286098,1,Intermediate,TRUE
17,0.13019116363636357,1.6123931730194263,1,Intermediate,TRUE
18,0.13693568831168826,1.6192963160025855,1,Intermediate,TRUE
19,0.1438636207792207,1.6263871801780874,1,Intermediate,TRUE
20,0.15097496103896096,1.6336657655459317,1,Intermediate,TRUE
21,0.15826970909090904,1.6411320721061184,1,Intermediate,TRUE
22,0.16574786493506488,1.6487860998586479,1,Intermediate,TRUE
23,0.17340942857142852,1.65662784880352,1,Intermediate,TRUE
24,0.18125439999999993,1.6646573189407348,1,Intermediate,TRUE
25,0.18928277922077916,1.672874510270292,1,Intermediate,TRUE
26,0.19749456623376618,1.681279422792192,1,Intermediate,TRUE
27,0.20588976103896098,1.6898720565064342,1,Intermediate,TRUE
28,0.21446836363636357,1.6986524114130193,1,Intermediate,TRUE
29,0.22323037402597398,1.707620487511947,1,Intermediate,TRUE
30,0.23217579220779216,1.716776284803217,1,Intermediate,TRUE
31,0.24130461818181811,1.7261198032868297,1,Intermediate,TRUE
32,0.2506168519480519,1.7356611677786096,1,Intermediate,TRUE
33,0.26011249350649346,1.7455359871510716,1,Intermediate,TRUE
34,0.2697915428571428,1.755601538114275,1,Intermediate,TRUE
35,0.27965399999999996,1.7658578206682205,1,Intermediate,TRUE
36,0.2896998649350649,1.7763048348129074,1,Intermediate,TRUE
37,0.29992913766233764,1.7869425805483359,1,Intermediate,TRUE
38,0.31034181818181816,1.797771057874506,1,Intermediate,TRUE
39,0.32093790649350645,1.808790266791418,1,Intermediate,TRUE
40,0.33171740259740257,1.8200002072990715,1,Intermediate,TRUE
41,0.34268030649350645,1.8314008793974665,1,Intermediate,TRUE
42,0.35382661818181815,1.8429922830866032,1,Intermediate,TRUE
43,0.36515633766233757,1.8547744183664816,1,Intermediate,TRUE
44,0.3766694649350649,1.8667472852371017,1,Intermediate,TRUE
45,0.388366,1.8789108836984634,1,Intermediate,TRUE
46,0.4002459428571429,1.8912652137505668,1,Intermediate,TRUE
47,0.4123092935064935,1.9038102753934116,1,Intermediate,TRUE
48,0.4245560519480519,1.9165460686269982,1,Intermediate,TRUE
49,0.43698621818181815,1.9294725934513266,1,Intermediate,TRUE
50,0.4495997922077922,1.9425898498663965,1,Intermediate,TRUE
51,0.462396774025974,1.9558978378722078,1,Intermediate,TRUE
52,0.4753771636363636,1.969396557468761,1,Intermediate,TRUE
53,0.48854096103896105,1.983086008656056,1,Intermediate,TRUE
54,0.5018881662337662,1.996966319283483,1,Intermediate,TRUE
55,0.5154187792207793,2.0110381498219256,1,Intermediate,TRUE
56,0.5291328,2.025300724369812,1,Intermediate,TRUE
57,0.5430302285714286,2.0397540429271426,1,Intermediate,TRUE
58,0.557111064935065,2.054398105493917,1,Intermediate,TRUE
59,0.5713753090909091,2.0692329120701354,1,Intermediate,TRUE
60,0.5858229610389611,2.0842584626557983,1,Intermediate,TRUE
61,0.6004540207792208,2.099474757250905,1,Intermediate,TRUE
62,0.6152684883116883,2.1148817958554553,1,Intermediate,TRUE
63,0.6302663636363637,2.13047957846945,1,Intermediate,TRUE
64,0.6454476467532468,2.1462681050928882,1,Intermediate,TRUE
65,0.6608123376623377,2.162247375725771,1,Intermediate,TRUE
66,0.6763604363636364,2.1784173903680975,1,Intermediate,TRUE
67,0.6920919428571429,2.194778149019868,1,Intermediate,TRUE
68,0.7080068571428573,2.2113296516810825,1,Intermediate,TRUE
69,0.7241051792207793,2.2280718983517414,1,Intermediate,TRUE
70,0.7403869090909092,2.245004889031844,1,Intermediate,TRUE
71,0.7568520467532469,2.262130633117349,1,Intermediate,TRUE
72,0.7735005922077923,2.2794499940830777,1,Intermediate,TRUE
73,0.7903325454545456,2.2969601528434755,1,Intermediate,TRUE
74,0.8073479064935066,2.3146611093985423,1,Intermediate,TRUE
75,0.8245466753246755,2.332552863748278,1,Intermediate,TRUE
76,0.8419288519480521,2.350635415892683,1,Intermediate,TRUE
77,0.8594944363636365,2.368908765831757,1,Intermediate,TRUE
78,0.8772434285714288,2.3873729135654997,1,Intermediate,TRUE
79,0.8951758285714287,2.4060278590939115,1,Intermediate,TRUE
80,0.9132916363636365,2.4248736024169926,1,Intermediate,TRUE
1,0.04722222857142852,0,2,Intermediate,FALSE
2,0.05103222857142852,0,2,Intermediate,FALSE
3,0.05502563636363631,0,2,Intermediate,FALSE
4,0.0592024519480519,0,2,Intermediate,FALSE
5,0.06356267532467527,0,2,Intermediate,FALSE
6,0.06810630649350644,0,2,Intermediate,FALSE
7,0.07283334545454541,0,2,Intermediate,FALSE
8,0.07774379220779215,0,2,Intermediate,FALSE
9,0.0828376467532467,0,2,Intermediate,FALSE
10,0.08811490909090904,0,2,Intermediate,FALSE
11,0.09357557922077915,0,2,Intermediate,FALSE
12,0.09921965714285708,0,2,Intermediate,FALSE
13,0.1050471428571428,0,2,Intermediate,FALSE
14,0.11105803636363629,0,2,Intermediate,FALSE
15,0.11725233766233761,0,2,Intermediate,FALSE
16,0.1236300467532467,0,2,Intermediate,FALSE
17,0.13019116363636357,0,2,Intermediate,FALSE
18,0.13693568831168826,0,2,Intermediate,FALSE
19,0.1438636207792207,0,2,Intermediate,FALSE
20,0.15097496103896096,0,2,Intermediate,FALSE
21,0.15826970909090904,0,2,Intermediate,FALSE
22,0.16574786493506488,0,2,Intermediate,FALSE
23,0.17340942857142852,0,2,Intermediate,FALSE
24,0.18125439999999993,0,2,Intermediate,FALSE
25,0.18928277922077916,0,2,Intermediate,FALSE
26,0.19749456623376618,0,2,Intermediate,FALSE
27,0.20588976103896098,0,2,Intermediate,FALSE
28,0.21446836363636357,0,2,Intermediate,FALSE
29,0.22323037402597398,0,2,Intermediate,FALSE
30,0.23217579220779216,0,2,Intermediate,FALSE
31,0.24130461818181811,0,2,Intermediate,FALSE
32,0.2506168519480519,3.991071536026607e-4,2,Intermediate,FALSE
33,0.26011249350649346,0.006542847942603068,2,Intermediate,FALSE
34,0.2697915428571428,0.01280525474559235,2,Intermediate,FALSE
35,0.27965399999999996,0.019186327562570545,2,Intermediate,FALSE
36,0.2896998649350649,0.025686066393537616,2,Intermediate,FALSE
37,0.29992913766233764,0.032304471238493594,2,Intermediate,FALSE
38,0.31034181818181816,0.03904154209743845,2,Intermediate,FALSE
39,0.32093790649350645,0.045897278970372185,2,Intermediate,FALSE
40,0.33171740259740257,0.05287168185729483,2,Intermediate,FALSE
41,0.34268030649350645,0.05996475075820635,2,Intermediate,FALSE
42,0.35382661818181815,0.06717648567310679,2,Intermediate,FALSE
43,0.36515633766233757,0.07450688660199606,2,Intermediate,FALSE
44,0.3766694649350649,0.08195595354487431,2,Intermediate,FALSE
45,0.388366,0.0895236865017414,2,Intermediate,FALSE
46,0.4002459428571429,0.09721008547259741,2,Intermediate,FALSE
47,0.4123092935064935,0.10501515045744225,2,Intermediate,FALSE
48,0.4245560519480519,0.11293888145627601,2,Intermediate,FALSE
49,0.43698621818181815,0.12098127846909867,2,Intermediate,FALSE
50,0.4495997922077922,0.12914234149591025,2,Intermediate,FALSE
51,0.462396774025974,0.13742207053671068,2,Intermediate,FALSE
52,0.4753771636363636,0.1458204655915,2,Intermediate,FALSE
53,0.48854096103896105,0.15433752666027825,2,Intermediate,TRUE
54,0.5018881662337662,0.16375209579923056,2,Intermediate,TRUE
55,0.5154187792207793,0.17808767674470263,2,Intermediate,TRUE
56,0.5291328,0.1926175768428802,2,Intermediate,TRUE
57,0.5430302285714286,0.20734179609376363,2,Intermediate,TRUE
58,0.557111064935065,0.22226033449735277,2,Intermediate,TRUE
59,0.5713753090909091,0.23737319205364743,2,Intermediate,TRUE
60,0.5858229610389611,0.25268036876264804,2,Intermediate,TRUE
61,0.6004540207792208,0.26818186462435417,2,Intermediate,TRUE
62,0.6152684883116883,0.28387767963876603,2,Intermediate,TRUE
63,0.6302663636363637,0.29976781380588363,2,Intermediate,TRUE
64,0.6454476467532468,0.3158522671257069,2,Intermediate,TRUE
65,0.6608123376623377,0.33213103959823587,2,Intermediate,TRUE
66,0.6763604363636364,0.34860413122347056,2,Intermediate,TRUE
67,0.6920919428571429,0.365271542001411,2,Intermediate,TRUE
68,0.7080068571428573,0.3821332719320571,2,Intermediate,TRUE
69,0.7241051792207793,0.3991893210154088,2,Intermediate,TRUE
70,0.7403869090909092,0.41643968925146635,2,Intermediate,TRUE
71,0.7568520467532469,0.43375762541345453,2,Intermediate,TRUE
72,0.7735005922077923,0.45108866214146814,2,Intermediate,TRUE
73,0.7903325454545456,0.46861062528954867,2,Intermediate,TRUE
74,0.8073479064935066,0.4863235148576961,2,Intermediate,TRUE
75,0.8245466753246755,0.5042273308459104,2,Intermediate,TRUE
76,0.8419288519480521,0.5223220732541916,2,Intermediate,TRUE
77,0.8594944363636365,0.5406077420825397,2,Intermediate,TRUE
78,0.8772434285714288,0.5590843373309546,2,Intermediate,TRUE
79,0.8951758285714287,0.5777518589994364,2,Intermediate,TRUE
80,0.9132916363636365,0.5966103070879851,2,Intermediate,TRUE
1,0.04722222857142852,0,3,Intermediate,FALSE
2,0.05103222857142852,0,3,Intermediate,FALSE
3,0.05502563636363631,0,3,Intermediate,FALSE
4,0.0592024519480519,0,3,Intermediate,FALSE
5,0.06356267532467527,0,3,Intermediate,FALSE
6,0.06810630649350644,0,3,Intermediate,FALSE
7,0.07283334545454541,0,3,Intermediate,FALSE
8,0.07774379220779215,0,3,Intermediate,FALSE
9,0.0828376467532467,0,3,Intermediate,FALSE
10,0.08811490909090904,0,3,Intermediate,FALSE
11,0.09357557922077915,0,3,Intermediate,FALSE
12,0.09921965714285708,0,3,Intermediate,FALSE
13,0.1050471428571428,0,3,Intermediate,FALSE
14,0.11105803636363629,0,3,Intermediate,FALSE
15,0.11725233766233761,0,3,Intermediate,FALSE
16,0.1236300467532467,0,3,Intermediate,FALSE
17,0.13019116363636357,0,3,Intermediate,FALSE
18,0.13693568831168826,0,3,Intermediate,FALSE
19,0.1438636207792207,0,3,Intermediate,FALSE
20,0.15097496103896096,0,3,Intermediate,FALSE
21,0.15826970909090904,0,3,Intermediate,FALSE
22,0.16574786493506488,0,3,Intermediate,FALSE
23,0.17340942857142852,0,3,Intermediate,FALSE
24,0.18125439999999993,0,3,Intermediate,FALSE
25,0.18928277922077916,0,3,Intermediate,FALSE
26,0.19749456623376618,0,3,Intermediate,FALSE
27,0.20588976103896098,0,3,Intermediate,FALSE
28,0.21446836363636357,0,3,Intermediate,FALSE
29,0.22323037402597398,0,3,Intermediate,FALSE
30,0.23217579220779216,0,3,Intermediate,FALSE
31,0.24130461818181811,0,3,Intermediate,FALSE
32,0.2506168519480519,0,3,Intermediate,FALSE
33,0.26011249350649346,0,3,Intermediate,FALSE
34,0.2697915428571428,0,3,Intermediate,FALSE
35,0.27965399999999996,0,3,Intermediate,FALSE
36,0.2896998649350649,0,3,Intermediate,FALSE
37,0.29992913766233764,0,3,Intermediate,FALSE
38,0.31034181818181816,0,3,Intermediate,FALSE
39,0.32093790649350645,0,3,Intermediate,FALSE
40,0.33171740259740257,0,3,Intermediate,FALSE
41,0.34268030649350645,0,3,Intermediate,FALSE
42,0.35382661818181815,0,3,Intermediate,FALSE
43,0.36515633766233757,0,3,Intermediate,FALSE
44,0.3766694649350649,0,3,Intermediate,FALSE
45,0.388366,0,3,Intermediate,FALSE
46,0.4002459428571429,0,3,Intermediate,FALSE
47,0.4123092935064935,0,3,Intermediate,FALSE
48,0.4245560519480519,0,3,Intermediate,FALSE
49,0.43698621818181815,0,3,Intermediate,FALSE
50,0.4495997922077922,0,3,Intermediate,FALSE
51,0.462396774025974,0,3,Intermediate,FALSE
52,0.4753771636363636,0,3,Intermediate,FALSE
53,0.48854096103896105,0,3,Intermediate,FALSE
54,0.5018881662337662,9.287917220326035e-4,3,Intermediate,FALSE
55,0.5154187792207793,0.0075845199686382005,3,Intermediate,FALSE
56,0.5291328,0.014330466775512675,3,Intermediate,FALSE
57,0.5430302285714286,0.02116663214265619,3,Intermediate,FALSE
58,0.557111064935065,0.028093016070068696,3,Intermediate,FALSE
59,0.5713753090909091,0.03510961855775008,3,Intermediate,FALSE
60,0.5858229610389611,0.042216439605700554,3,Intermediate,FALSE
61,0.6004540207792208,0.04941347921391991,3,Intermediate,FALSE
62,0.6152684883116883,0.05670073738240826,3,Intermediate,FALSE
63,0.6302663636363637,0.06407821411116559,3,Intermediate,FALSE
64,0.6454476467532468,0.07154590940019191,3,Intermediate,FALSE
65,0.6608123376623377,0.07910382324948716,3,Intermediate,FALSE
66,0.6763604363636364,0.0867519556590514,3,Intermediate,FALSE
67,0.6920919428571429,0.09449030662888462,3,Intermediate,FALSE
68,0.7080068571428573,0.10231887615898684,3,Intermediate,FALSE
69,0.7241051792207793,0.11023766424935798,3,Intermediate,FALSE
70,0.7403869090909092,0.11824667089999812,3,Intermediate,FALSE
71,0.7568520467532469,0.13025051186250822,3,Intermediate,FALSE
72,0.7735005922077923,0.1479270731569663,3,Intermediate,FALSE
73,0.7903325454545456,0.16579836732401643,3,Intermediate,TRUE
74,0.8073479064935066,0.1838643943636586,3,Intermediate,TRUE
75,0.8245466753246755,0.20212515427589284,3,Intermediate,TRUE
76,0.8419288519480521,0.22058064706071895,3,Intermediate,TRUE
77,0.8594944363636365,0.23923087271813714,3,Intermediate,TRUE
78,0.8772434285714288,0.25807583124814737,3,Intermediate,TRUE
79,0.8951758285714287,0.2771155226507495,3,Intermediate,TRUE
80,0.9132916363636365,0.29634994692594374,3,Intermediate,TRUE
1,0.04722222857142852,0,4,Intermediate,FALSE
2,0.05103222857142852,0,4,Intermediate,FALSE
3,0.05502563636363631,0,4,Intermediate,FALSE
4,0.0592024519480519,0,4,Intermediate,FALSE
5,0.06356267532467527,0,4,Intermediate,FALSE
6,0.06810630649350644,0,4,Intermediate,FALSE
7,0.07283334545454541,0,4,Intermediate,FALSE
8,0.07774379220779215,0,4,Intermediate,FALSE
9,0.0828376467532467,0,4,Intermediate,FALSE
10,0.08811490909090904,0,4,Intermediate,FALSE
11,0.09357557922077915,0,4,Intermediate,FALSE
12,0.09921965714285708,0,4,Intermediate,FALSE
13,0.1050471428571428,0,4,Intermediate,FALSE
14,0.11105803636363629,0,4,Intermediate,FALSE
15,0.11725233766233761,0,4,Intermediate,FALSE
16,0.1236300467532467,0,4,Intermediate,FALSE
17,0.13019116363636357,0,4,Intermediate,FALSE
18,0.13693568831168826,0,4,Intermediate,FALSE
19,0.1438636207792207,0,4,Intermediate,FALSE
20,0.15097496103896096,0,4,Intermediate,FALSE
21,0.15826970909090904,0,4,Intermediate,FALSE
22,0.16574786493506488,0,4,Intermediate,FALSE
23,0.17340942857142852,0,4,Intermediate,FALSE
24,0.18125439999999993,0,4,Intermediate,FALSE
25,0.18928277922077916,0,4,Intermediate,FALSE
26,0.19749456623376618,0,4,Intermediate,FALSE
27,0.20588976103896098,0,4,Intermediate,FALSE
28,0.21446836363636357,0,4,Intermediate,FALSE
29,0.22323037402597398,0,4,Intermediate,FALSE
30,0.23217579220779216,0,4,Intermediate,FALSE
31,0.24130461818181811,0,4,Intermediate,FALSE
32,0.2506168519480519,0,4,Intermediate,FALSE
33,0.26011249350649346,0,4,Intermediate,FALSE
34,0.2697915428571428,0,4,Intermediate,FALSE
35,0.27965399999999996,0,4,Intermediate,FALSE
36,0.2896998649350649,0,4,Intermediate,FALSE
37,0.29992913766233764,0,4,Intermediate,FALSE
38,0.31034181818181816,0,4,Intermediate,FALSE
39,0.32093790649350645,0,4,Intermediate,FALSE
40,0.33171740259740257,0,4,Intermediate,FALSE
41,0.34268030649350645,0,4,Intermediate,FALSE
42,0.35382661818181815,0,4,Intermediate,FALSE
43,0.36515633766233757,0,4,Intermediate,FALSE
44,0.3766694649350649,0,4,Intermediate,FALSE
45,0.388366,0,4,Intermediate,FALSE
46,0.4002459428571429,0,4,Intermediate,FALSE
47,0.4123092935064935,0,4,Intermediate,FALSE
48,0.4245560519480519,0,4,Intermediate,FALSE
49,0.43698621818181815,0,4,Intermediate,FALSE
50,0.4495997922077922,0,4,Intermediate,FALSE
51,0.462396774025974,0,4,Intermediate,FALSE
52,0.4753771636363636,0,4,Intermediate,FALSE
53,0.48854096103896105,0,4,Intermediate,FALSE
54,0.5018881662337662,5.805185588762246e-4,4,Intermediate,FALSE
55,0.5154187792207793,0.004740518781031124,4,Intermediate,FALSE
56,0.5291328,0.008956907908630359,4,Intermediate,FALSE
57,0.5430302285714286,0.013229685941674028,4,Intermediate,FALSE
58,0.557111064935065,0.017558852880162103,4,Intermediate,FALSE
59,0.5713753090909091,0.02194440872409451,4,Intermediate,FALSE
60,0.5858229610389611,0.02638635347347139,4,Intermediate,FALSE
61,0.6004540207792208,0.030884687128292603,4,Intermediate,FALSE
62,0.6152684883116883,0.035439409688558215,4,Intermediate,FALSE
63,0.6302663636363637,0.040050521154268236,4,Intermediate,FALSE
64,0.6454476467532468,0.044718021525422653,4,Intermediate,FALSE
65,0.6608123376623377,0.04944191080202145,4,Intermediate,FALSE
66,0.6763604363636364,0.05422218898406463,4,Intermediate,FALSE
67,0.6920919428571429,0.05905885607155223,4,Intermediate,FALSE
68,0.7080068571428573,0.06395191206448422,4,Intermediate,FALSE
69,0.7241051792207793,0.0689013569628606,4,Intermediate,FALSE
70,0.7403869090909092,0.07390719076668135,4,Intermediate,FALSE
71,0.7568520467532469,0.08403945233660365,4,Intermediate,FALSE
72,0.7735005922077923,0.1014768316812566,4,Intermediate,FALSE
73,0.7903325454545456,0.11910630896360777,4,Intermediate,FALSE
74,0.8073479064935066,0.13692788418365714,4,Intermediate,FALSE
75,0.8245466753246755,0.15494155734140475,4,Intermediate,TRUE
76,0.8419288519480521,0.17314732843685043,4,Intermediate,TRUE
77,0.8594944363636365,0.19154519746999432,4,Intermediate,TRUE
78,0.8772434285714288,0.21013516444083644,4,Intermediate,TRUE
79,0.8951758285714287,0.22891722934937667,4,Intermediate,TRUE
80,0.9132916363636365,0.24789139219561507,4,Intermediate,TRUE
1,0.04722222857142852,0.016244810271922164,5,Intermediate,FALSE
2,0.05103222857142852,0.017555479611519386,5,Intermediate,FALSE
3,0.05502563636363631,0.01892924264400112,5,Intermediate,FALSE
4,0.0592024519480519,0.020366099369367358,5,Intermediate,FALSE
5,0.06356267532467527,0.021866049787618105,5,Intermediate,FALSE
6,0.06810630649350644,0.023429093898753358,5,Intermediate,FALSE
7,0.07283334545454541,0.02505523170277312,5,Intermediate,FALSE
8,0.07774379220779215,0.026744463199677385,5,Intermediate,FALSE
9,0.0828376467532467,0.028496788389466163,5,Intermediate,FALSE
10,0.08811490909090904,0.030312207272139444,5,Intermediate,FALSE
11,0.09357557922077915,0.032190719847697224,5,Intermediate,FALSE
12,0.09921965714285708,0.034132326116139526,5,Intermediate,FALSE
13,0.1050471428571428,0.03613702607746633,5,Intermediate,FALSE
14,0.11105803636363629,0.038204819731677636,5,Intermediate,FALSE
15,0.11725233766233761,0.040335707078773465,5,Intermediate,FALSE
16,0.1236300467532467,0.04252968811875379,5,Intermediate,FALSE
17,0.13019116363636357,0.04478676285161862,5,Intermediate,FALSE
18,0.13693568831168826,0.04710693127736796,5,Intermediate,FALSE
19,0.1438636207792207,0.0494901933960018,5,Intermediate,FALSE
20,0.15097496103896096,0.05193654920752015,5,Intermediate,FALSE
21,0.15826970909090904,0.054445998711923016,5,Intermediate,FALSE
22,0.16574786493506488,0.057018541909210387,5,Intermediate,FALSE
23,0.17340942857142852,0.05965417879938226,5,Intermediate,FALSE
24,0.18125439999999993,0.062352909382438634,5,Intermediate,FALSE
25,0.18928277922077916,0.06511473365837953,5,Intermediate,FALSE
26,0.19749456623376618,0.06793965162720493,5,Intermediate,FALSE
27,0.20588976103896098,0.07082766328891482,5,Intermediate,FALSE
28,0.21446836363636357,0.07377876864350924,5,Intermediate,FALSE
29,0.22323037402597398,0.07679296769098816,5,Intermediate,FALSE
30,0.23217579220779216,0.07987026043135158,5,Intermediate,FALSE
31,0.24130461818181811,0.08301064686459951,5,Intermediate,FALSE
32,0.2506168519480519,0.08653692965466135,5,Intermediate,FALSE
33,0.26011249350649346,0.09477263488432568,5,Intermediate,FALSE
34,0.2697915428571428,0.10316741230560025,5,Intermediate,FALSE
35,0.27965399999999996,0.11172126191848512,5,Intermediate,FALSE
36,0.2896998649350649,0.12043418372298026,5,Intermediate,FALSE
37,0.29992913766233764,0.1293061777190857,5,Intermediate,FALSE
38,0.31034181818181816,0.13833724390680138,5,Intermediate,FALSE
39,0.32093790649350645,0.14752738228612733,5,Intermediate,FALSE
40,0.33171740259740257,0.15687659285706357,5,Intermediate,TRUE
41,0.34268030649350645,0.16638487561961007,5,Intermediate,TRUE
42,0.35382661818181815,0.17605223057376684,5,Intermediate,TRUE
43,0.36515633766233757,0.18587865771953388,5,Intermediate,TRUE
44,0.3766694649350649,0.19586415705691126,5,Intermediate,TRUE
45,0.388366,0.20600872858589886,5,Intermediate,TRUE
46,0.4002459428571429,0.21631237230649678,5,Intermediate,TRUE
47,0.4123092935064935,0.2267750882187049,5,Intermediate,TRUE
48,0.4245560519480519,0.2373968763225233,5,Intermediate,TRUE
49,0.43698621818181815,0.248177736617952,5,Intermediate,TRUE
50,0.4495997922077922,0.259117669104991,5,Intermediate,TRUE
51,0.462396774025974,0.2702166737836402,5,Intermediate,TRUE
52,0.4753771636363636,0.2814747506538998,5,Intermediate,TRUE
53,0.48854096103896105,0.2928918997157696,5,Intermediate,TRUE
54,0.5018881662337662,0.3048697071031991,5,Intermediate,TRUE
55,0.5154187792207793,0.31948276970984413,5,Intermediate,TRUE
56,0.5291328,0.3342939127399444,5,Intermediate,TRUE
57,0.5430302285714286,0.34930313619350023,5,Intermediate,TRUE
58,0.557111064935065,0.36451044007051153,5,Intermediate,TRUE
59,0.5713753090909091,0.37991582437097804,5,Intermediate,TRUE
60,0.5858229610389611,0.39551928909490025,5,Intermediate,TRUE
61,0.6004540207792208,0.4113208342422777,5,Intermediate,TRUE
62,0.6152684883116883,0.42732045981311056,5,Intermediate,TRUE
63,0.6302663636363637,0.4435181658073989,5,Intermediate,TRUE
64,0.6454476467532468,0.45991395222514275,5,Intermediate,TRUE
65,0.6608123376623377,0.4765078190663419,5,Intermediate,TRUE
66,0.6763604363636364,0.4932997663309965,5,Intermediate,TRUE
67,0.6920919428571429,0.5102897940191066,5,Intermediate,TRUE
68,0.7080068571428573,0.527477902130672,5,Intermediate,TRUE
69,0.7241051792207793,0.544864090665693,5,Intermediate,TRUE
70,0.7403869090909092,0.5624483596241692,5,Intermediate,TRUE
71,0.7568520467532469,0.5799566265805283,5,Intermediate,TRUE
72,0.7735005922077923,0.597271113218164,5,Intermediate,TRUE
73,0.7903325454545456,0.6147763439526992,5,Intermediate,TRUE
74,0.8073479064935066,0.6324723187841342,5,Intermediate,TRUE
75,0.8245466753246755,0.650359037712469,5,Intermediate,TRUE
76,0.8419288519480521,0.6684365007377032,5,Intermediate,TRUE
77,0.8594944363636365,0.6867047078598371,5,Intermediate,TRUE
78,0.8772434285714288,0.7051636590788707,5,Intermediate,TRUE
79,0.8951758285714287,0.7238133543948039,5,Intermediate,TRUE
80,0.9132916363636365,0.7426537938076367,5,Intermediate,TRUE
1,0.04722222857142852,0.030858097649124658,6,Intermediate,FALSE
2,0.05103222857142852,0.03334780123999456,6,Intermediate,FALSE
3,0.05502563636363631,0.03595735549723015,6,Intermediate,FALSE
4,0.0592024519480519,0.038686760420831426,6,Intermediate,FALSE
5,0.06356267532467527,0.041536016010798385,6,Intermediate,FALSE
6,0.06810630649350644,0.04450512226713103,6,Intermediate,FALSE
7,0.07283334545454541,0.047594079189829365,6,Intermediate,FALSE
8,0.07774379220779215,0.05080288677889337,6,Intermediate,FALSE
9,0.0828376467532467,0.054131545034323075,6,Intermediate,FALSE
10,0.08811490909090904,0.05758005395611846,6,Intermediate,FALSE
11,0.09357557922077915,0.06114841354427952,6,Intermediate,FALSE
12,0.09921965714285708,0.06483662379880628,6,Intermediate,FALSE
13,0.1050471428571428,0.06864468471969873,6,Intermediate,FALSE
14,0.11105803636363629,0.07257259630695685,6,Intermediate,FALSE
15,0.11725233766233761,0.07662035856058068,6,Intermediate,FALSE
16,0.1236300467532467,0.08078797148057017,6,Intermediate,FALSE
17,0.13019116363636357,0.08507543506692536,6,Intermediate,FALSE
18,0.13693568831168826,0.08948274931964623,6,Intermediate,FALSE
19,0.1438636207792207,0.09400991423873278,6,Intermediate,FALSE
20,0.15097496103896096,0.09865692982418502,6,Intermediate,FALSE
21,0.15826970909090904,0.10342379607600295,6,Intermediate,FALSE
22,0.16574786493506488,0.10831051299418656,6,Intermediate,FALSE
23,0.17340942857142852,0.11331708057873587,6,Intermediate,FALSE
24,0.18125439999999993,0.11844349882965083,6,Intermediate,FALSE
25,0.18928277922077916,0.12368976774693151,6,Intermediate,FALSE
26,0.19749456623376618,0.12905588733057788,6,Intermediate,FALSE
27,0.20588976103896098,0.1345418575805899,6,Intermediate,FALSE
28,0.21446836363636357,0.14014767849696763,6,Intermediate,FALSE
29,0.22323037402597398,0.14587335007971106,6,Intermediate,FALSE
30,0.23217579220779216,0.15171887232882014,6,Intermediate,TRUE
31,0.24130461818181811,0.1576842452442949,6,Intermediate,TRUE
32,0.2506168519480519,0.16384802468429163,6,Intermediate,TRUE
33,0.26011249350649346,0.17126236523006486,6,Intermediate,TRUE
34,0.2697915428571428,0.17881991335394717,6,Intermediate,TRUE
35,0.27965399999999996,0.1865206690559387,6,Intermediate,TRUE
36,0.2896998649350649,0.19436463233603932,6,Intermediate,TRUE
37,0.29992913766233764,0.2023518031942491,6,Intermediate,TRUE
38,0.31034181818181816,0.21048218163056806,6,Intermediate,TRUE
39,0.32093790649350645,0.2187557676449961,6,Intermediate,TRUE
40,0.33171740259740257,0.22717256123753335,6,Intermediate,TRUE
41,0.34268030649350645,0.2357325624081797,6,Intermediate,TRUE
42,0.35382661818181815,0.24443577115693524,6,Intermediate,TRUE
43,0.36515633766233757,0.2532821874837998,6,Intermediate,TRUE
44,0.3766694649350649,0.26227181138877376,6,Intermediate,TRUE
45,0.388366,0.27140464287185667,6,Intermediate,TRUE
46,0.4002459428571429,0.2806806819330488,6,Intermediate,TRUE
47,0.4123092935064935,0.29009992857235,6,Intermediate,TRUE
48,0.4245560519480519,0.29966238278976043,6,Intermediate,TRUE
49,0.43698621818181815,0.30936804458528,6,Intermediate,TRUE
50,0.4495997922077922,0.3192169139589087,6,Intermediate,TRUE
51,0.462396774025974,0.3292089909106465,6,Intermediate,TRUE
52,0.4753771636363636,0.3393442754404935,6,Intermediate,TRUE
53,0.48854096103896105,0.3496227675484497,6,Intermediate,TRUE
54,0.5018881662337662,0.36067973014840454,6,Intermediate,TRUE
