parcel_id,slr_m,depth_m,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
13,0.75,0.44312378764152527,PAST SALE,NA,Single Family Residential,1445 Buhne Dr,Eureka,CA,95503,281034,2,1,NA,672,3920,1944,NA,239,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/1445-Buhne-Dr-95503/home/116325980,NA,NA,Y,Y,40.7407323,-124.2172635,"1445 Buhne Dr, Eureka, CA",14051.7,1170.975,1170.975,baseline_5pct,1.3,160.87677312377053,0.16087677312377052,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
13,1,0.6491263508796692,PAST SALE,NA,Single Family Residential,1445 Buhne Dr,Eureka,CA,95503,281034,2,1,NA,672,3920,1944,NA,239,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/1445-Buhne-Dr-95503/home/116325980,NA,NA,Y,Y,40.7407323,-124.2172635,"1445 Buhne Dr, Eureka, CA",14051.7,1170.975,1170.975,baseline_5pct,1.3,160.87677312377053,0.16087677312377052,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
13,1.5,1.1553549766540527,PAST SALE,NA,Single Family Residential,1445 Buhne Dr,Eureka,CA,95503,281034,2,1,NA,672,3920,1944,NA,239,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/1445-Buhne-Dr-95503/home/116325980,NA,NA,Y,Y,40.7407323,-124.2172635,"1445 Buhne Dr, Eureka, CA",14051.7,1170.975,1170.975,baseline_5pct,1.3,160.87677312377053,0.16087677312377052,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
13,2,1.7604862451553345,PAST SALE,NA,Single Family Residential,1445 Buhne Dr,Eureka,CA,95503,281034,2,1,NA,672,3920,1944,NA,239,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/1445-Buhne-Dr-95503/home/116325980,NA,NA,Y,Y,40.7407323,-124.2172635,"1445 Buhne Dr, Eureka, CA",14051.7,1170.975,1170.975,baseline_5pct,1.3,160.87677312377053,0.16087677312377052,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
13,2.5,2.2667737007141113,PAST SALE,NA,Single Family Residential,1445 Buhne Dr,Eureka,CA,95503,281034,2,1,NA,672,3920,1944,NA,239,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/1445-Buhne-Dr-95503/home/116325980,NA,NA,Y,Y,40.7407323,-124.2172635,"1445 Buhne Dr, Eureka, CA",14051.7,1170.975,1170.975,baseline_5pct,1.3,160.87677312377053,0.16087677312377052,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
13,3,2.748199701309204,PAST SALE,NA,Single Family Residential,1445 Buhne Dr,Eureka,CA,95503,281034,2,1,NA,672,3920,1944,NA,239,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/1445-Buhne-Dr-95503/home/116325980,NA,NA,Y,Y,40.7407323,-124.2172635,"1445 Buhne Dr, Eureka, CA",14051.7,1170.975,1170.975,baseline_5pct,1.3,160.87677312377053,0.16087677312377052,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,0,0,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,0.25,0,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,0.5,0,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,0.75,0.2721329927444458,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,1,0.46225500106811523,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,1.5,0.9782052040100098,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,2,1.574077844619751,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,2.5,2.0722548961639404,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
14,3,2.5554563999176025,PAST SALE,April-27-2018,Single Family Residential,1473 Buhne Dr,Eureka,CA,95503,275135,2,1,King Salmon South,725,4356,1940,NA,219,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240,HAR,250642,Y,Y,40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.3958333333333,1146.3958333333333,baseline_5pct,1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,0,0,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,0.25,0,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,0.5,0,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,0.75,0.1052946224808693,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,1,0.30314889550209045,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,1.5,0.8252946138381958,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,2,1.422932505607605,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,2.5,1.9040294885635376,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
15,3,2.3876442909240723,PAST SALE,July-7-2016,Single Family Residential,1493 Buhne Dr,Eureka,CA,95503,399000,2,2,King Salmon South,1849,12196,2008,NA,216,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332,HAR,245453,Y,Y,40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,baseline_5pct,1.3,158.30877283884732,0.1583087728388473,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,0,0,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,0.25,0.14332100749015808,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,0.5,0.3132762908935547,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,0.75,0.6032498478889465,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,1,0.8532619476318359,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,1.5,1.3533475399017334,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,2,1.9460619688034058,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,2.5,2.4526047706604004,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
16,3,2.9526312351226807,PAST SALE,NA,Single Family Residential,184 Sole St,Eureka,CA,95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304,NA,NA,Y,Y,40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.2791666666667,1116.2791666666667,baseline_5pct,1.3,128.52034797037527,0.12852034797037526,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,0,0,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,0.25,0.14778612554073334,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,0.5,0.3361819386482239,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,0.75,0.6162903308868408,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,1,0.885977566242218,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,1.5,1.3859810829162598,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,2,1.9759809970855713,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,2.5,2.4783053398132324,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
17,3,2.9860894680023193,PAST SALE,August-28-2018,Single Family Residential,162 Sole St,Eureka,CA,95503,273097,2,1,King Salmon South,778,4791,1944,NA,208,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353,HAR,251876,Y,Y,40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.9041666666667,1137.9041666666667,baseline_5pct,1.3,112.0847345379228,0.1120847345379228,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,0,0,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,0.25,0.20883087813854218,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,0.5,0.418825626373291,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,0.75,0.6948089599609375,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,1,0.9602842330932617,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,1.5,1.4688152074813843,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,2,2.0548088550567627,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,2.5,2.5648088455200195,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
18,3,3.0688257217407227,PAST SALE,March-6-2020,Single Family Residential,150 Sole St,Eureka,CA,95503,276892,2,1,King Salmon South,672,435,1944,NA,313,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449,HAR,255721,Y,Y,40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.7166666666667,1153.7166666666667,baseline_5pct,1.3,97.61339687400118,0.09761339687400118,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
19,0,0,PAST SALE,January-16-2020,Single Family Residential,142 Sole St,Eureka,CA,95503,313833,1,1,King Salmon South,1012,8712,1944,NA,257,NA,Sold,NA,NA,https://www.redfin.com/CA/Eureka/142-Sole-St-95503/home/115824582,HAR,255502,Y,Y,40.7402057,-124.2169684,"142 Sole St, Eureka, CA",15691.65,1307.6375,1307.6375,baseline_5pct,1.3,80.656364295972807,0.0806563642959728,46.3,2657,82,38,403,61250,433,106,flood,39371859a198866f7523a3927e1e7817
