SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
PAST SALE,June-6-2014,Single Family Residential,869 Sand Point Rd,Carpinteria,CA,93013,8650000,6,5,CARPINTERIA-SUMMERLAND,5742,NA,1996,NA,1506,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/869-Sand-Point-Rd-93013/home/21523736,SBMLS,14-1791,Y,Y,34.4045559,-119.5467092,"869 Sand Point Rd, Carpinteria, CA",432500,36041.666666666664,36041.666666666664,baseline_5pct,4.42,116.20333143523528,0.11620333143523529,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,863 Sand Point Rd,Carpinteria,CA,93013,1450487,2,1,NA,780,37026,1961,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/863-Sand-Point-Rd-93013/home/21611954,NA,NA,Y,Y,34.4050479,-119.5457756,"863 Sand Point Rd, Carpinteria, CA",72524.35,6043.695833333334,6043.695833333334,baseline_5pct,8.14,236.00064214432007,0.23600064214432007,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,845 Sand Point Rd,Carpinteria,CA,93013,6100000,3,4,NA,2241,46174,1977,NA,2722,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/845-Sand-Point-Rd-93013/home/21611953,NA,NA,Y,Y,34.4045688,-119.5458531,"845 Sand Point Rd, Carpinteria, CA",305000,25416.666666666668,25416.666666666668,baseline_5pct,7.35,183.31165828554467,0.18331165828554466,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,May-8-2012,Single Family Residential,841 Sand Point Rd,Carpinteria,CA,93013,5225000,4,4,Santa Barbara,2395,45738,1973,NA,2182,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/841-Sand-Point-Rd-93013/home/21612178,SBMLS,11-2580,Y,Y,34.4044467,-119.5456102,"841 Sand Point Rd, Carpinteria, CA",261250,21770.833333333332,21770.833333333332,baseline_5pct,7.2,190.0865637018343,0.1900865637018343,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,835 Sand Point Rd,Carpinteria,CA,93013,1700000,6,5,NA,5475,59677,2006,NA,311,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/835-Sand-Point-Rd-93013/home/21611956,NA,NA,Y,Y,34.4042248,-119.5453239,"835 Sand Point Rd, Carpinteria, CA",85000,7083.333333333333,7083.333333333333,baseline_5pct,6.64,190.4660886008761,0.1904660886008761,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,April-13-2012,Single Family Residential,815 Sand Point Rd,Carpinteria,CA,93013,5500000,3,2,Carpinteria,2198,96703,1977,NA,2502,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/815-Sand-Point-Rd-93013/home/21611962,SBMLS,11-2340,Y,Y,34.4037732,-119.5447663,"815 Sand Point Rd, Carpinteria, CA",275000,22916.666666666668,22916.666666666668,baseline_5pct,5.39,189.31078554736487,0.18931078554736488,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,January-22-1993,Single Family Residential,805 Sand Pt,Carpinteria,CA,93013,8835765,4,3,CARPINTERIA-SUMMERLAND,NA,100188,1964,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/805-Sand-Point-Rd-93013/home/21611955,SBMLS,92-2430,Y,Y,34.4034328,-119.5444334,"805 Sand Pt, Carpinteria, CA",441788.25,36815.6875,36815.6875,baseline_5pct,5.09,181.71749047281713,0.18171749047281713,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,February-1-2019,Single Family Residential,791 Sand Point Rd,Carpinteria,CA,93013,9725000,3,2.5,Sandyland Cove,2300,118483,1957,NA,4228,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/791-Sand-Point-Rd-93013/home/21611958,SBMLS,18-3403,Y,Y,34.4030894,-119.5441881,"791 Sand Point Rd, Carpinteria, CA",486250,40520.833333333336,40520.833333333336,baseline_5pct,4.79,167.09365463513438,0.1670936546351344,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,775 Sand Point Rd,Carpinteria,CA,93013,5135058,2,2,NA,1530,108464,1952,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/775-Sand-Point-Rd-93013/home/21611952,NA,NA,Y,Y,34.4027754,-119.5437832,"775 Sand Point Rd, Carpinteria, CA",256752.90000000002,21396.075,21396.075,baseline_5pct,4.52,167.61357534518174,0.16761357534518173,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,April-29-2011,Single Family Residential,755 Sand Point Rd,Carpinteria,CA,93013,5000000,2,2.5,Carpinteria,NA,NA,1945,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/755-Sand-Point-Rd-93013/home/21611951,SBMLS,11-1583,Y,Y,34.4021823,-119.5432306,"755 Sand Point Rd, Carpinteria, CA",250000,20833.333333333332,20833.333333333332,baseline_5pct,3.87,152.274026523392,0.152274026523392,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,October-28-2011,Single Family Residential,745 Sand Point Rd,Carpinteria,CA,93013,3415000,3,3,Carpinteria,2200,46609,1940,NA,1552,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/745-Sand-Point-Rd-93013/home/21612179,SBMLS,11-1165,Y,Y,34.4019853,-119.5430241,"745 Sand Point Rd, Carpinteria, CA",170750,14229.166666666666,14229.166666666666,baseline_5pct,3.56,148.94449374950287,0.14894449374950286,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,March-25-2014,Single Family Residential,735 Sand Point Rd,Carpinteria,CA,93013,5850000,4,6,Carpinteria-summerland,3044,NA,1956,NA,1922,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/735-Sand-Point-Rd-93013/home/21611961,SBMLS,14-903,Y,Y,34.4019815,-119.542795,"735 Sand Point Rd, Carpinteria, CA",292500,24375,24375,baseline_5pct,3.68,166.19597421861923,0.16619597421861923,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,721 Sand Point Rd,Carpinteria,CA,93013,6172830,4,5,NA,4305,18295,1999,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/721-Sand-Point-Rd-93013/home/21611950,NA,NA,Y,Y,34.4018647,-119.5425657,"721 Sand Point Rd, Carpinteria, CA",308641.5,25720.125,25720.125,baseline_5pct,3.51,172.4420561428832,0.1724420561428832,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,April-25-2014,Single Family Residential,711 Sand Point Rd,Carpinteria,CA,93013,7100000,4,3,Sandyland Cove,2634,274428,1952,NA,2696,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/711-Sand-Point-Rd-93013/home/21611949,SBMLS,14-1297,Y,Y,34.4016981,-119.5423044,"711 Sand Point Rd, Carpinteria, CA",355000,29583.333333333332,29583.333333333332,baseline_5pct,3.31,176.2926196956978,0.1762926196956978,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,July-11-2006,Single Family Residential,701 Sand Point Rd,Carpinteria,CA,93013-1105,7200000,3,3.5,Sandyland Cove,NA,130680,1982,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/701-Sand-Point-Rd-93013/home/21611960,SBMLS,06-137,Y,Y,34.4013214,-119.5418909,"701 Sand Point Rd, Carpinteria, CA",360000,30000,30000,baseline_5pct,2.94,171.35952137942502,0.171359521379425,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,December-11-2008,Single Family Residential,685 Sand Point Rd,Carpinteria,CA,93013,7290000,3,4,Padaro,NA,131986,1961,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/685-Sand-Point-Rd-93013/home/21611959,SBMLS,07-4753,Y,Y,34.4011155,-119.5416655,"685 Sand Point Rd, Carpinteria, CA",364500,30375,30375,baseline_5pct,2.88,168.6159509050609,0.1686159509050609,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,671 Sand Point Rd,Carpinteria,CA,93013,2917799,4,4,NA,3030,74052,1965,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/671-Sand-Point-Rd-93013/home/21613482,NA,NA,Y,Y,34.4008581,-119.5414381,"671 Sand Point Rd, Carpinteria, CA",145889.95,12157.495833333334,12157.495833333334,baseline_5pct,2.77,161.00358373749808,0.16100358373749807,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,March-9-2004,Single Family Residential,657 Sand Point Rd,Carpinteria,CA,93013-1103,7235000,4,4,Sandyland Cove,4100,NA,1979,NA,1765,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/657-Sand-Point-Rd-93013/home/21612924,SBMLS,03-1204,Y,Y,34.4006401,-119.5411437,"657 Sand Point Rd, Carpinteria, CA",361750,30145.833333333332,30145.833333333332,baseline_5pct,2.85,162.38743636734787,0.16238743636734787,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,March-6-2015,Single Family Residential,645 Sand Point Rd,Carpinteria,CA,93013,9100000,3,3,CARPINTERIA-SUMMERLAND,2358,65340,1962,NA,3859,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/645-Sand-Point-Rd-93013/home/21612923,SBMLS,15-44,Y,Y,34.400307,-119.5408851,"645 Sand Point Rd, Carpinteria, CA",455000,37916.666666666664,37916.666666666664,baseline_5pct,2.8,149.7922677995291,0.1497922677995291,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,635 Sand Point Rd,Carpinteria,CA,93013,3022115,3,3,NA,2341,65340,1961,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/635-Sand-Point-Rd-93013/home/21612922,NA,NA,Y,Y,34.4000126,-119.5406023,"635 Sand Point Rd, Carpinteria, CA",151105.75,12592.145833333334,12592.145833333334,baseline_5pct,2.9,142.83295003871692,0.1428329500387169,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,November-30-2004,Single Family Residential,625 Sand Point Rd,Carpinteria,CA,93013-1103,8500000,4,4,Padaro,NA,NA,NA,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/625-Sand-Point-Rd-93013/home/21612921,SBMLS,04-2545,Y,Y,34.399781,-119.5403518,"625 Sand Point Rd, Carpinteria, CA",425000,35416.666666666664,35416.666666666664,baseline_5pct,3.06,139.5139220954549,0.13951392209545488,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,April-27-2010,Single Family Residential,591 Sand Point Rd,Carpinteria,CA,93013,16250000,5,6,Padaro,NA,95832,2003,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/591-Sand-Point-Rd-93013/home/21612919,SBMLS,08-3054,Y,Y,34.3992475,-119.5397338,"591 Sand Point Rd, Carpinteria, CA",812500,67708.33333333333,67708.33333333333,baseline_5pct,3.24,135.0194744991255,0.1350194744991255,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,551 Sand Point Rd,Carpinteria,CA,93013,9650000,3,4,NA,2395,62291,2003,NA,4029,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/551-Sand-Point-Rd-93013/home/21612918,NA,NA,Y,Y,34.3986396,-119.5391096,"551 Sand Point Rd, Carpinteria, CA",482500,40208.333333333336,40208.333333333336,baseline_5pct,3.94,123.74637524665141,0.12374637524665141,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,539 Sand Point Rd,Carpinteria,CA,93013,2669068,4,3,NA,1872,60984,1948,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/539-Sand-Point-Rd-93013/home/21612917,NA,NA,Y,Y,34.398331,-119.5388418,"539 Sand Point Rd, Carpinteria, CA",133453.4,11121.116666666667,11121.116666666667,baseline_5pct,4,114.24899481007527,0.11424899481007528,57.8,3413,42,177,901,145066,1101,175,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,March-17-1994,Single Family Residential,4217 Avenue Del Mar,Carpinteria,CA,93013,15614591,9,9.5,CARPINTERIA-SUMMERLAND,NA,60984,1001,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4217-Del-Mar-Ave-93013/home/21614298,SBMLS,93-3617,Y,Y,34.3967633,-119.53613,"4217 Avenue Del Mar, Carpinteria, CA",780729.55,65060.79583333334,65060.79583333334,baseline_5pct,2.97,168.17713064500552,0.16817713064500553,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4237 Del Mar Ave,Carpinteria,CA,93013,7120037,5,5,NA,4900,43996,1950,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4237-Del-Mar-Ave-93013/home/21614297,NA,NA,Y,Y,34.396784,-119.5357877,"4237 Del Mar Ave, Carpinteria, CA",356001.85000000003,29666.820833333335,29666.820833333335,baseline_5pct,2.9,175.69327591476437,0.17569327591476436,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,February-28-2013,Single Family Residential,4257 Avenue Del Mar,Carpinteria,CA,93013,14000000,6,6,Sandyland Cove,5000,39204,1940,NA,2800,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4257-Del-Mar-Ave-93013/home/21615384,SBMLS,11-1625,Y,Y,34.3967947,-119.5355011,"4257 Avenue Del Mar, Carpinteria, CA",700000,58333.333333333336,58333.333333333336,baseline_5pct,2.9,181.09867061244475,0.18109867061244475,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,November-17-2004,Single Family Residential,4267 Avenue Del Mar,Carpinteria,CA,93013,15000000,9,7,Sandyland Cove,3860,45738,1930,NA,3886,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4267-Del-Mar-Ave-93013/home/21614296,SBMLS,04-3325,Y,Y,34.3968569,-119.5352062,"4267 Avenue Del Mar, Carpinteria, CA",750000,62500,62500,baseline_5pct,2.88,193.51285835529478,0.19351285835529478,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4271 Del Mar Ave,Carpinteria,CA,93013,8481171,5,6,NA,5556,37462,1947,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4271-Del-Mar-Ave-93013/home/21614295,NA,NA,Y,Y,34.396586,-119.534908,"4271 Del Mar Ave, Carpinteria, CA",424058.55000000005,35338.2125,35338.2125,baseline_5pct,2.67,161.38445839709013,0.16138445839709012,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,February-1-1993,Single Family Residential,4285 Avenue Del Mar,Carpinteria,CA,93013,1650000,6,4.5,CARPINTERIA-SUMMERLAND,NA,NA,1938,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4285-Del-Mar-Ave-93013/home/21614294,SBMLS,91-4249,Y,Y,34.3967894,-119.534689,"4285 Avenue Del Mar, Carpinteria, CA",82500,6875,6875,baseline_5pct,2.87,191.64727605644754,0.19164727605644755,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4307 Del Mar Ave,Carpinteria,CA,93013,1897919,1,3,NA,1432,14375,1947,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4307-Del-Mar-Ave-93013/home/95965122,NA,NA,Y,Y,34.395977,-119.534326,"4307 Del Mar Ave, Carpinteria, CA",94895.95000000001,7907.995833333334,7907.995833333334,baseline_5pct,2.22,87.9331583339396,0.0879331583339396,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,December-18-2006,Single Family Residential,4301 Avenue Del Mar,Carpinteria,CA,93017,6000000,3,3,Carpinteria,NA,NA,1938,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4301-Del-Mar-Ave-93013/home/95965125,SBMLS,06-5745,Y,Y,34.396478,-119.534416,"4301 Avenue Del Mar, Carpinteria, CA",300000,25000,25000,baseline_5pct,2.51,153.74829848652578,0.15374829848652577,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4327 Del Mar Ave,Carpinteria,CA,93013,3237055,3,3,NA,1904,23087,1931,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4327-Del-Mar-Ave-93013/home/21614291,NA,NA,Y,Y,34.3966596,-119.5339743,"4327 Del Mar Ave, Carpinteria, CA",161852.75,13487.729166666666,13487.729166666666,baseline_5pct,2.82,184.1802303694745,0.18418023036947448,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4347 Del Mar Ave,Carpinteria,CA,93013,3164702,6,3,NA,2257,22651,1950,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4347-Del-Mar-Ave-93013/home/21614290,NA,NA,Y,Y,34.3966383,-119.5337054,"4347 Del Mar Ave, Carpinteria, CA",158235.1,13186.258333333333,13186.258333333333,baseline_5pct,2.88,185.0567755108031,0.1850567755108031,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,March-22-2002,Single Family Residential,4365 Del Mar Ave,Carpinteria,CA,93013-3313,8005449,2,2,Sandyland Cove,NA,NA,NA,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4365-Del-Mar-Ave-93013/home/21614289,SBMLS,01-2859,Y,Y,34.3965544,-119.5334623,"4365 Del Mar Ave, Carpinteria, CA",400272.45,33356.0375,33356.0375,baseline_5pct,2.8,177.19611918144153,0.17719611918144154,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4377 Del Mar Ave,Carpinteria,CA,93013,5270327,3,3,NA,2875,17424,1925,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4377-Del-Mar-Ave-93013/home/21615382,NA,NA,Y,Y,34.396214,-119.533268,"4377 Del Mar Ave, Carpinteria, CA",263516.35000000003,21959.695833333335,21959.695833333335,baseline_5pct,1.73,134.32437009274113,0.13432437009274115,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4387 Del Mar Ave,Carpinteria,CA,93013,3462651,2,4,NA,2486,10890,1999,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4387-Del-Mar-Ave-93013/home/21615383,NA,NA,Y,Y,34.396189,-119.533103,"4387 Del Mar Ave, Carpinteria, CA",173132.55000000002,14427.712500000001,14427.712500000001,baseline_5pct,2.26,133.26530166565857,0.13326530166565856,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4393 Del Mar Ave,Carpinteria,CA,93013,2682883,4,4,NA,2390,10454,1961,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4393-Del-Mar-Ave-93013/home/21614286,NA,NA,Y,Y,34.3964777,-119.5329353,"4393 Del Mar Ave, Carpinteria, CA",134144.15,11178.679166666667,11178.679166666667,baseline_5pct,2.83,174.23492961414755,0.17423492961414755,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4405 Del Mar Ave,Carpinteria,CA,93013,5740000,3,3,NA,2543,10019,2011,NA,2257,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4405-Del-Mar-Ave-93013/home/21614285,NA,NA,Y,Y,34.3965197,-119.5327801,"4405 Del Mar Ave, Carpinteria, CA",287000,23916.666666666668,23916.666666666668,baseline_5pct,2.93,182.00850033296908,0.1820085003329691,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,August-15-2003,Single Family Residential,4411 Del Mar Ave,Carpinteria,CA,93013-3314,9228476,3,3,Sandyland Cove,NA,NA,NA,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4411-Del-Mar-Ave-93013/home/21614284,SBMLS,03-2437,Y,Y,34.3965611,-119.5326227,"4411 Del Mar Ave, Carpinteria, CA",461423.80000000005,38451.98333333334,38451.98333333334,baseline_5pct,3.06,189.73225718813387,0.18973225718813388,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4431 Del Mar Ave,Carpinteria,CA,93013,2903509,6,6,NA,2960,12197,1940,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4431-Del-Mar-Ave-93013/home/21614283,NA,NA,Y,Y,34.3965778,-119.5323059,"4431 Del Mar Ave, Carpinteria, CA",145175.45,12097.954166666668,12097.954166666668,baseline_5pct,3.2,196.3594581467366,0.1963594581467366,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4447 Del Mar Ave,Carpinteria,CA,93013,2968552,4,4,NA,2661,12197,1946,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4447-Del-Mar-Ave-93013/home/21614282,NA,NA,Y,Y,34.3964477,-119.5322315,"4447 Del Mar Ave, Carpinteria, CA",148427.6,12368.966666666667,12368.966666666667,baseline_5pct,2.96,179.9758872562842,0.17997588725628422,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,100 Sandyland Cove Rd,Carpinteria,CA,93013,1842488,2,2,NA,1246,16117,1931,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/100-Sandyland-Cove-Rd-93013/home/21612980,NA,NA,Y,Y,34.396788,-119.5312412,"100 Sandyland Cove Rd, Carpinteria, CA",92124.40000000001,7677.033333333334,7677.033333333334,baseline_5pct,3.59,239.25636311402351,0.2392563631140235,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,December-2-2005,Single Family Residential,4477 Avenue Del Mar,Carpinteria,CA,93013,7500000,4,4,Santa Barbara,NA,13939,1998,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4477-Del-Mar-Ave-93013/home/21614280,SBMLS,05-4551,Y,Y,34.3963265,-119.5319049,"4477 Avenue Del Mar, Carpinteria, CA",375000,31250,31250,baseline_5pct,2.81,168.27990208237148,0.16827990208237148,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4501 Del Mar Ave,Carpinteria,CA,93013,4749193,5,6,NA,4533,10019,1956,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4501-Del-Mar-Ave-93013/home/21615380,NA,NA,Y,Y,34.396271,-119.5315317,"4501 Del Mar Ave, Carpinteria, CA",237459.65000000002,19788.30416666667,19788.30416666667,baseline_5pct,2.86,166.0244155162585,0.1660244155162585,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4509 Del Mar Ave,Carpinteria,CA,93013,4361113,5,4,NA,3206,10019,1951,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4509-Del-Mar-Ave-93013/home/21615378,NA,NA,Y,Y,34.395982,-119.531471,"4509 Del Mar Ave, Carpinteria, CA",218055.65000000002,18171.30416666667,18171.30416666667,baseline_5pct,2.32,128.1810109799319,0.1281810109799319,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4513 Del Mar Ave,Carpinteria,CA,93013,3813899,3,4,NA,3064,10454,1993,NA,269,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4513-Del-Mar-Ave-93013/home/21614270,NA,NA,Y,Y,34.395957,-119.531335,"4513 Del Mar Ave, Carpinteria, CA",190694.95,15891.245833333334,15891.245833333334,baseline_5pct,2.38,126.71992787619,0.12671992787619,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,September-2-1999,Single Family Residential,4517 Avenue Del Mar,Carpinteria,CA,93013,6501121,3,3,Sandyland Cove,NA,NA,1954,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Carpinteria/4517-Del-Mar-Ave-93013/home/21614279,SBMLS,99-1463,Y,Y,34.3962075,-119.5311269,"4517 Avenue Del Mar, Carpinteria, CA",325056.05000000005,27088.00416666667,27088.00416666667,baseline_5pct,2.85,163.13613847822035,0.16313613847822034,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
PAST SALE,NA,Single Family Residential,4525 Del Mar Ave,Carpinteria,CA,93013,9900000,3,4,NA,4617,22216,2022,NA,2144,NA,NA,NA,NA,https://www.redfin.com/CA/Carpinteria/4525-Del-Mar-Ave-93013/home/21614278,NA,NA,Y,Y,34.39617,-119.53099,"4525 Del Mar Ave, Carpinteria, CA",495000,41250,41250,baseline_5pct,2.86,160.01430041508758,0.16001430041508757,40.8,3225,8,89,1767,106225,1105,204,flood,dbdccfa6d82dab4e523b318b1c3e3ab1
