"SALE TYPE","SOLD DATE","PROPERTY TYPE","ADDRESS","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","DAYS ON MARKET","$/SQUARE FEET","HOA/MONTH","STATUS","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME","URL","SOURCE","MLS#","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","full_address","annual_rental_income","monthly_rental_income","rentalval","rentalval_note","elevation","distance_to_coast_meters","distance_to_coast_km","median_ageE","whiteE","blackE","asianE","hispanicE","median_incomeE","educationE","unemploymentE"
"PAST SALE","December-6-2004","Condo/Co-op","879 Sand Point Rd","Carpinteria","CA","93013-1107",5250000,5,4.5,"CARPINTERIA-SUMMERLAND",NA,NA,2003,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/879-Sand-Point-Rd-93013/home/21611780","SBMLS","04-4120","Y","Y",34.4055391,-119.5475253,"879 Sand Point Rd, Carpinteria, CA",262500,21875,21875,"baseline_5pct",4.82,149.324062139715,0.149324062139715,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","877 Sand Point Rd","Carpinteria","CA","93013",4219780,3,5,NA,4734,8712,1997,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/877-Sand-Point-Rd-93013/home/21611781",NA,NA,"Y","Y",34.4053383,-119.5474274,"877 Sand Point Rd, Carpinteria, CA",210989,17582.4166666667,17582.4166666667,"baseline_5pct",4.14,137.269754106138,0.137269754106138,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","871 Sand Point Rd","Carpinteria","CA","93013",4700000,4,4,NA,5235,6534,1997,NA,898,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/871-Sand-Point-Rd-93013/home/21611784",NA,NA,"Y","Y",34.4047826,-119.5469257,"871 Sand Point Rd, Carpinteria, CA",235000,19583.3333333333,19583.3333333333,"baseline_5pct",6.68,121.660978035336,0.121660978035336,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","June-6-2014","Single Family Residential","869 Sand Point Rd","Carpinteria","CA","93013",8650000,6,5,"CARPINTERIA-SUMMERLAND",5742,NA,1996,NA,1506,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/869-Sand-Point-Rd-93013/home/21523736","SBMLS","14-1791","Y","Y",34.4045559,-119.5467092,"869 Sand Point Rd, Carpinteria, CA",432500,36041.6666666667,36041.6666666667,"baseline_5pct",4.42,116.203331435235,0.116203331435235,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","863 Sand Point Rd","Carpinteria","CA","93013",1450487,2,1,NA,780,37026,1961,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/863-Sand-Point-Rd-93013/home/21611954",NA,NA,"Y","Y",34.4050479,-119.5457756,"863 Sand Point Rd, Carpinteria, CA",72524.35,6043.69583333333,6043.69583333333,"baseline_5pct",8.14,236.00064214432,0.23600064214432,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","845 Sand Point Rd","Carpinteria","CA","93013",6100000,3,4,NA,2241,46174,1977,NA,2722,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/845-Sand-Point-Rd-93013/home/21611953",NA,NA,"Y","Y",34.4045688,-119.5458531,"845 Sand Point Rd, Carpinteria, CA",305000,25416.6666666667,25416.6666666667,"baseline_5pct",7.35,183.311658285545,0.183311658285545,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","May-8-2012","Single Family Residential","841 Sand Point Rd","Carpinteria","CA","93013",5225000,4,4,"Santa Barbara",2395,45738,1973,NA,2182,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/841-Sand-Point-Rd-93013/home/21612178","SBMLS","11-2580","Y","Y",34.4044467,-119.5456102,"841 Sand Point Rd, Carpinteria, CA",261250,21770.8333333333,21770.8333333333,"baseline_5pct",7.2,190.086563701834,0.190086563701834,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","835 Sand Point Rd","Carpinteria","CA","93013",1700000,6,5,NA,5475,59677,2006,NA,311,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/835-Sand-Point-Rd-93013/home/21611956",NA,NA,"Y","Y",34.4042248,-119.5453239,"835 Sand Point Rd, Carpinteria, CA",85000,7083.33333333333,7083.33333333333,"baseline_5pct",6.64,190.466088600876,0.190466088600876,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","April-13-2012","Single Family Residential","815 Sand Point Rd","Carpinteria","CA","93013",5500000,3,2,"Carpinteria",2198,96703,1977,NA,2502,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/815-Sand-Point-Rd-93013/home/21611962","SBMLS","11-2340","Y","Y",34.4037732,-119.5447663,"815 Sand Point Rd, Carpinteria, CA",275000,22916.6666666667,22916.6666666667,"baseline_5pct",5.39,189.310785547365,0.189310785547365,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","January-22-1993","Single Family Residential","805 Sand Pt","Carpinteria","CA","93013",8835765,4,3,"CARPINTERIA-SUMMERLAND",NA,100188,1964,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/805-Sand-Point-Rd-93013/home/21611955","SBMLS","92-2430","Y","Y",34.4034328,-119.5444334,"805 Sand Pt, Carpinteria, CA",441788.25,36815.6875,36815.6875,"baseline_5pct",5.09,181.717490472817,0.181717490472817,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","February-1-2019","Single Family Residential","791 Sand Point Rd","Carpinteria","CA","93013",9725000,3,2.5,"Sandyland Cove",2300,118483,1957,NA,4228,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/791-Sand-Point-Rd-93013/home/21611958","SBMLS","18-3403","Y","Y",34.4030894,-119.5441881,"791 Sand Point Rd, Carpinteria, CA",486250,40520.8333333333,40520.8333333333,"baseline_5pct",4.79,167.093654635134,0.167093654635134,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","775 Sand Point Rd","Carpinteria","CA","93013",5135058,2,2,NA,1530,108464,1952,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/775-Sand-Point-Rd-93013/home/21611952",NA,NA,"Y","Y",34.4027754,-119.5437832,"775 Sand Point Rd, Carpinteria, CA",256752.9,21396.075,21396.075,"baseline_5pct",4.52,167.613575345182,0.167613575345182,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","April-29-2011","Single Family Residential","755 Sand Point Rd","Carpinteria","CA","93013",5e+06,2,2.5,"Carpinteria",NA,NA,1945,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/755-Sand-Point-Rd-93013/home/21611951","SBMLS","11-1583","Y","Y",34.4021823,-119.5432306,"755 Sand Point Rd, Carpinteria, CA",250000,20833.3333333333,20833.3333333333,"baseline_5pct",3.87,152.274026523392,0.152274026523392,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","October-28-2011","Single Family Residential","745 Sand Point Rd","Carpinteria","CA","93013",3415000,3,3,"Carpinteria",2200,46609,1940,NA,1552,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/745-Sand-Point-Rd-93013/home/21612179","SBMLS","11-1165","Y","Y",34.4019853,-119.5430241,"745 Sand Point Rd, Carpinteria, CA",170750,14229.1666666667,14229.1666666667,"baseline_5pct",3.56,148.944493749503,0.148944493749503,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","March-25-2014","Single Family Residential","735 Sand Point Rd","Carpinteria","CA","93013",5850000,4,6,"Carpinteria-summerland",3044,NA,1956,NA,1922,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/735-Sand-Point-Rd-93013/home/21611961","SBMLS","14-903","Y","Y",34.4019815,-119.542795,"735 Sand Point Rd, Carpinteria, CA",292500,24375,24375,"baseline_5pct",3.68,166.195974218619,0.166195974218619,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","721 Sand Point Rd","Carpinteria","CA","93013",6172830,4,5,NA,4305,18295,1999,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/721-Sand-Point-Rd-93013/home/21611950",NA,NA,"Y","Y",34.4018647,-119.5425657,"721 Sand Point Rd, Carpinteria, CA",308641.5,25720.125,25720.125,"baseline_5pct",3.51,172.442056142883,0.172442056142883,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","April-25-2014","Single Family Residential","711 Sand Point Rd","Carpinteria","CA","93013",7100000,4,3,"Sandyland Cove",2634,274428,1952,NA,2696,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/711-Sand-Point-Rd-93013/home/21611949","SBMLS","14-1297","Y","Y",34.4016981,-119.5423044,"711 Sand Point Rd, Carpinteria, CA",355000,29583.3333333333,29583.3333333333,"baseline_5pct",3.31,176.292619695698,0.176292619695698,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","July-11-2006","Single Family Residential","701 Sand Point Rd","Carpinteria","CA","93013-1105",7200000,3,3.5,"Sandyland Cove",NA,130680,1982,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/701-Sand-Point-Rd-93013/home/21611960","SBMLS","06-137","Y","Y",34.4013214,-119.5418909,"701 Sand Point Rd, Carpinteria, CA",360000,30000,30000,"baseline_5pct",2.94,171.359521379425,0.171359521379425,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","December-11-2008","Single Family Residential","685 Sand Point Rd","Carpinteria","CA","93013",7290000,3,4,"Padaro",NA,131986,1961,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/685-Sand-Point-Rd-93013/home/21611959","SBMLS","07-4753","Y","Y",34.4011155,-119.5416655,"685 Sand Point Rd, Carpinteria, CA",364500,30375,30375,"baseline_5pct",2.88,168.615950905061,0.168615950905061,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","671 Sand Point Rd","Carpinteria","CA","93013",2917799,4,4,NA,3030,74052,1965,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/671-Sand-Point-Rd-93013/home/21613482",NA,NA,"Y","Y",34.4008581,-119.5414381,"671 Sand Point Rd, Carpinteria, CA",145889.95,12157.4958333333,12157.4958333333,"baseline_5pct",2.77,161.003583737498,0.161003583737498,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","March-9-2004","Single Family Residential","657 Sand Point Rd","Carpinteria","CA","93013-1103",7235000,4,4,"Sandyland Cove",4100,NA,1979,NA,1765,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/657-Sand-Point-Rd-93013/home/21612924","SBMLS","03-1204","Y","Y",34.4006401,-119.5411437,"657 Sand Point Rd, Carpinteria, CA",361750,30145.8333333333,30145.8333333333,"baseline_5pct",2.85,162.387436367348,0.162387436367348,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","March-6-2015","Single Family Residential","645 Sand Point Rd","Carpinteria","CA","93013",9100000,3,3,"CARPINTERIA-SUMMERLAND",2358,65340,1962,NA,3859,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/645-Sand-Point-Rd-93013/home/21612923","SBMLS","15-44","Y","Y",34.400307,-119.5408851,"645 Sand Point Rd, Carpinteria, CA",455000,37916.6666666667,37916.6666666667,"baseline_5pct",2.8,149.792267799529,0.149792267799529,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","635 Sand Point Rd","Carpinteria","CA","93013",3022115,3,3,NA,2341,65340,1961,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/635-Sand-Point-Rd-93013/home/21612922",NA,NA,"Y","Y",34.4000126,-119.5406023,"635 Sand Point Rd, Carpinteria, CA",151105.75,12592.1458333333,12592.1458333333,"baseline_5pct",2.9,142.832950038717,0.142832950038717,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","November-30-2004","Single Family Residential","625 Sand Point Rd","Carpinteria","CA","93013-1103",8500000,4,4,"Padaro",NA,NA,NA,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/625-Sand-Point-Rd-93013/home/21612921","SBMLS","04-2545","Y","Y",34.399781,-119.5403518,"625 Sand Point Rd, Carpinteria, CA",425000,35416.6666666667,35416.6666666667,"baseline_5pct",3.06,139.513922095455,0.139513922095455,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","April-27-2010","Single Family Residential","591 Sand Point Rd","Carpinteria","CA","93013",16250000,5,6,"Padaro",NA,95832,2003,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/591-Sand-Point-Rd-93013/home/21612919","SBMLS","08-3054","Y","Y",34.3992475,-119.5397338,"591 Sand Point Rd, Carpinteria, CA",812500,67708.3333333333,67708.3333333333,"baseline_5pct",3.24,135.019474499125,0.135019474499125,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","551 Sand Point Rd","Carpinteria","CA","93013",9650000,3,4,NA,2395,62291,2003,NA,4029,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/551-Sand-Point-Rd-93013/home/21612918",NA,NA,"Y","Y",34.3986396,-119.5391096,"551 Sand Point Rd, Carpinteria, CA",482500,40208.3333333333,40208.3333333333,"baseline_5pct",3.94,123.746375246651,0.123746375246651,57.8,3413,42,177,901,145066,1101,175
"PAST SALE",NA,"Single Family Residential","539 Sand Point Rd","Carpinteria","CA","93013",2669068,4,3,NA,1872,60984,1948,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/539-Sand-Point-Rd-93013/home/21612917",NA,NA,"Y","Y",34.398331,-119.5388418,"539 Sand Point Rd, Carpinteria, CA",133453.4,11121.1166666667,11121.1166666667,"baseline_5pct",4,114.248994810075,0.114248994810075,57.8,3413,42,177,901,145066,1101,175
"PAST SALE","March-17-1994","Single Family Residential","4217 Avenue Del Mar","Carpinteria","CA","93013",15614591,9,9.5,"CARPINTERIA-SUMMERLAND",NA,60984,1001,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4217-Del-Mar-Ave-93013/home/21614298","SBMLS","93-3617","Y","Y",34.3967633,-119.53613,"4217 Avenue Del Mar, Carpinteria, CA",780729.55,65060.7958333333,65060.7958333333,"baseline_5pct",2.97,168.177130645006,0.168177130645006,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4237 Del Mar Ave","Carpinteria","CA","93013",7120037,5,5,NA,4900,43996,1950,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4237-Del-Mar-Ave-93013/home/21614297",NA,NA,"Y","Y",34.396784,-119.5357877,"4237 Del Mar Ave, Carpinteria, CA",356001.85,29666.8208333333,29666.8208333333,"baseline_5pct",2.9,175.693275914764,0.175693275914764,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","February-28-2013","Single Family Residential","4257 Avenue Del Mar","Carpinteria","CA","93013",1.4e+07,6,6,"Sandyland Cove",5000,39204,1940,NA,2800,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4257-Del-Mar-Ave-93013/home/21615384","SBMLS","11-1625","Y","Y",34.3967947,-119.5355011,"4257 Avenue Del Mar, Carpinteria, CA",7e+05,58333.3333333333,58333.3333333333,"baseline_5pct",2.9,181.098670612445,0.181098670612445,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","November-17-2004","Single Family Residential","4267 Avenue Del Mar","Carpinteria","CA","93013",1.5e+07,9,7,"Sandyland Cove",3860,45738,1930,NA,3886,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4267-Del-Mar-Ave-93013/home/21614296","SBMLS","04-3325","Y","Y",34.3968569,-119.5352062,"4267 Avenue Del Mar, Carpinteria, CA",750000,62500,62500,"baseline_5pct",2.88,193.512858355295,0.193512858355295,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4271 Del Mar Ave","Carpinteria","CA","93013",8481171,5,6,NA,5556,37462,1947,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4271-Del-Mar-Ave-93013/home/21614295",NA,NA,"Y","Y",34.396586,-119.534908,"4271 Del Mar Ave, Carpinteria, CA",424058.55,35338.2125,35338.2125,"baseline_5pct",2.67,161.38445839709,0.16138445839709,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","February-1-1993","Single Family Residential","4285 Avenue Del Mar","Carpinteria","CA","93013",1650000,6,4.5,"CARPINTERIA-SUMMERLAND",NA,NA,1938,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4285-Del-Mar-Ave-93013/home/21614294","SBMLS","91-4249","Y","Y",34.3967894,-119.534689,"4285 Avenue Del Mar, Carpinteria, CA",82500,6875,6875,"baseline_5pct",2.87,191.647276056448,0.191647276056448,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4307 Del Mar Ave","Carpinteria","CA","93013",1897919,1,3,NA,1432,14375,1947,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4307-Del-Mar-Ave-93013/home/95965122",NA,NA,"Y","Y",34.395977,-119.534326,"4307 Del Mar Ave, Carpinteria, CA",94895.95,7907.99583333333,7907.99583333333,"baseline_5pct",2.22,87.9331583339396,0.0879331583339396,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","December-18-2006","Single Family Residential","4301 Avenue Del Mar","Carpinteria","CA","93017",6e+06,3,3,"Carpinteria",NA,NA,1938,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4301-Del-Mar-Ave-93013/home/95965125","SBMLS","06-5745","Y","Y",34.396478,-119.534416,"4301 Avenue Del Mar, Carpinteria, CA",3e+05,25000,25000,"baseline_5pct",2.51,153.748298486526,0.153748298486526,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4327 Del Mar Ave","Carpinteria","CA","93013",3237055,3,3,NA,1904,23087,1931,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4327-Del-Mar-Ave-93013/home/21614291",NA,NA,"Y","Y",34.3966596,-119.5339743,"4327 Del Mar Ave, Carpinteria, CA",161852.75,13487.7291666667,13487.7291666667,"baseline_5pct",2.82,184.180230369474,0.184180230369474,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4347 Del Mar Ave","Carpinteria","CA","93013",3164702,6,3,NA,2257,22651,1950,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4347-Del-Mar-Ave-93013/home/21614290",NA,NA,"Y","Y",34.3966383,-119.5337054,"4347 Del Mar Ave, Carpinteria, CA",158235.1,13186.2583333333,13186.2583333333,"baseline_5pct",2.88,185.056775510803,0.185056775510803,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","March-22-2002","Single Family Residential","4365 Del Mar Ave","Carpinteria","CA","93013-3313",8005449,2,2,"Sandyland Cove",NA,NA,NA,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4365-Del-Mar-Ave-93013/home/21614289","SBMLS","01-2859","Y","Y",34.3965544,-119.5334623,"4365 Del Mar Ave, Carpinteria, CA",400272.45,33356.0375,33356.0375,"baseline_5pct",2.8,177.196119181442,0.177196119181442,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4377 Del Mar Ave","Carpinteria","CA","93013",5270327,3,3,NA,2875,17424,1925,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4377-Del-Mar-Ave-93013/home/21615382",NA,NA,"Y","Y",34.396214,-119.533268,"4377 Del Mar Ave, Carpinteria, CA",263516.35,21959.6958333333,21959.6958333333,"baseline_5pct",1.73,134.324370092741,0.134324370092741,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4387 Del Mar Ave","Carpinteria","CA","93013",3462651,2,4,NA,2486,10890,1999,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4387-Del-Mar-Ave-93013/home/21615383",NA,NA,"Y","Y",34.396189,-119.533103,"4387 Del Mar Ave, Carpinteria, CA",173132.55,14427.7125,14427.7125,"baseline_5pct",2.26,133.265301665659,0.133265301665659,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4393 Del Mar Ave","Carpinteria","CA","93013",2682883,4,4,NA,2390,10454,1961,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4393-Del-Mar-Ave-93013/home/21614286",NA,NA,"Y","Y",34.3964777,-119.5329353,"4393 Del Mar Ave, Carpinteria, CA",134144.15,11178.6791666667,11178.6791666667,"baseline_5pct",2.83,174.234929614148,0.174234929614148,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4405 Del Mar Ave","Carpinteria","CA","93013",5740000,3,3,NA,2543,10019,2011,NA,2257,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4405-Del-Mar-Ave-93013/home/21614285",NA,NA,"Y","Y",34.3965197,-119.5327801,"4405 Del Mar Ave, Carpinteria, CA",287000,23916.6666666667,23916.6666666667,"baseline_5pct",2.93,182.008500332969,0.182008500332969,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","August-15-2003","Single Family Residential","4411 Del Mar Ave","Carpinteria","CA","93013-3314",9228476,3,3,"Sandyland Cove",NA,NA,NA,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4411-Del-Mar-Ave-93013/home/21614284","SBMLS","03-2437","Y","Y",34.3965611,-119.5326227,"4411 Del Mar Ave, Carpinteria, CA",461423.8,38451.9833333333,38451.9833333333,"baseline_5pct",3.06,189.732257188134,0.189732257188134,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4431 Del Mar Ave","Carpinteria","CA","93013",2903509,6,6,NA,2960,12197,1940,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4431-Del-Mar-Ave-93013/home/21614283",NA,NA,"Y","Y",34.3965778,-119.5323059,"4431 Del Mar Ave, Carpinteria, CA",145175.45,12097.9541666667,12097.9541666667,"baseline_5pct",3.2,196.359458146737,0.196359458146737,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4447 Del Mar Ave","Carpinteria","CA","93013",2968552,4,4,NA,2661,12197,1946,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4447-Del-Mar-Ave-93013/home/21614282",NA,NA,"Y","Y",34.3964477,-119.5322315,"4447 Del Mar Ave, Carpinteria, CA",148427.6,12368.9666666667,12368.9666666667,"baseline_5pct",2.96,179.975887256284,0.179975887256284,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","100 Sandyland Cove Rd","Carpinteria","CA","93013",1842488,2,2,NA,1246,16117,1931,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/100-Sandyland-Cove-Rd-93013/home/21612980",NA,NA,"Y","Y",34.396788,-119.5312412,"100 Sandyland Cove Rd, Carpinteria, CA",92124.4,7677.03333333333,7677.03333333333,"baseline_5pct",3.59,239.256363114024,0.239256363114024,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","December-2-2005","Single Family Residential","4477 Avenue Del Mar","Carpinteria","CA","93013",7500000,4,4,"Santa Barbara",NA,13939,1998,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4477-Del-Mar-Ave-93013/home/21614280","SBMLS","05-4551","Y","Y",34.3963265,-119.5319049,"4477 Avenue Del Mar, Carpinteria, CA",375000,31250,31250,"baseline_5pct",2.81,168.279902082371,0.168279902082371,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4501 Del Mar Ave","Carpinteria","CA","93013",4749193,5,6,NA,4533,10019,1956,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4501-Del-Mar-Ave-93013/home/21615380",NA,NA,"Y","Y",34.396271,-119.5315317,"4501 Del Mar Ave, Carpinteria, CA",237459.65,19788.3041666667,19788.3041666667,"baseline_5pct",2.86,166.024415516259,0.166024415516258,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4509 Del Mar Ave","Carpinteria","CA","93013",4361113,5,4,NA,3206,10019,1951,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4509-Del-Mar-Ave-93013/home/21615378",NA,NA,"Y","Y",34.395982,-119.531471,"4509 Del Mar Ave, Carpinteria, CA",218055.65,18171.3041666667,18171.3041666667,"baseline_5pct",2.32,128.181010979932,0.128181010979932,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4513 Del Mar Ave","Carpinteria","CA","93013",3813899,3,4,NA,3064,10454,1993,NA,269,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4513-Del-Mar-Ave-93013/home/21614270",NA,NA,"Y","Y",34.395957,-119.531335,"4513 Del Mar Ave, Carpinteria, CA",190694.95,15891.2458333333,15891.2458333333,"baseline_5pct",2.38,126.71992787619,0.12671992787619,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","September-2-1999","Single Family Residential","4517 Avenue Del Mar","Carpinteria","CA","93013",6501121,3,3,"Sandyland Cove",NA,NA,1954,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4517-Del-Mar-Ave-93013/home/21614279","SBMLS","99-1463","Y","Y",34.3962075,-119.5311269,"4517 Avenue Del Mar, Carpinteria, CA",325056.05,27088.0041666667,27088.0041666667,"baseline_5pct",2.85,163.13613847822,0.16313613847822,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4525 Del Mar Ave","Carpinteria","CA","93013",9900000,3,4,NA,4617,22216,2022,NA,2144,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4525-Del-Mar-Ave-93013/home/21614278",NA,NA,"Y","Y",34.39617,-119.53099,"4525 Del Mar Ave, Carpinteria, CA",495000,41250,41250,"baseline_5pct",2.86,160.014300415088,0.160014300415088,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4535 Del Mar Ave","Carpinteria","CA","93013",3601893,4,4,NA,2760,20909,1947,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4535-Del-Mar-Ave-93013/home/21614277",NA,NA,"Y","Y",34.3960752,-119.5307125,"4535 Del Mar Ave, Carpinteria, CA",180094.65,15007.8875,15007.8875,"baseline_5pct",2.83,151.17154212416,0.15117154212416,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","June-26-2017","Single Family Residential","4555 Avenue Del Mar","Carpinteria","CA","93013",8700000,4,3,"Sandyland Cove",1531,18295,1947,NA,5683,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4555-Del-Mar-Ave-93013/home/21614276","SBMLS","17-1503","Y","Y",34.3959425,-119.5305369,"4555 Avenue Del Mar, Carpinteria, CA",435000,36250,36250,"baseline_5pct",2.72,135.842971468523,0.135842971468523,40.8,3225,8,89,1767,106225,1105,204
