SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-25-2013,Single Family Residential,108 SANTA MONICA Ave,Oxnard,CA,93035,460000,2,1.0,VC32 - Oxnard - Port Hueneme Beaches,971,2178,1949,,474,,Sold,,,https://www.redfin.com/CA/Oxnard/108-Santa-Monica-Ave-93035/home/4526345,CRMLS,V0-13001395,Y,Y,34.1484448,-119.2146327
PAST SALE,March-11-2020,Single Family Residential,112 Santa Monica Ave,Oxnard,CA,93035,767580,3,2.0,Silverstrand Beach - 0308,1258,2450,1958,,610,,Sold,,,https://www.redfin.com/CA/Oxnard/112-Santa-Monica-Ave-93035/home/4526346,CRMLS,V0-220000459,Y,Y,34.148541,-119.2145551
PAST SALE,December-27-2021,Single Family Residential,117 Santa Monica Ave Ave,Oxnard,CA,93035,1347500,4,3.0,Silverstrand Beach - 0308,1768,,1973,,762,,Sold,,,https://www.redfin.com/CA/Oxnard/117-Santa-Monica-Ave-93035/home/4526338,CRMLS,V1-8754,Y,Y,34.1487532,-119.214714
PAST SALE,July-19-2017,Single Family Residential,116 Los Angeles Ave,Oxnard,CA,93035,890000,3,3.0,Silverstrand Beach - 0308,2241,2450,1980,,397,,Sold,,,https://www.redfin.com/CA/Oxnard/116-Los-Angeles-Ave-93035/home/4526341,CRMLS,V0-217001339,Y,Y,34.14893,-119.2147164
PAST SALE,,Single Family Residential,124 Los Angeles Ave,Oxnard,CA,93035,795000,3,3.0,,2111,2178,1981,,377,,,,,https://www.redfin.com/CA/Oxnard/124-Los-Angeles-Ave-93035/home/4526321,,,Y,Y,34.1490389,-119.2145323
PAST SALE,April-17-2008,Condo/Co-op,120 LOS ANGELES Ave,Oxnard,CA,93035,790000,2,2.0,Other (OTHR),1546,2450,1928,,511,,Sold,,,https://www.redfin.com/CA/Oxnard/120-Los-Angeles-Ave-93035/home/4526320,CRMLS,V0-70004754,Y,Y,34.1490243,-119.2146497
PAST SALE,December-11-2017,Single Family Residential,125 Santa Monica Ave,Oxnard,CA,93035,869500,3,2.0,Silverstrand Beach - 0308,1833,2450,1974,,474,,Sold,,,https://www.redfin.com/CA/Oxnard/125-Santa-Monica-Ave-93035/home/4526336,CRMLS,V0-217012927,Y,Y,34.1489212,-119.2144837
PAST SALE,,Single Family Residential,121 Santa Monica Ave,Oxnard,CA,93035,162000,3,2.0,,1355,2178,1973,,120,,,,,https://www.redfin.com/CA/Oxnard/121-Santa-Monica-Ave-93035/home/4526337,,,Y,Y,34.1488299,-119.2145291
PAST SALE,November-15-2017,Single Family Residential,216 Ocean Dr,Oxnard,CA,93035,763500,3,3.0,VC32 - Oxnard - Port Hueneme Beaches,1860,1400,1976,,410,,Sold,,,https://www.redfin.com/CA/Oxnard/216-Ocean-Dr-93035/home/4526343,CRMLS,V0-217009877,Y,Y,34.1487281,-119.215074
PAST SALE,January-29-2013,Single Family Residential,212 OCEAN Dr,Oxnard,CA,93035,453000,3,2.5,Silverstrand Beach,2400,1400,1988,,189,,Sold,,,https://www.redfin.com/CA/Oxnard/212-Ocean-Dr-93035/home/4526342,CRMLS,V0-12015544,Y,Y,34.1486706,-119.2150318
PAST SALE,December-8-2016,Single Family Residential,112 Los Angeles Ave,Oxnard,CA,93035,815000,3,2.0,Silverstrand Beach - 0308,2008,2450,1975,,406,,Sold,,,https://www.redfin.com/CA/Oxnard/112-Los-Angeles-Ave-93035/home/4349456,CRMLS,V0-216009727,Y,Y,34.1488859,-119.2148543
PAST SALE,,Single Family Residential,121 Camarillo Ave,Oxnard,CA,93035,185000,3,1.0,,1013,2178,1958,,183,,,,,https://www.redfin.com/CA/Oxnard/121-Camarillo-Ave-93035/home/4526288,,,Y,Y,34.1496466,-119.2152102
PAST SALE,,Single Family Residential,117 Camarillo Ave,Oxnard,CA,93035,75000,1,1.0,,371,2178,1953,,202,,,,,https://www.redfin.com/CA/Oxnard/117-Camarillo-Ave-93035/home/4526289,,,Y,Y,34.1496101,-119.2153124
PAST SALE,,Single Family Residential,113 Camarillo Ave,Oxnard,CA,93035,150000,1,1.0,,786,2178,1927,,191,,,,,https://www.redfin.com/CA/Oxnard/113-Camarillo-Ave-93035/home/4526290,,,Y,Y,34.149546,-119.2154065
PAST SALE,,Single Family Residential,109 Camarillo Ave,Oxnard,CA,93035,203000,3,1.0,,926,2178,1958,,219,,,,,https://www.redfin.com/CA/Oxnard/109-Camarillo-Ave-93035/home/4526291,,,Y,Y,34.1494995,-119.2155153
PAST SALE,October-16-2023,Single Family Residential,112 Van Nuys Ave,Oxnard,CA,93035,1965000,5,5.5,OXSS - Silver Strand,3000,2450,2023,,655,,Sold,,,https://www.redfin.com/CA/Oxnard/112-Van-Nuys-Ave-93035/home/22817796,CRMLS,SR23136079,Y,Y,34.1497466,-119.2154373
PAST SALE,September-28-2020,Single Family Residential,120 Van Nuys Ave,Oxnard,CA,93035,1225000,4,3.0,Silverstrand Beach - 0308,2635,2450,1988,,465,,Sold,,,https://www.redfin.com/CA/Oxnard/120-Van-Nuys-Ave-93035/home/4526272,CRMLS,V0-220007913,Y,Y,34.1498099,-119.2153465
PAST SALE,July-21-2014,Single Family Residential,117 VAN NUYS Ave,Oxnard,CA,93035,540000,3,2.0,Silverstrand Beach,921,2450,1928,,586,,Sold,,,https://www.redfin.com/CA/Oxnard/117-Van-Nuys-Ave-93035/home/4526261,CRMLS,V0-214005173,Y,Y,34.1499856,-119.2156507
PAST SALE,March-18-2025,Single Family Residential,108 Eagle Rock Ave,Oxnard,CA,93035,1200000,2,1.0,Silverstrand Beach - 0308,812,2178,1950,,1478,,Sold,,,https://www.redfin.com/CA/Oxnard/108-Eagle-Rock-Ave-93035/home/4526218,CRMLS,V1-26501,Y,Y,34.150413,-119.2163908
PAST SALE,November-5-2014,Single Family Residential,112 EAGLE ROCK Ave,Oxnard,CA,93035,745000,3,3.0,VC32 - Oxnard - Port Hueneme Beaches,2055,2450,,,363,,Sold,,,https://www.redfin.com/CA/Oxnard/112-Eagle-Rock-Ave-93035/home/4526219,CRMLS,V0-214026740,Y,Y,34.1504669,-119.2162892
PAST SALE,July-12-2017,Single Family Residential,120 Eagle Rock Ave,Oxnard,CA,93035,900000,3,2.0,Silverstrand Beach - 0308,1905,2450,1952,,472,,Sold,,,https://www.redfin.com/CA/Oxnard/120-Eagle-Rock-Ave-93035/home/4526221,CRMLS,V0-217005358,Y,Y,34.1505882,-119.2161473
PAST SALE,,Single Family Residential,116 Eagle Rock Ave,Oxnard,CA,93035,985000,3,1.0,,964,2178,1946,,1022,,,,,https://www.redfin.com/CA/Oxnard/116-Eagle-Rock-Ave-93035/home/4526220,,,Y,Y,34.1505396,-119.2162092
PAST SALE,November-18-2021,Single Family Residential,121 Hollywood Ave,Oxnard,CA,93035,1230000,3,2.0,Silverstrand Beach - 0308,1132,2450,1956,,1087,,Sold,,,https://www.redfin.com/CA/Oxnard/121-Hollywood-Ave-93035/home/4526236,CRMLS,V1-8660,Y,Y,34.1504396,-119.2159822
PAST SALE,,Single Family Residential,119 Hollywood Ave,Oxnard,CA,93035,342000,3,2.0,,1792,2178,1974,,191,,,,,https://www.redfin.com/CA/Oxnard/119-Hollywood-Ave-93035/home/4526237,,,Y,Y,34.1503952,-119.2160821
PAST SALE,,Single Family Residential,113 Hollywood Ave,Oxnard,CA,93035,632500,2,2.0,,1760,2178,1982,,359,,,,,https://www.redfin.com/CA/Oxnard/113-Hollywood-Ave-93035/home/4526238,,,Y,Y,34.1502921,-119.2160657
PAST SALE,,Single Family Residential,109 Hollywood Ave,Oxnard,CA,93035,225500,4,1.0,,1316,2178,1937,,171,,,,,https://www.redfin.com/CA/Oxnard/109-Hollywood-Ave-93035/home/4526242,,,Y,Y,34.1502496,-119.2162546
PAST SALE,,Single Family Residential,113 Van Nuys Ave,Oxnard,CA,93035,29000,2,2.0,,1467,2178,1963,,20,,,,,https://www.redfin.com/CA/Oxnard/113-Van-Nuys-Ave-93035/home/4526262,,,Y,Y,34.1499422,-119.2157551
PAST SALE,March-27-2017,Single Family Residential,109 Van Nuys Ave,Oxnard,CA,93035,641000,2,1.0,Silverstrand Beach - 0308,767,2450,1955,,836,,Sold,,,https://www.redfin.com/CA/Oxnard/109-Van-Nuys-Ave-93035/home/4526263,CRMLS,V0-217001801,Y,Y,34.1499186,-119.2158459
PAST SALE,,Single Family Residential,508 Ocean Dr,Oxnard,CA,93035,579000,5,3.0,,2690,2178,1989,,215,,,,,https://www.redfin.com/CA/Oxnard/508-Ocean-Dr-93035/home/4526265,,,Y,Y,34.1498714,-119.2160276
PAST SALE,March-20-2024,Single Family Residential,516 Ocean Dr,Oxnard,CA,93035,1765000,3,1.5,VC32 - Oxnard - Port Hueneme Beaches,1428,2667,1975,,1236,,Sold,,,https://www.redfin.com/CA/Oxnard/516-Ocean-Dr-93035/home/4526266,CRMLS,V1-21504,Y,Y,34.149952,-119.2160616
PAST SALE,,Single Family Residential,524 Ocean Dr,Oxnard,CA,93035,83000,5,3.0,,3088,2613,1990,,27,,,,,https://www.redfin.com/CA/Oxnard/524-Ocean-Dr-93035/home/4526267,,,Y,Y,34.149995,-119.2161638
PAST SALE,,Multi-Family (2-4 Unit),400 Ocean Dr,Oxnard,CA,93035,355500,,,,1788,2613,1970,,199,,,,,https://www.redfin.com/CA/Oxnard/400-Ocean-Dr-93035/home/4526294,,,Y,Y,34.1493814,-119.2156189
PAST SALE,,Single Family Residential,408 Ocean Dr,Oxnard,CA,93035,7500,1,2.0,,1214,1306,2004,,6,,,,,https://www.redfin.com/CA/Oxnard/408-Ocean-Dr-93035/home/4526292,,,Y,Y,34.1494513,-119.2156629
PAST SALE,,Single Family Residential,416 Ocean Dr,Oxnard,CA,93035,149000,3,2.0,,1833,2613,1978,,81,,,,,https://www.redfin.com/CA/Oxnard/416-Ocean-Dr-93035/home/4526293,,,Y,Y,34.1495168,-119.2157097
PAST SALE,,Single Family Residential,424 Ocean Dr,Oxnard,CA,93035,,3,3.0,,2416,2613,1978,,,,,,,https://www.redfin.com/CA/Oxnard/424-Ocean-Dr-93035/home/4526297,,,Y,Y,34.1496116,-119.2157982
PAST SALE,,Single Family Residential,500 Ocean Dr,Oxnard,CA,93035,1600000,4,,,2651,2178,1989,,604,,,,,https://www.redfin.com/CA/Oxnard/500-Ocean-Dr-93035/home/4526264,,,Y,Y,34.1497941,-119.2159557
PAST SALE,,Single Family Residential,624 Ocean Dr,Oxnard,CA,93035,82000,2,1.0,,1236,2178,1940,,66,,,,,https://www.redfin.com/CA/Oxnard/624-Ocean-Dr-93035/home/4526241,,,Y,Y,34.1503895,-119.2165539
PAST SALE,,Single Family Residential,616 Ocean Dr,Oxnard,CA,93035,557000,5,3.0,,2720,2178,1989,,205,,,,,https://www.redfin.com/CA/Oxnard/616-Ocean-Dr-93035/home/4526240,,,Y,Y,34.1503189,-119.2164888
PAST SALE,September-21-2011,Single Family Residential,117 Eagle Rock Ave,Oxnard,CA,93035,510000,3,3.0,VC32 - Oxnard - Port Hueneme Beaches,1535,2450,1948,,332,,Sold,,,https://www.redfin.com/CA/Oxnard/117-Eagle-Rock-Ave-93035/home/4526731,CRMLS,V0-11012791,Y,Y,34.1507828,-119.2164186
PAST SALE,June-15-2020,Single Family Residential,121 Eagle Rock Ave,Oxnard,CA,93035,680000,2,1.0,VC32 - Oxnard - Port Hueneme Beaches,800,2450,1955,,850,,Sold,,,https://www.redfin.com/CA/Oxnard/121-Eagle-Rock-Ave-93035/home/4526728,CRMLS,V0-220004840,Y,Y,34.1508306,-119.2163217
PAST SALE,June-11-2024,Single Family Residential,120 San Fernando Ave,Oxnard,CA,93035,1010000,2,2.0,VC32 - Oxnard - Port Hueneme Beaches,864,2450,1925,,1169,,Sold,,,https://www.redfin.com/CA/Oxnard/120-San-Fernando-Ave-93035/home/4526686,CRMLS,V1-23453,Y,Y,34.1510043,-119.2164476
PAST SALE,October-31-2017,Single Family Residential,116 San Fernando Ave,Oxnard,CA,93035,875000,4,2.0,Silverstrand Beach - 1002702,1974,2450,1964,,443,,Sold,,,https://www.redfin.com/CA/Oxnard/116-San-Fernando-Ave-93035/home/4526684,CRMLS,V0-217012027,Y,Y,34.150934,-119.2165271
PAST SALE,August-13-2014,Single Family Residential,112 San Fernando,Oxnard,CA,93035,885000,3,2.5,Silverstrand Beach - 0308,2100,2178,2014,,421,,Sold,,,https://www.redfin.com/CA/Oxnard/112-San-Fernando-Ave-93035/home/22865457,CRMLS,V0-214017089,Y,Y,34.1508748,-119.2166362
PAST SALE,,Single Family Residential,108 San Fernando Ave,Oxnard,CA,93035,,2,2.0,,656,2178,1950,,,,,,,https://www.redfin.com/CA/Oxnard/108-San-Fernando-Ave-93035/home/4526682,,,Y,Y,34.1508493,-119.2167572
PAST SALE,,Single Family Residential,113 Eagle Rock Ave,Oxnard,CA,93035,140000,2,1.0,,792,2178,1949,,177,,,,,https://www.redfin.com/CA/Oxnard/113-Eagle-Rock-Ave-93035/home/4526734,,,Y,Y,34.1507008,-119.2164918
PAST SALE,,Single Family Residential,708 Ocean Dr,Oxnard,CA,93035,495000,3,2.0,,2146,2178,1977,,231,,,,,https://www.redfin.com/CA/Oxnard/708-Ocean-Dr-93035/home/4526741,,,Y,Y,34.1506365,-119.2167541
PAST SALE,,Single Family Residential,716 Ocean Dr,Oxnard,CA,93035,373500,3,2.0,,1630,2178,1977,,229,,,,,https://www.redfin.com/CA/Oxnard/716-Ocean-Dr-93035/home/4526739,,,Y,Y,34.1507163,-119.2168297
PAST SALE,,Single Family Residential,724 Ocean Dr,Oxnard,CA,93035,45000,3,2.0,,1246,2178,1957,,36,,,,,https://www.redfin.com/CA/Oxnard/724-Ocean-Dr-93035/home/4526738,,,Y,Y,34.1508008,-119.216905
PAST SALE,,Single Family Residential,109 San Fernando Ave,Oxnard,CA,93035,202000,3,2.0,,2200,2178,1981,,92,,,,,https://www.redfin.com/CA/Oxnard/109-San-Fernando-Ave-93035/home/4526668,,,Y,Y,34.1510663,-119.2169357
PAST SALE,,Multi-Family (2-4 Unit),117 San Fernando Ave,Oxnard,CA,93035,262500,,,,750,2178,1953,,350,,,,,https://www.redfin.com/CA/Oxnard/117-San-Fernando-Ave-93035/home/4526661,,,Y,Y,34.1511872,-119.2167404
PAST SALE,August-26-2016,Single Family Residential,113 San Fernando Ave,Oxnard,CA,93035,599000,2,1.0,VC32 - Oxnard - Port Hueneme Beaches,778,2450,1953,,770,,Sold,,,https://www.redfin.com/CA/Oxnard/113-San-Fernando-Ave-93035/home/4526666,CRMLS,V0-216008094,Y,Y,34.1511175,-119.2168395
PAST SALE,,Single Family Residential,108 Burbank Ave,Oxnard,CA,93035,340000,2,1.0,,728,2178,1930,,467,,,,,https://www.redfin.com/CA/Oxnard/108-Burbank-Ave-93035/home/4526615,,,Y,Y,34.15128,-119.2171081
PAST SALE,,Single Family Residential,112 Burbank Ave,Oxnard,CA,93035,475000,2,1.0,,924,2178,1957,,514,,,,,https://www.redfin.com/CA/Oxnard/112-Burbank-Ave-93035/home/4526618,,,Y,Y,34.1512901,-119.2169823
PAST SALE,July-10-2015,Single Family Residential,116 Burbank Ave,Oxnard,CA,93035,595000,2,2.0,VC32 - Oxnard - Port Hueneme Beaches,990,2450,1958,,601,,Sold,,,https://www.redfin.com/CA/Oxnard/116-Burbank-Ave-93035/home/4526621,CRMLS,V0-214036185,Y,Y,34.1513444,-119.2168809
PAST SALE,August-12-2022,Single Family Residential,124 Pasadena Ave,Oxnard,CA,93035,979500,2,2.0,VC32 - Oxnard - Port Hueneme Beaches,966,2450,1955,,1014,,Sold,,,https://www.redfin.com/CA/Oxnard/124-Pasadena-Ave-93035/home/4526605,CRMLS,V1-12996,Y,Y,34.1518375,-119.2170265
PAST SALE,,Single Family Residential,120 Pasadena Ave,Oxnard,CA,93035,,3,2.0,,1412,2178,1957,,,,,,,https://www.redfin.com/CA/Oxnard/120-Pasadena-Ave-93035/home/4526604,,,Y,Y,34.1518047,-119.2171366
PAST SALE,,Single Family Residential,121 Pasadena Ave,Oxnard,CA,93035,,4,2.0,,1856,2178,1987,,,,,,,https://www.redfin.com/CA/Oxnard/121-Pasadena-Ave-93035/home/4526436,,,Y,Y,34.152046,-119.2173055
PAST SALE,May-29-2015,Single Family Residential,808 Ocean Dr,Oxnard,CA,93035,518000,2,3.0,VC32 - Oxnard - Port Hueneme Beaches,1550,2450,1957,,334,,Sold,,,https://www.redfin.com/CA/Oxnard/808-Ocean-Dr-93035/home/4526673,CRMLS,SR15106513,Y,Y,34.1510409,-119.2170874
PAST SALE,March-19-2018,Single Family Residential,816 Ocean Dr,Oxnard,CA,93035,1070000,4,2.0,Silverstrand Beach - 0308,1836,2450,1965,,583,,Sold,,,https://www.redfin.com/CA/Oxnard/816-Ocean-Dr-93035/home/4526676,CRMLS,V0-217014167,Y,Y,34.1511158,-119.2171958
PAST SALE,,Single Family Residential,824 Ocean Dr,Oxnard,CA,93035,,2,1.0,,945,2178,1957,,,,,,,https://www.redfin.com/CA/Oxnard/824-Ocean-Dr-93035/home/4526679,,,Y,Y,34.151187,-119.2172531
PAST SALE,April-6-2018,Single Family Residential,900 Ocean Dr,Oxnard,CA,93035,775000,2,1.0,VC32 - Oxnard - Port Hueneme Beaches,918,2450,1956,,844,,Sold,,,https://www.redfin.com/CA/Oxnard/900-Ocean-Dr-93035/home/4526596,CRMLS,V0-218003205,Y,Y,34.1513339,-119.2174352
PAST SALE,August-9-2017,Single Family Residential,908 Ocean Dr,Oxnard,CA,93035,1100000,3,3.0,VC32 - Oxnard - Port Hueneme Beaches,2080,2450,1980,,529,,Sold,,,https://www.redfin.com/CA/Oxnard/908-Ocean-Dr-93035/home/4526597,CRMLS,217002903,Y,Y,34.1514485,-119.2174096
PAST SALE,,Single Family Residential,109 Burbank Ave,Oxnard,CA,93035,16500,2,1.0,,952,2178,1961,,17,,,,,https://www.redfin.com/CA/Oxnard/109-Burbank-Ave-93035/home/4526594,,,Y,Y,34.1514723,-119.2174719
PAST SALE,January-22-2018,Single Family Residential,916 Ocean Dr,Oxnard,CA,93035,810000,2,2.0,VC32 - Oxnard - Port Hueneme Beaches,1041,2450,1957,,778,,Sold,,,https://www.redfin.com/CA/Oxnard/916-Ocean-Dr-93035/home/4526599,CRMLS,V0-217014401,Y,Y,34.1515233,-119.2175306
PAST SALE,,Single Family Residential,924 Ocean Dr,Oxnard,CA,93035,1035000,3,2.0,,1865,2178,1973,,555,,,,,https://www.redfin.com/CA/Oxnard/924-Ocean-Dr-93035/home/4526601,,,Y,Y,34.1516165,-119.2175714
PAST SALE,,Single Family Residential,120 Ventura Ave,Oxnard,CA,93035,,4,2.0,,2122,2178,1977,,,,,,,https://www.redfin.com/CA/Oxnard/120-Ventura-Ave-93035/home/4526556,,,Y,Y,34.1521965,-119.2174806
PAST SALE,October-21-2020,Single Family Residential,116 Ventura Ave,Oxnard,CA,93035,1160000,3,2.0,VC32 - Oxnard - Port Hueneme Beaches,2252,2450,1986,,515,,Sold,,,https://www.redfin.com/CA/Oxnard/116-Ventura-Ave-93035/home/4526559,CRMLS,OC20113488,Y,Y,34.1521729,-119.2175714
PAST SALE,,Single Family Residential,112 Ventura Ave,Oxnard,CA,93035,,2,1.0,,928,2178,1973,,,,,,,https://www.redfin.com/CA/Oxnard/112-Ventura-Ave-93035/home/4526427,,,Y,Y,34.1520985,-119.2176677
PAST SALE,February-7-2019,Multi-Family (2-4 Unit),1000 Ocean Dr,Oxnard,CA,93035,1100000,1,4.0,Oxnard - Port Hueneme Beaches,,2450,1948,,,,Sold,,,https://www.redfin.com/CA/Oxnard/1000-Ocean-Dr-93035/home/4526438,TheMLS,18-409900,Y,Y,34.151768,-119.2177531
PAST SALE,February-7-2025,Single Family Residential,1008 Ocean Dr,Oxnard,CA,93035,1600000,3,3.0,Silverstrand Beach - 0308,2042,2450,1973,,784,,Sold,,,https://www.redfin.com/CA/Oxnard/1008-Ocean-Dr-93035/home/4526553,CRMLS,V1-27373,Y,Y,34.1518541,-119.2177912
PAST SALE,July-13-2012,Single Family Residential,1020 OCEAN Dr,Oxnard,CA,93035,1060000,5,3.5,Other (OTHR),2959,2450,2006,,358,,Sold,,,https://www.redfin.com/CA/Oxnard/1020-Ocean-Dr-93035/home/11889877,CRMLS,V0-90010056,Y,Y,34.1519342,-119.2178587
PAST SALE,April-30-2010,Single Family Residential,1108 Ocean Dr,Oxnard,CA,93035,830500,3,3.0,Silverstrand Beach - 0308,2981,2450,1989,,279,,Sold,,,https://www.redfin.com/CA/Oxnard/1108-Ocean-Dr-93035/home/4526417,CRMLS,V0-10004881,Y,Y,34.1522697,-119.2181163
PAST SALE,,Single Family Residential,1124 Ocean Dr,Oxnard,CA,93035,295000,3,3.0,,2312,2178,1985,,128,,,,,https://www.redfin.com/CA/Oxnard/1124-Ocean-Dr-93035/home/4526419,,,Y,Y,34.1524162,-119.2182575
PAST SALE,October-15-2020,Single Family Residential,1200 Ocean Dr,Oxnard,CA,93035,1475000,3,2.5,,1770,,1976,,833,,Sold,,,https://www.redfin.com/CA/Oxnard/1200-Ocean-Dr-93035/home/4527386,SBMLS,20-2873,Y,Y,34.1525964,-119.2183888
PAST SALE,April-23-2008,Single Family Residential,1208 OCEAN Dr,Oxnard,CA,93035,888250,2,2.0,VC32 - Oxnard - Port Hueneme Beaches,1561,2450,1991,,569,,Sold,,,https://www.redfin.com/CA/Oxnard/1208-Ocean-Dr-93035/home/4527392,CRMLS,V0-80005402,Y,Y,34.1526523,-119.2184796
PAST SALE,,Single Family Residential,1216 Ocean Dr,Oxnard,CA,93035,,3,3.0,,2250,2178,1977,,,,,,,https://www.redfin.com/CA/Oxnard/1216-Ocean-Dr-93035/home/4527395,,,Y,Y,34.1527479,-119.2185704
PAST SALE,,Single Family Residential,121 Oxnard Ave,Oxnard,CA,93035,289000,2,1.0,,1443,2613,1972,,200,,,,,https://www.redfin.com/CA/Oxnard/121-Oxnard-Ave-93035/home/4527371,,,Y,Y,34.1528706,-119.2180496
PAST SALE,,Single Family Residential,123 Ventura Ave,Oxnard,CA,93035,245000,3,2.0,,2132,2178,1964,,115,,,,,https://www.redfin.com/CA/Oxnard/123-Ventura-Ave-93035/home/4526413,,,Y,Y,34.1524275,-119.2176623
PAST SALE,,Single Family Residential,137 Oxnard Ave,Oxnard,CA,93035,266000,3,3.0,,2442,2613,1940,,109,,,,,https://www.redfin.com/CA/Oxnard/137-Oxnard-Ave-93035/home/4527358,,,Y,Y,34.1530129,-119.2177417
PAST SALE,,Single Family Residential,112 Santa Paula Ave,Oxnard,CA,93035,1203500,4,2.0,,1895,2178,1956,,635,,,,,https://www.redfin.com/CA/Oxnard/112-Santa-Paula-Ave-93035/home/4527337,,,Y,Y,34.1529103,-119.2183604
PAST SALE,January-5-2011,Single Family Residential,1300 OCEAN Dr,Oxnard,CA,93035,545000,2,1.0,Silverstrand Beach,910,2450,1956,,599,,Sold,,,https://www.redfin.com/CA/Oxnard/1300-Ocean-Dr-93035/home/4527332,CRMLS,V0-10018333,Y,Y,34.1529671,-119.2187974
PAST SALE,,Single Family Residential,1308 Ocean Dr,Oxnard,CA,93035,360000,2,3.0,,2268,2178,1980,,159,,,,,https://www.redfin.com/CA/Oxnard/1308-Ocean-Dr-93035/home/4527314,,,Y,Y,34.1530559,-119.2188587
PAST SALE,,Single Family Residential,1324 Ocean Dr,Oxnard,CA,93035,470000,2,4.0,,2880,2178,1989,,163,,,,,https://www.redfin.com/CA/Oxnard/1324-Ocean-Dr-93035/home/4527321,,,Y,Y,34.1531589,-119.2189415
