parcel_id,slr_m,storm,scenario,year,cliff_dist_m,cliff_exposed_50m,cliff_exposed_100m
8,0.75,w000,LetItGo,NA,40.84884966575597,TRUE,TRUE
8,0.75,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,0.92,w000,LetItGo,NA,56.05527134870145,FALSE,TRUE
8,0.92,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,1,w000,LetItGo,NA,62.155909880502556,FALSE,TRUE
8,1,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,1.25,w000,LetItGo,NA,77.77609230563039,FALSE,TRUE
8,1.25,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,1.5,w000,LetItGo,NA,89.84975525458512,FALSE,TRUE
8,1.5,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,1.75,w000,LetItGo,NA,100.17353177852075,FALSE,FALSE
8,1.75,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,2,w000,LetItGo,NA,109.95901078248058,FALSE,FALSE
8,2,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,2.5,w000,LetItGo,NA,129.93198243511407,FALSE,FALSE
8,2.5,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,3,w000,LetItGo,NA,149.96879417670516,FALSE,FALSE
8,3,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
8,5,w000,LetItGo,NA,193.6139351787725,FALSE,FALSE
8,5,w000,HoldTheLine,NA,59.56231356427884,FALSE,TRUE
9,0.25,w000,LetItGo,NA,656.2334034126255,FALSE,FALSE
9,0.25,w000,HoldTheLine,NA,656.2334034126255,FALSE,FALSE
9,0.5,w000,LetItGo,NA,658.860450786971,FALSE,FALSE
9,0.5,w000,HoldTheLine,NA,658.860450786971,FALSE,FALSE
9,0.75,w000,LetItGo,NA,662.2987620316117,FALSE,FALSE
9,0.75,w000,HoldTheLine,NA,662.2987620316117,FALSE,FALSE
9,0.92,w000,LetItGo,NA,664.6978300936242,FALSE,FALSE
9,0.92,w000,HoldTheLine,NA,664.6978300936242,FALSE,FALSE
9,1,w000,LetItGo,NA,665.8061330051141,FALSE,FALSE
9,1,w000,HoldTheLine,NA,665.8061330051141,FALSE,FALSE
9,1.25,w000,LetItGo,NA,669.1724739578651,FALSE,FALSE
9,1.25,w000,HoldTheLine,NA,669.1724739578651,FALSE,FALSE
9,1.5,w000,LetItGo,NA,672.5111986193656,FALSE,FALSE
9,1.5,w000,HoldTheLine,NA,672.5111986193656,FALSE,FALSE
9,1.75,w000,LetItGo,NA,676.0751959948586,FALSE,FALSE
9,1.75,w000,HoldTheLine,NA,676.0751959948586,FALSE,FALSE
9,2,w000,LetItGo,NA,680.1655855780889,FALSE,FALSE
9,2,w000,HoldTheLine,NA,680.1655855780889,FALSE,FALSE
9,2.5,w000,LetItGo,NA,690.9069944778411,FALSE,FALSE
9,2.5,w000,HoldTheLine,NA,690.9069944778411,FALSE,FALSE
9,3,w000,LetItGo,NA,704.5780285905315,FALSE,FALSE
9,3,w000,HoldTheLine,NA,704.5780285905315,FALSE,FALSE
9,5,w000,LetItGo,NA,753.5138084842902,FALSE,FALSE
9,5,w000,HoldTheLine,NA,753.5138084842902,FALSE,FALSE
10,0.25,w000,LetItGo,NA,117.27403964465141,FALSE,FALSE
10,0.25,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,0.5,w000,LetItGo,NA,90.87197897685829,FALSE,TRUE
10,0.5,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,0.75,w000,LetItGo,NA,71.51531267792367,FALSE,TRUE
10,0.75,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,0.92,w000,LetItGo,NA,61.4245854129594,FALSE,TRUE
10,0.92,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,1,w000,LetItGo,NA,57.33180907796192,FALSE,TRUE
10,1,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,1.25,w000,LetItGo,NA,46.52573643451388,TRUE,TRUE
10,1.25,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,1.5,w000,LetItGo,NA,37.72178659634908,TRUE,TRUE
10,1.5,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,1.75,w000,LetItGo,NA,29.942291459596493,TRUE,TRUE
10,1.75,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,2,w000,LetItGo,NA,22.500128581562716,TRUE,TRUE
10,2,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,2.5,w000,LetItGo,NA,8.239130019889922,TRUE,TRUE
10,2.5,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
10,3,w000,LetItGo,NA,18.26413306312941,TRUE,TRUE
10,3,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
