"SALE TYPE","SOLD DATE","PROPERTY TYPE","ADDRESS","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","DAYS ON MARKET","$/SQUARE FEET","HOA/MONTH","STATUS","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME","URL","SOURCE","MLS#","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","full_address","annual_rental_income","monthly_rental_income","rentalval","rentalval_note","elevation","distance_to_coast_meters","distance_to_coast_km","median_ageE","whiteE","blackE","asianE","hispanicE","median_incomeE","educationE","unemploymentE"
"PAST SALE","September-21-1997","Single Family Residential","104 Surf","Pacifica","CA",94044,1183307,3,1,"West Sharp Park",1110,5000,1953,NA,217,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/104-Surf-St-94044/home/1900740","San Francisco MLS","24167","Y","Y",37.6380137,-122.4936508,"104 Surf, Pacifica, CA",59165.35,4930.44583333333,4930.44583333333,"baseline_5pct",10.86,217.794175410595,0.217794175410595,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","195195 Surf St Unit 195A","Pacifica","CA",94044,1050795,3,1,NA,1050,5655,1954,NA,364,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/195195-Surf-St-94044/unit-195A/home/1129646",NA,NA,"Y","Y",37.638409,-122.492612,"195195 Surf St Unit 195A, Pacifica, CA",52539.75,4378.3125,4378.3125,"baseline_5pct",12.29,331.994001469533,0.331994001469533,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","January-3-2001","Single Family Residential","195 SURF St","Pacifica","CA",94044,1034980,3,1,"Pacifica",1050,4500,NA,NA,364,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/195-Surf-St-94044/home/179378765","MLSListings","ML80041763","Y","Y",37.6383544,-122.492649,"195 SURF St, Pacifica, CA",51749,4312.41666666667,4312.41666666667,"baseline_5pct",12.27,328.070147017445,0.328070147017445,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","185 Surf St","Pacifica","CA",94044,1093426,3,2,NA,1116,5000,1954,NA,118,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/185-Surf-St-94044/home/1923301",NA,NA,"Y","Y",37.6383524,-122.4928186,"185 Surf St, Pacifica, CA",54671.3,4555.94166666667,4555.94166666667,"baseline_5pct",12.11,309.203465170205,0.309203465170205,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","165 Surf St","Pacifica","CA",94044,1059415,3,1,NA,1050,5000,1954,NA,37,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/165-Surf-St-94044/home/1997896",NA,NA,"Y","Y",37.6383689,-122.4929864,"165 Surf St, Pacifica, CA",52970.75,4414.22916666667,4414.22916666667,"baseline_5pct",11.9,290.471478754054,0.290471478754054,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","January-5-2015","Single Family Residential","155 SURF St","Pacifica","CA",94044,825000,5,2,"Pacifica",2010,5000,1954,NA,410,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/155-Surf-St-94044/home/1562116","MLSListings","ML81435587","Y","Y",37.6383863,-122.4931619,"155 SURF St, Pacifica, CA",41250,3437.5,3437.5,"baseline_5pct",11.85,270.879412992204,0.270879412992204,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","September-14-2006","Single Family Residential","135 SURF St","Pacifica","CA",94044,1136060,3,1,"Ocean Park Manor",1050,5000,1960,NA,624,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/135-Surf-St-94044/home/1613183","MLSListings","ML80649428","Y","Y",37.6383515,-122.4933349,"135 SURF St, Pacifica, CA",56803,4733.58333333333,4733.58333333333,"baseline_5pct",11.41,251.750700532319,0.251750700532319,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","125 Surf St","Pacifica","CA",94044,1083828,3,1,NA,1050,5000,1954,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/125-Surf-St-94044/home/1950467",NA,NA,"Y","Y",37.6383522,-122.4935067,"125 Surf St, Pacifica, CA",54191.4,4515.95,4515.95,"baseline_5pct",11.18,232.629617400002,0.232629617400002,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","105 Surf St","Pacifica","CA",94044,1084244,3,1,NA,1050,5952,1954,NA,214,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/105-Surf-St-94044/home/584223",NA,NA,"Y","Y",37.6383548,-122.4936812,"105 Surf St, Pacifica, CA",54212.2,4517.68333333333,4517.68333333333,"baseline_5pct",11.01,213.201328393218,0.213201328393218,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","August-10-2012","Single Family Residential","252 SHOREVIEW Ave","Pacifica","CA",94044,1460999,4,2,"Ocean Park",2250,6500,1952,NA,327,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/252-Shoreview-Ave-94044/home/1923288","MLSListings","ML81216005","Y","Y",37.6373084,-122.4935562,"252 SHOREVIEW Ave, Pacifica, CA",73049.95,6087.49583333333,6087.49583333333,"baseline_5pct",10.68,230.82318379573,0.23082318379573,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","September-11-2015","Single Family Residential","244 Shoreview Ave","Pacifica","CA",94044,1465000,4,3,"PACIFICA",1550,8200,1953,NA,945,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/244-Shoreview-Ave-94044/home/2007673","MLSListings","ML81456281","Y","Y",37.6373487,-122.4938017,"244 Shoreview Ave, Pacifica, CA",73250,6104.16666666667,6104.16666666667,"baseline_5pct",10.43,203.360014493839,0.203360014493839,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","September-6-2019","Single Family Residential","220 Shoreview Ave","Pacifica","CA",94044,1600000,3,3,"PACIFICA",1800,7854,1955,NA,889,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/220-Shoreview-Ave-94044/home/1656720","MLSListings","ML81762954","Y","Y",37.6376743,-122.4939999,"220 Shoreview Ave, Pacifica, CA",80000,6666.66666666667,6666.66666666667,"baseline_5pct",10.57,180.148689103105,0.180148689103105,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","June-15-2022","Single Family Residential","204 Shoreview Ave","Pacifica","CA",94044,2038888,3,3,"PACIFICA",1787,8925,1955,NA,1141,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/204-Shoreview-Ave-94044/home/584210","MLSListings","ML81890466","Y","Y",37.6380995,-122.4940582,"204 Shoreview Ave, Pacifica, CA",101944.4,8495.36666666667,8495.36666666667,"baseline_5pct",10.61,172.15273756908,0.17215273756908,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","June-28-2004","Single Family Residential","196 SHOREVIEW Ave","Pacifica","CA",94044,812000,4,2,"Pacifica",1920,7125,1964,NA,423,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/196-Shoreview-Ave-94044/home/21843540","MLSListings","ML80378051","Y","Y",37.6382196,-122.4940686,"196 SHOREVIEW Ave, Pacifica, CA",40600,3383.33333333333,3383.33333333333,"baseline_5pct",10.75,170.569413469773,0.170569413469773,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","188 Shoreview Ave","Pacifica","CA",94044,1437617,4,2,NA,1720,7366,1955,NA,166,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/188-Shoreview-Ave-94044/home/1596584",NA,NA,"Y","Y",37.6384181,-122.4940694,"188 Shoreview Ave, Pacifica, CA",71880.85,5990.07083333333,5990.07083333333,"baseline_5pct",10.75,169.776346132102,0.169776346132102,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","196 Shell St","Pacifica","CA",94044,1128125,3,2,NA,1210,5769,1954,NA,132,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/196-Shell-St-94044/home/1923297",NA,NA,"Y","Y",37.6387001,-122.4926588,"196 Shell St, Pacifica, CA",56406.25,4700.52083333333,4700.52083333333,"baseline_5pct",12.56,325.753430584082,0.325753430584082,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","180 Shell St","Pacifica","CA",94044,1058736,3,1,NA,1070,5000,1954,NA,22,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/180-Shell-St-94044/home/584673",NA,NA,"Y","Y",37.6387148,-122.492821,"180 Shell St, Pacifica, CA",52936.8,4411.4,4411.4,"baseline_5pct",12.35,307.651018872218,0.307651018872218,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","August-31-2017","Single Family Residential","166 Shell St","Pacifica","CA",94044,819000,3,1,"PACIFICA",1050,5000,1954,NA,780,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/166-Shell-St-94044/home/2003817","MLSListings","ML81672529","Y","Y",37.638699,-122.4930009,"166 Shell St, Pacifica, CA",40950,3412.5,3412.5,"baseline_5pct",12.11,287.687057423894,0.287687057423894,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","150 Shell St","Pacifica","CA",94044,1337559,4,2.5,NA,2330,5000,1954,NA,14,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/150-Shell-St-94044/home/1167336",NA,NA,"Y","Y",37.6386964,-122.4931794,"150 Shell St, Pacifica, CA",66877.95,5573.1625,5573.1625,"baseline_5pct",11.9,267.832075624799,0.267832075624799,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","December-10-1999","Single Family Residential","136 SHELL St","Pacifica","CA",94044,1075458,3,1,"Pacifica",1050,5000,NA,NA,290,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/136-Shell-St-94044/home/1868303","MLSListings","ML89945478","Y","Y",37.6387082,-122.4933546,"136 SHELL St, Pacifica, CA",53772.9,4481.075,4481.075,"baseline_5pct",11.71,248.293256998274,0.248293256998274,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","120 Shell St","Pacifica","CA",94044,1235685,3,2,NA,1668,5000,1954,NA,117,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/120-Shell-St-94044/home/1226251",NA,NA,"Y","Y",37.6386863,-122.4935237,"120 Shell St, Pacifica, CA",61784.25,5148.6875,5148.6875,"baseline_5pct",11.42,229.552798918982,0.229552798918982,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","June-28-2007","Single Family Residential","104 SHELL St","Pacifica","CA",94044,1204331,3,2,"Ocean Park Manor",1050,4500,1959,NA,657,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/104-Shell-St-94044/home/1990279","MLSListings","ML80720788","Y","Y",37.6387052,-122.4936944,"104 SHELL St, Pacifica, CA",60216.55,5018.04583333333,5018.04583333333,"baseline_5pct",11.27,210.489576119168,0.210489576119168,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","195 Shell St","Pacifica","CA",94044,1410000,3,2,NA,1480,5847,1954,NA,953,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/195-Shell-St-94044/home/1178161",NA,NA,"Y","Y",37.6390361,-122.492672,"195 Shell St, Pacifica, CA",70500,5875,5875,"baseline_5pct",12.51,323.092746973276,0.323092746973276,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","August-21-2020","Single Family Residential","185 Shell St","Pacifica","CA",94044,990000,3,1,"PACIFICA",1050,5000,1954,NA,943,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/185-Shell-St-94044/home/584666","MLSListings","ML81800611","Y","Y",37.6390444,-122.4928267,"185 Shell St, Pacifica, CA",49500,4125,4125,"baseline_5pct",12.27,305.847665176086,0.305847665176086,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","October-31-2012","Single Family Residential","165 SHELL St","Pacifica","CA",94044,925520,3,1,"Pacifica",1050,5000,1954,NA,443,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/165-Shell-St-94044/home/1860348","MLSListings","ML81220024","Y","Y",37.6390509,-122.4930478,"165 SHELL St, Pacifica, CA",46276,3856.33333333333,3856.33333333333,"baseline_5pct",12.05,281.219706535947,0.281219706535947,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","April-21-2021","Single Family Residential","105 Shoreview Ave","Pacifica","CA",94044,1325000,3,2,"PACIFICA",1460,6600,1954,NA,908,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/105-Shoreview-Ave-94044/home/1868301","MLSListings","ML81827360","Y","Y",37.6393834,-122.4926941,"105 Shoreview Ave, Pacifica, CA",66250,5520.83333333333,5520.83333333333,"baseline_5pct",11.51,319.401550468344,0.319401550468344,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","115 Shoreview Ave","Pacifica","CA",94044,1240290,3,2,NA,1500,5000,1955,NA,482,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/115-Shoreview-Ave-94044/home/2058543",NA,NA,"Y","Y",37.6393869,-122.4928763,"115 Shoreview Ave, Pacifica, CA",62014.5,5167.875,5167.875,"baseline_5pct",11.44,299.113181957886,0.299113181957886,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","125 Shoreview Ave","Pacifica","CA",94044,1061705,3,1,NA,1050,5000,1954,NA,8,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/125-Shoreview-Ave-94044/home/584659",NA,NA,"Y","Y",37.6393914,-122.4930573,"125 Shoreview Ave, Pacifica, CA",53085.25,4423.77083333333,4423.77083333333,"baseline_5pct",11.23,278.954807458563,0.278954807458563,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","135 Shoreview Ave","Pacifica","CA",94044,1080669,3,1,NA,1050,5000,1954,NA,105,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/135-Shoreview-Ave-94044/home/1510336",NA,NA,"Y","Y",37.6393921,-122.4932298,"135 Shoreview Ave, Pacifica, CA",54033.45,4502.7875,4502.7875,"baseline_5pct",10.94,259.755825455208,0.259755825455208,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","145 Shoreview Ave","Pacifica","CA",94044,1009716,3,1,NA,1050,7132,1954,NA,20,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/145-Shoreview-Ave-94044/home/584651",NA,NA,"Y","Y",37.6393885,-122.4934021,"145 Shoreview Ave, Pacifica, CA",50485.8,4207.15,4207.15,"baseline_5pct",10.94,240.594351726449,0.240594351726449,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","184 Shoreview Ave","Pacifica","CA",94044,905000,2,2,NA,1300,7578,1955,NA,696,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/184-Shoreview-Ave-94044/home/1923293",NA,NA,"Y","Y",37.6386258,-122.4940647,"184 Shoreview Ave, Pacifica, CA",45250,3770.83333333333,3770.83333333333,"baseline_5pct",10.93,169.562708506238,0.169562708506238,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","October-31-2018","Single Family Residential","178 Shoreview Ave","Pacifica","CA",94044,1435000,4,3,"PACIFICA",1840,8652,1955,NA,780,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/178-Shoreview-Ave-94044/home/1970668","MLSListings","ML81724657","Y","Y",37.638825,-122.4940746,"178 Shoreview Ave, Pacifica, CA",71750,5979.16666666667,5979.16666666667,"baseline_5pct",11.04,167.754469654881,0.167754469654881,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","172 Shoreview Ave","Pacifica","CA",94044,2e+06,3,2,NA,1600,7000,1955,NA,1250,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/172-Shoreview-Ave-94044/home/1640368",NA,NA,"Y","Y",37.6390115,-122.4939914,"172 Shoreview Ave, Pacifica, CA",1e+05,8333.33333333333,8333.33333333333,"baseline_5pct",10.97,176.351819082783,0.176351819082783,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","166 Shoreview Ave","Pacifica","CA",94044,1231501,3,2,NA,1300,7000,1955,NA,187,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/166-Shoreview-Ave-94044/home/584196",NA,NA,"Y","Y",37.6392003,-122.4939032,"166 Shoreview Ave, Pacifica, CA",61575.05,5131.25416666667,5131.25416666667,"baseline_5pct",10.86,185.497429379483,0.185497429379483,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","October-22-2002","Single Family Residential","154 SHOREVIEW Ave","Pacifica","CA",94044,1340470,3,2,"Pacifica",1300,1,NA,NA,462,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/154-Shoreview-Ave-94044/home/2038511","MLSListings","ML80248235","Y","Y",37.6393773,-122.4938413,"154 SHOREVIEW Ave, Pacifica, CA",67023.5,5585.29166666667,5585.29166666667,"baseline_5pct",10.87,191.758120225911,0.191758120225911,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","146 Shoreview Ave","Pacifica","CA",94044,1312500,3,3,NA,1570,9000,1955,NA,836,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/146-Shoreview-Ave-94044/home/1483569",NA,NA,"Y","Y",37.6395648,-122.4937994,"146 Shoreview Ave, Pacifica, CA",65625,5468.75,5468.75,"baseline_5pct",10.71,195.755886469517,0.195755886469517,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","January-5-2006","Single Family Residential","104 SHOREVIEW Ave","Pacifica","CA",94044,1020421,3,1,"Pacifica",1050,5600,1959,NA,595,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/104-Shoreview-Ave-94044/home/1739493","MLSListings","ML80562668","Y","Y",37.6397189,-122.4926941,"104 SHOREVIEW Ave, Pacifica, CA",51021.05,4251.75416666667,4251.75416666667,"baseline_5pct",11.39,318.21157883496,0.31821157883496,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","November-13-2020","Single Family Residential","112 Shoreview Ave","Pacifica","CA",94044,1030000,3,1,"PACIFICA",1050,5000,1954,NA,981,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/112-Shoreview-Ave-94044/home/1043765","MLSListings","ML81814200","Y","Y",37.6397278,-122.4928677,"112 Shoreview Ave, Pacifica, CA",51500,4291.66666666667,4291.66666666667,"baseline_5pct",11.37,298.861100036514,0.298861100036514,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","118 Shoreview Ave","Pacifica","CA",94044,1022886,4,1,NA,1230,5000,1954,NA,172,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/118-Shoreview-Ave-94044/home/2035598",NA,NA,"Y","Y",37.639735,-122.4930332,"118 Shoreview Ave, Pacifica, CA",51144.3,4262.025,4262.025,"baseline_5pct",11.14,280.418051747904,0.280418051747904,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","126 Shoreview Ave","Pacifica","CA",94044,1027393,3,1,NA,1050,5000,1954,NA,195,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/126-Shoreview-Ave-94044/home/1179423",NA,NA,"Y","Y",37.6397259,-122.49321,"126 Shoreview Ave, Pacifica, CA",51369.65,4280.80416666667,4280.80416666667,"baseline_5pct",11.03,260.775307615143,0.260775307615143,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","132 Shoreview Ave","Pacifica","CA",94044,1114062,3,2,NA,1230,5002,1954,NA,20,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/132-Shoreview-Ave-94044/home/584643",NA,NA,"Y","Y",37.6397328,-122.4933817,"132 Shoreview Ave, Pacifica, CA",55703.1,4641.925,4641.925,"baseline_5pct",10.83,241.643362254253,0.241643362254253,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","140 Shoreview Ave","Pacifica","CA",94044,1138264,3,2,NA,1320,10021,1955,NA,23,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/140-Shoreview-Ave-94044/home/1789357",NA,NA,"Y","Y",37.6397129,-122.4935971,"140 Shoreview Ave, Pacifica, CA",56913.2,4742.76666666667,4742.76666666667,"baseline_5pct",10.9,217.743359838715,0.217743359838715,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","April-4-2014","Single Family Residential","1112 PALMETTO Ave","Pacifica","CA",94044,985000,2,1,"Pacifica",1170,36460,1950,NA,842,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/1112-Palmetto-Ave-94044/home/1621918","MLSListings","ML81317137","Y","Y",37.6428148,-122.4935342,"1112 PALMETTO Ave, Pacifica, CA",49250,4104.16666666667,4104.16666666667,"baseline_5pct",15.94,213.740867165948,0.213740867165948,40.1,2798,174,615,804,142134,1107,136
"PAST SALE","June-30-2006","Single Family Residential","1070 PALMETTO Ave","Pacifica","CA",94044,850000,3,1.5,"Pacifica",1396,20038,1938,NA,609,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/1070-Palmetto-Ave-94044/home/1637590","MLSListings","ML80568279","Y","Y",37.6431724,-122.4927802,"1070 PALMETTO Ave, Pacifica, CA",42500,3541.66666666667,3541.66666666667,"baseline_5pct",17.29,296.380627392818,0.296380627392818,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","900 Palmetto Ave","Pacifica","CA",94044,1110834,3,1,NA,972,30129,1948,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/900-Palmetto-Ave-94044/home/1043885",NA,NA,"Y","Y",37.6438284,-122.4930395,"900 Palmetto Ave, Pacifica, CA",55541.7,4628.475,4628.475,"baseline_5pct",18.49,265.197808295993,0.265197808295993,40.1,2798,174,615,804,142134,1107,136
"PAST SALE",NA,"Single Family Residential","528 Dolphin Dr","Pacifica","CA",94044,889059,2,1,NA,750,6080,1949,NA,72,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/528-Dolphin-Dr-94044/home/1739454",NA,NA,"Y","Y",37.6487956,-122.4924261,"528 Dolphin Dr, Pacifica, CA",44452.95,3704.4125,3704.4125,"baseline_5pct",26.47,315.839878577119,0.315839878577119,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","532 Dolphin Dr","Pacifica","CA",94044,991511,3,1,NA,910,4819,1949,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/532-Dolphin-Dr-94044/home/581714",NA,NA,"Y","Y",37.6486535,-122.49258,"532 Dolphin Dr, Pacifica, CA",49575.55,4131.29583333333,4131.29583333333,"baseline_5pct",26.25,299.217333856403,0.299217333856403,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","April-20-2000","Single Family Residential","536 DOLPHIN Dr","Pacifica","CA",94044,1142514,2,2,"MANOR",1350,4500,NA,NA,285,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/536-Dolphin-Dr-94044/home/1440108","MLSListings","ML80009756","Y","Y",37.648519,-122.4925907,"536 DOLPHIN Dr, Pacifica, CA",57125.7,4760.475,4760.475,"baseline_5pct",26.21,298.503705229236,0.298503705229236,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","August-28-2017","Single Family Residential","544 Dolphin Dr","Pacifica","CA",94044,811000,3,2,"PACIFICA",1590,4992,1949,NA,510,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/544-Dolphin-Dr-94044/home/581762","MLSListings","ML81670564","Y","Y",37.6482306,-122.4926499,"544 Dolphin Dr, Pacifica, CA",40550,3379.16666666667,3379.16666666667,"baseline_5pct",25.77,292.938725293846,0.292938725293846,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","March-10-2021","Single Family Residential","548 Dolphin Dr","Pacifica","CA",94044,1510000,4,2,"PACIFICA",1890,4992,1949,NA,799,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/548-Dolphin-Dr-94044/home/581770","MLSListings","ML81829697","Y","Y",37.6480896,-122.4926033,"548 Dolphin Dr, Pacifica, CA",75500,6291.66666666667,6291.66666666667,"baseline_5pct",25.64,298.624727449976,0.298624727449976,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","November-20-2003","Single Family Residential","552 DOLPHIN Dr","Pacifica","CA",94044,960945,2,1,"Pacific Manor",750,4992,1956,NA,611,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/552-Dolphin-Dr-94044/home/1501962","MLSListings","ML80349533","Y","Y",37.6479453,-122.4926322,"552 DOLPHIN Dr, Pacifica, CA",48047.25,4003.9375,4003.9375,"baseline_5pct",25.51,295.920488584794,0.295920488584794,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","556 Dolphin Dr","Pacifica","CA",94044,992763,3,1,NA,910,5000,1949,NA,42,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/556-Dolphin-Dr-94044/home/1449869",NA,NA,"Y","Y",37.6477977,-122.4926685,"556 Dolphin Dr, Pacifica, CA",49638.15,4136.5125,4136.5125,"baseline_5pct",25.27,292.404452671501,0.292404452671501,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","560 Dolphin Dr","Pacifica","CA",94044,1133129,3,2,NA,1440,5000,1949,NA,69,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/560-Dolphin-Dr-94044/home/1929826",NA,NA,"Y","Y",37.6476636,-122.4927131,"560 Dolphin Dr, Pacifica, CA",56656.45,4721.37083333333,4721.37083333333,"baseline_5pct",25.23,287.916870234105,0.287916870234105,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","November-12-2009","Single Family Residential","110 W AVALON Dr","Pacifica","CA",94044,1315466,3,2,"Pacifica",1310,4992,1949,NA,466,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/110-W-Avalon-Dr-94044/home/2048268","MLSListings","ML80942464","Y","Y",37.6475225,-122.4926499,"110 W AVALON Dr, Pacifica, CA",65773.3,5481.10833333333,5481.10833333333,"baseline_5pct",24.99,295.450538579082,0.295450538579082,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","113 W Avalon Dr","Pacifica","CA",94044,987731,3,2,NA,1150,5000,1979,NA,56,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/113-W-Avalon-Dr-94044/home/2013319",NA,NA,"Y","Y",37.6471594,-122.4924668,"113 W Avalon Dr, Pacifica, CA",49386.55,4115.54583333333,4115.54583333333,"baseline_5pct",25.46,317.114648792404,0.317114648792404,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","117 W Avalon Dr","Pacifica","CA",94044,918381,3,1,NA,910,5000,1949,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/117-W-Avalon-Dr-94044/home/2003792",NA,NA,"Y","Y",37.6472001,-122.4926368,"117 W Avalon Dr, Pacifica, CA",45919.05,3826.5875,3826.5875,"baseline_5pct",25.06,298.051987674812,0.298051987674813,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","October-28-2003","Single Family Residential","121 Avalon","Pacifica","CA",94044,1091471,3,1,"Pacifica",1310,4500,1958,NA,385,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/121-W-Avalon-Dr-94044/home/1780213","MLSListings","ML80352099","Y","Y",37.6472096,-122.4928187,"121 Avalon, Pacifica, CA",54573.55,4547.79583333333,4547.79583333333,"baseline_5pct",24.65,277.775719722733,0.277775719722733,42.8,2226,153,813,725,154348,1047,97
