parcel_id,slr_m,depth_m
16,2,1.5157278442382813
16,5,4.301657104492188
17,0,0
17,0.25,0
17,0.5,0
17,0.75,0
17,1,0
17,1.25,0.11231855392456054
17,1.5,0.6057075119018555
17,1.75,0.7927477264404297
17,2,0.9757075500488281
17,5,3.8257073974609375
18,0,0.13
18,0.25,0
18,0.5,0
18,0.75,0.07
18,1,0.18087564468383788
18,1.25,0.659899673461914
18,1.5,1.141444091796875
18,1.75,1.19
18,2,1.49994140625
18,5,4.101444091796875
19,0,0
19,0.25,0
19,0.5,0
19,0.75,0
19,1,0.01
19,1.25,0.45212009429931643
19,1.5,0.9444418334960938
19,1.75,1.2944418334960937
19,2,1.5235099792480469
19,5,3.5060861206054685
20,0,0.13
20,0.25,0
20,0.5,0
20,0.75,0.07
20,1,0.18087564468383788
20,1.25,0.659899673461914
20,1.5,1.141444091796875
20,1.75,1.19
20,2,1.49994140625
20,5,4.101444091796875
21,0,0.047503271102905274
21,0.25,0
21,0.5,0
21,0.75,0
21,1,0.07385066032409668
21,1.25,0.5534907150268554
21,1.5,1.0538506317138672
21,1.75,1.0876002502441406
21,2,1.3842446899414063
21,5,3.99532958984375
22,0,0.13
22,0.25,0
22,0.5,0
22,0.75,0.07
22,1,0.18087564468383788
22,1.25,0.659899673461914
22,1.5,1.141444091796875
22,1.75,1.19
22,2,1.49994140625
22,5,4.101444091796875
23,0,0.07462410449981689
23,0.25,0.3575177001953125
23,0.5,0.17428274154663087
23,0.75,0.44539382934570315
23,1,0.4727683258056641
23,1.25,1.0870227813720703
23,1.5,1.660421142578125
23,1.75,1.6969082641601563
23,2,1.9127682495117186
23,5,3.7259222412109376
24,0,0.13
24,0.25,0
24,0.5,0
24,0.75,0.07
24,1,0.18087564468383788
24,1.25,0.659899673461914
24,1.5,1.141444091796875
24,1.75,1.19
24,2,1.49994140625
24,5,4.101444091796875
25,0,0
25,0.25,0
25,0.5,0
25,0.75,0
25,1,0
25,1.25,0.08147759437561035
25,1.5,0.6014955139160156
25,1.75,0.7614955139160157
25,2,0.9211240386962891
25,5,3.771120910644531
26,0,0
26,0.25,0
26,0.5,0
26,0.75,0
26,1,0
26,1.25,0.08711729049682618
26,1.5,0.58
26,1.75,0.7773583984375
26,2,0.9773583984375
26,5,3.8173583984375
27,0,0
27,0.25,0
27,0.5,0
27,0.75,0
27,1,0
27,1.25,0
27,1.5,0
27,1.75,0
27,2,0.2482821273803711
27,5,2.0275094604492185
28,0,0.13
28,0.25,0
28,0.5,0
28,0.75,0.07
28,1,0.18087564468383788
28,1.25,0.659899673461914
28,1.5,1.141444091796875
28,1.75,1.19
28,2,1.49994140625
28,5,4.101444091796875
29,0,1.1073751068115234
29,0.25,1.008512954711914
29,0.5,0.911658706665039
29,0.75,1.0652188873291015
29,1,1.111658706665039
29,1.25,1.6715412902832032
29,1.5,2.2220458984375
29,1.75,2.3820458984375
29,2,2.5708828735351563
29,5,4.922987976074219
30,0,0
30,0.25,0
30,0.5,0
30,0.75,0.030810911655426026
30,1,0.29302742004394533
30,1.25,0.6062154388427734
30,1.5,0.9230274200439453
30,1.75,1.2179480743408204
30,2,1.5112077331542968
30,5,4.384467468261719
31,0,0
31,0.25,0
31,0.5,0
31,0.75,0
31,1,0
31,1.25,0
31,1.5,0.33819087982177737
31,1.75,0.6669722747802734
31,2,1.0024004364013672
31,5,3.71144775390625
32,0,0
32,0.25,0.18026439666748048
32,0.5,0.0830594253540039
32,0.75,0.30965045928955076
32,1,0.38017093658447265
32,1.25,0.9170738220214844
32,1.5,1.436241455078125
32,1.75,1.5469541931152344
32,2,1.8069541931152344
32,5,3.612646484375
33,0,0
33,0.25,0.18026439666748048
33,0.5,0.0830594253540039
33,0.75,0.30965045928955076
33,1,0.38017093658447265
33,1.25,0.9170738220214844
33,1.5,1.436241455078125
33,1.75,1.5469541931152344
33,2,1.8069541931152344
33,5,3.612646484375
34,0,0.13
34,0.25,0
34,0.5,0
34,0.75,0.07
34,1,0.18087564468383788
34,1.25,0.659899673461914
34,1.5,1.141444091796875
34,1.75,1.19
34,2,1.49994140625
34,5,4.101444091796875
35,0,0
35,0.25,0
35,0.5,0
35,0.75,0
35,1,0.031016576290130615
35,1.25,0.44616069793701174
35,1.5,0.8850885772705078
35,1.75,1.1393315124511718
35,2,1.3693315124511718
35,5,4.105574340820312
36,0,0
36,0.25,0.18026439666748048
36,0.5,0.0830594253540039
36,0.75,0.30965045928955076
36,1,0.38017093658447265
36,1.25,0.9170738220214844
36,1.5,1.436241455078125
36,1.75,1.5469541931152344
36,2,1.8069541931152344
36,5,3.612646484375
37,0,0
37,0.25,0
37,0.5,0
37,0.75,0
37,1,0
37,1.25,0.4958889770507813
37,1.5,1.0658889770507813
37,1.75,1.2112659454345702
37,2,1.3858889770507812
37,5,3.5490472412109373
38,0,0
38,0.25,0
38,0.5,0
38,0.75,0
38,1,0
38,1.25,0.3996995162963867
38,1.5,0.9296031188964844
