parcel_id,property_id,slr_m,storm,scenario,depth_m,duration_hr,flooded,source
18,71471ead165734f3c23829d2bfd89b19,1.25,100-yr,SLR=1.2m | 100-yr,0.66,20.80668067932129,TRUE,CoSMoS
19,fbed1d520e167857fcfba3028ae17d6e,1.25,100-yr,SLR=1.2m | 100-yr,0.55,20.549270629882812,TRUE,CoSMoS
20,521d913398ccc88ae5ef7b7f1e9f7cfd,1.25,100-yr,SLR=1.2m | 100-yr,0.66,20.80668067932129,TRUE,CoSMoS
21,7df87557da5a77296076ccb323bd5592,1.25,100-yr,SLR=1.2m | 100-yr,1.09,17.091121673583984,TRUE,CoSMoS
22,9187a1f1d8484ebe2254d1c53ab43503,1.25,100-yr,SLR=1.2m | 100-yr,0.66,20.80668067932129,TRUE,CoSMoS
23,50f16e8677b26f7f0ae07c2628d4a3f6,1.25,100-yr,SLR=1.2m | 100-yr,0.08,22.642047882080078,FALSE,CoSMoS
24,9ca78cce2abf111ff43097db3067f4bf,1.25,100-yr,SLR=1.2m | 100-yr,0.09,22.45623016357422,FALSE,CoSMoS
26,39a7d437e8e27b45576cf29f6e28a33d,1.25,100-yr,SLR=1.2m | 100-yr,0.66,20.80668067932129,TRUE,CoSMoS
27,9c30fbdf740c818d20ede323c68ed454,1.25,100-yr,SLR=1.2m | 100-yr,1.69,19.963998794555664,TRUE,CoSMoS
28,a73075107dd3cb34000ee4708056cb3f,1.25,100-yr,SLR=1.2m | 100-yr,0.6,18.87760353088379,TRUE,CoSMoS
30,f1685fa53e41991840a9cff8105898a0,1.25,100-yr,SLR=1.2m | 100-yr,0.91,18.052106857299805,TRUE,CoSMoS
31,bc49f4578caf3d4c87244cc6fc1432ac,1.25,100-yr,SLR=1.2m | 100-yr,0.91,18.052106857299805,TRUE,CoSMoS
32,b1abab57126ed2a9a88d737984c69b54,1.25,100-yr,SLR=1.2m | 100-yr,0.66,20.80668067932129,TRUE,CoSMoS
33,4c16214b63d783b88e1d00cc5aeeeedb,1.25,100-yr,SLR=1.2m | 100-yr,0.43,21.322858810424805,TRUE,CoSMoS
34,43cf192f76f781c71d1f0a86691b4b36,1.25,100-yr,SLR=1.2m | 100-yr,0.91,18.052106857299805,TRUE,CoSMoS
35,a3fe0a3b732049fd5e91b291c2c53c22,1.25,100-yr,SLR=1.2m | 100-yr,0.49,19.571990966796875,TRUE,CoSMoS
36,c0038cf971126a683f99570432c0eaf0,1.25,100-yr,SLR=1.2m | 100-yr,0.41,18.871931076049805,TRUE,CoSMoS
37,113c185fa7b30efe6c04b7a4a07276d0,1.25,100-yr,SLR=1.2m | 100-yr,0.52,18.66099739074707,TRUE,CoSMoS
38,6596a6ce95accc5a22d77a6eb1b0e396,1.25,100-yr,SLR=1.2m | 100-yr,0.62,21.039737701416016,TRUE,CoSMoS
42,073c60cc505c2d828817dfd84c52846e,1.25,100-yr,SLR=1.2m | 100-yr,0.45,22.245241165161133,TRUE,CoSMoS
44,4e20f1d2f1beaafe0b33fd8b63ee754d,1.25,100-yr,SLR=1.2m | 100-yr,0.17,19.3653507232666,TRUE,CoSMoS
45,862d3afe26c4e34e81aa8775f25a34e2,1.25,100-yr,SLR=1.2m | 100-yr,0.18,18.333084106445312,TRUE,CoSMoS
46,5fa404df6aa8eb519c17c3ef9b2f8641,1.25,100-yr,SLR=1.2m | 100-yr,0.46,18.351463317871094,TRUE,CoSMoS
47,e2e4cb936d41ce2a53d57604e0c8f138,1.25,100-yr,SLR=1.2m | 100-yr,0.19,18.111019134521484,TRUE,CoSMoS
48,3267ce5a6ef70cade696683c01ade678,1.25,100-yr,SLR=1.2m | 100-yr,0.19,18.913597106933594,TRUE,CoSMoS
49,75a17d216fabd33638ad4d4b11287948,1.25,100-yr,SLR=1.2m | 100-yr,0.72,18.88868522644043,TRUE,CoSMoS
50,9a075e84b4a27045bbf8e7d7f5ebdbc2,1.25,100-yr,SLR=1.2m | 100-yr,0.48,17.65610122680664,TRUE,CoSMoS
51,30e4d3cc266206e4c2ed30bd280e9354,1.25,100-yr,SLR=1.2m | 100-yr,0.47,16.399093627929688,TRUE,CoSMoS
54,1b6278ab5c2822e50d92a662a920f9cd,1.25,100-yr,SLR=1.2m | 100-yr,0.75,16.060014724731445,TRUE,CoSMoS
57,5d9c2a05a08558d55b02c0327b4df447,1.25,100-yr,SLR=1.2m | 100-yr,0.36,16.75677490234375,TRUE,CoSMoS
58,c37bb3af3bc962b23be05ede85a95227,1.25,100-yr,SLR=1.2m | 100-yr,0.76,18.800325393676758,TRUE,CoSMoS
59,2ba4ae8fb559982704ca2d60f5bcb2fa,1.25,100-yr,SLR=1.2m | 100-yr,0.3,18.31298828125,TRUE,CoSMoS
60,4ad4c8215c6fffa3117985d90cffb766,1.25,100-yr,SLR=1.2m | 100-yr,0.4,18.463542938232422,TRUE,CoSMoS
61,671f697ca683fcd3dfef97963abd2555,1.25,100-yr,SLR=1.2m | 100-yr,0.64,18.9261531829834,TRUE,CoSMoS
62,74df5ff97da3e03e91c0f35f77505d09,1.25,100-yr,SLR=1.2m | 100-yr,0.52,18.71682357788086,TRUE,CoSMoS
64,8add8b2920677fb05a470dc45d0382e9,1.25,100-yr,SLR=1.2m | 100-yr,0.12,18.45366096496582,FALSE,CoSMoS
65,ebba21509473070bc68ac3bdc57e2b2f,1.25,100-yr,SLR=1.2m | 100-yr,0.31,18.961524963378906,TRUE,CoSMoS
66,91d61e1e74d514343173298aaad46962,1.25,100-yr,SLR=1.2m | 100-yr,0.14,20.26811408996582,FALSE,CoSMoS
67,13d20e9c7a4c67ce669c866c9c0c0b65,1.25,100-yr,SLR=1.2m | 100-yr,0.34,20.41450309753418,TRUE,CoSMoS
68,5dcd72919d0d813104e7c51b3d4f6aec,1.25,100-yr,SLR=1.2m | 100-yr,0.82,20.40080451965332,TRUE,CoSMoS
69,b3adec5d5bea4d9c3fa1e3464bbafa91,1.25,100-yr,SLR=1.2m | 100-yr,0.36,19.24200439453125,TRUE,CoSMoS
70,55516a1c7d482174944565881a6c4c1d,1.25,100-yr,SLR=1.2m | 100-yr,0.16,18.53236198425293,TRUE,CoSMoS
73,e6c0dd8d88b208dacf2980e5cfbe47d0,1.25,100-yr,SLR=1.2m | 100-yr,0.09,17.772180557250977,FALSE,CoSMoS
76,16e7c6a3126e8054624d86ca0fffa966,1.25,100-yr,SLR=1.2m | 100-yr,0.58,19.639036178588867,TRUE,CoSMoS
77,4ca0c29f2b81ba4765ed75f5ea1f4463,1.25,100-yr,SLR=1.2m | 100-yr,1.15,19.880064010620117,TRUE,CoSMoS
78,dc7c86b51337c35a8f90e477f53f3340,1.25,100-yr,SLR=1.2m | 100-yr,0.18,18.778501510620117,TRUE,CoSMoS
79,970676448c402953014406951d3772fd,1.25,100-yr,SLR=1.2m | 100-yr,0.33,18.716848373413086,TRUE,CoSMoS
80,d6e5eca5b6ca3a0f7832eb2769464302,1.25,100-yr,SLR=1.2m | 100-yr,0.38,18.94139289855957,TRUE,CoSMoS
81,1e63e1365446d4a9a3a49fb69ae6a743,1.25,100-yr,SLR=1.2m | 100-yr,0.87,19.236114501953125,TRUE,CoSMoS
82,ec9891763c8b3865fe1cb0aef7d8808e,1.25,100-yr,SLR=1.2m | 100-yr,0.76,19.085445404052734,TRUE,CoSMoS
83,e313959d66f6c9b225346c79eefd5ead,1.25,100-yr,SLR=1.2m | 100-yr,0.96,23.909526824951172,TRUE,CoSMoS
84,f27c616eef80f4e7d72585d89e30b7f6,1.25,100-yr,SLR=1.2m | 100-yr,0.2,18.53337860107422,TRUE,CoSMoS
85,2bfdf7374c8c4bbaa7181efe98a8e25f,1.25,100-yr,SLR=1.2m | 100-yr,0.04,18.536609649658203,FALSE,CoSMoS
88,d9d79ded405b9e361d65292878106ee2,1.25,100-yr,SLR=1.2m | 100-yr,0.22,18.259702682495117,TRUE,CoSMoS
89,b60fd96b598ea779713dadd50eec1981,1.25,100-yr,SLR=1.2m | 100-yr,0.55,18.356637954711914,TRUE,CoSMoS
91,36a89c7d09161752ab705b07e2ddbe73,1.25,100-yr,SLR=1.2m | 100-yr,0.17,18.598148345947266,TRUE,CoSMoS
93,bbf6fc2a9aec00a3780ed5c5d4db6759,1.25,100-yr,SLR=1.2m | 100-yr,0.56,20.454565048217773,TRUE,CoSMoS
94,5a3be30199394130a88d0b5148f0f24c,1.25,100-yr,SLR=1.2m | 100-yr,0.48,20.590198516845703,TRUE,CoSMoS
95,1481d2cba83d67f62612ec6043fe47b3,1.25,100-yr,SLR=1.2m | 100-yr,0.45,20.507394790649414,TRUE,CoSMoS
96,b462f58e761e5f3c9c9e5a5d781e505a,1.25,100-yr,SLR=1.2m | 100-yr,0.36,20.42125129699707,TRUE,CoSMoS
97,745d257d4efd4cd1ba102a4b538c67e8,1.25,100-yr,SLR=1.2m | 100-yr,0.07,20.95069122314453,FALSE,CoSMoS
98,15a54683d8a643d8f5cc47a2d8c7e936,1.25,100-yr,SLR=1.2m | 100-yr,0.68,22.02825355529785,TRUE,CoSMoS
99,56520faaa42881bdc6a324b7a5e2502f,1.25,100-yr,SLR=1.2m | 100-yr,0.82,21.80620765686035,TRUE,CoSMoS
100,64b9b5ab991ea7e2fa4cb5096fcd813c,1.25,100-yr,SLR=1.2m | 100-yr,0.34,21.607919692993164,TRUE,CoSMoS
101,7154de47f0001ba146ad1ae5a62ee863,1.25,100-yr,SLR=1.2m | 100-yr,1.23,21.079437255859375,TRUE,CoSMoS
102,0d7b8f794fa3082a7c03026dec856247,1.25,100-yr,SLR=1.2m | 100-yr,1.23,21.079437255859375,TRUE,CoSMoS
103,6e0abbe95021795de4e36b121e68a5da,1.25,100-yr,SLR=1.2m | 100-yr,0.65,20.973934173583984,TRUE,CoSMoS
104,d2b603896c62fe2a05a5fd2b2856fc67,1.25,100-yr,SLR=1.2m | 100-yr,0.61,23.280241012573242,TRUE,CoSMoS
105,ae410f3f37648dc35b771f5aab1e56d4,1.25,100-yr,SLR=1.2m | 100-yr,1.24,21.74544334411621,TRUE,CoSMoS
106,73954a6c37f948edfa2617a91452cf8d,1.25,100-yr,SLR=1.2m | 100-yr,1.02,20.064680099487305,TRUE,CoSMoS
107,1ff31dc4768a9158d9473f7ded2e923a,1.25,100-yr,SLR=1.2m | 100-yr,0.66,20.78617286682129,TRUE,CoSMoS
108,a084010d87e39dd79f2dabdd6931549a,1.25,100-yr,SLR=1.2m | 100-yr,0.96,17.85114860534668,TRUE,CoSMoS
109,330d0a0121adcdb385166b1fa14e3cec,1.25,100-yr,SLR=1.2m | 100-yr,0.89,17.264568328857422,TRUE,CoSMoS
110,104937a524980ecc2f672d7a542309ce,1.25,100-yr,SLR=1.2m | 100-yr,1.1,17.093463897705078,TRUE,CoSMoS
2,869b893718c34c2377679564cd7cd705,1.5,100-yr,SLR=1.5m | 100-yr,1.22,16.960134506225586,TRUE,CoSMoS
3,10e5c14b3b247bc4b07bb5b8fe680915,1.5,100-yr,SLR=1.5m | 100-yr,1.43,18.052106857299805,TRUE,CoSMoS
4,df5793d00b3dee7bc5de79f3adaa9fcb,1.5,100-yr,SLR=1.5m | 100-yr,0.72,18.059541702270508,TRUE,CoSMoS
5,7f0b8bc66ebf78e40799f7fc69f1127b,1.5,100-yr,SLR=1.5m | 100-yr,0.6,22.642047882080078,TRUE,CoSMoS
6,1f2e37dbca51abe543d735133f0cc643,1.5,100-yr,SLR=1.5m | 100-yr,0.89,21.279233932495117,TRUE,CoSMoS
7,41677f225fa7418f32714a2a094c1244,1.5,100-yr,SLR=1.5m | 100-yr,1.43,18.052106857299805,TRUE,CoSMoS
8,d619cea82bb12f088e086e781113f17f,1.5,100-yr,SLR=1.5m | 100-yr,1.14,20.80668067932129,TRUE,CoSMoS
9,4fadfb3c3591c1ad79a801cfa01370d6,1.5,100-yr,SLR=1.5m | 100-yr,1.14,20.80668067932129,TRUE,CoSMoS
10,c9005c10c424d0dfa8efef532052d8e9,1.5,100-yr,SLR=1.5m | 100-yr,0.59,22.72588348388672,TRUE,CoSMoS
11,590bc81e834ae987df8ea7a7c2c04bbf,1.5,100-yr,SLR=1.5m | 100-yr,1.03,16.912771224975586,TRUE,CoSMoS
12,f406818da8ebe8fcc4e58cae36781bf7,1.5,100-yr,SLR=1.5m | 100-yr,0.97,19.36138916015625,TRUE,CoSMoS
13,5e0031ecbf54e0627caf983b39c73dbd,1.5,100-yr,SLR=1.5m | 100-yr,0.57,22.43251609802246,TRUE,CoSMoS
14,0f956c6f09175e6f22794d56a759228a,1.5,100-yr,SLR=1.5m | 100-yr,1.29,23.71698570251465,TRUE,CoSMoS
15,b84a87b6270cbd89024e871a1b4dd896,1.5,100-yr,SLR=1.5m | 100-yr,0.6,22.371780395507812,TRUE,CoSMoS
16,a24ca6112f4bac3344317057b836aa82,1.5,100-yr,SLR=1.5m | 100-yr,1.14,20.80668067932129,TRUE,CoSMoS
17,891d7a19c8866d6a7f26c765b8ffa62e,1.5,100-yr,SLR=1.5m | 100-yr,0.95,22.049537658691406,TRUE,CoSMoS
18,71471ead165734f3c23829d2bfd89b19,1.5,100-yr,SLR=1.5m | 100-yr,1.14,20.80668067932129,TRUE,CoSMoS
19,fbed1d520e167857fcfba3028ae17d6e,1.5,100-yr,SLR=1.5m | 100-yr,1.05,20.549270629882812,TRUE,CoSMoS
20,521d913398ccc88ae5ef7b7f1e9f7cfd,1.5,100-yr,SLR=1.5m | 100-yr,1.14,20.80668067932129,TRUE,CoSMoS
21,7df87557da5a77296076ccb323bd5592,1.5,100-yr,SLR=1.5m | 100-yr,1.67,17.091121673583984,TRUE,CoSMoS
22,9187a1f1d8484ebe2254d1c53ab43503,1.5,100-yr,SLR=1.5m | 100-yr,1.14,20.80668067932129,TRUE,CoSMoS
23,50f16e8677b26f7f0ae07c2628d4a3f6,1.5,100-yr,SLR=1.5m | 100-yr,0.6,22.642047882080078,TRUE,CoSMoS
24,9ca78cce2abf111ff43097db3067f4bf,1.5,100-yr,SLR=1.5m | 100-yr,0.58,22.45623016357422,TRUE,CoSMoS
26,39a7d437e8e27b45576cf29f6e28a33d,1.5,100-yr,SLR=1.5m | 100-yr,1.14,20.80668067932129,TRUE,CoSMoS
27,9c30fbdf740c818d20ede323c68ed454,1.5,100-yr,SLR=1.5m | 100-yr,2.25,19.963998794555664,TRUE,CoSMoS
28,a73075107dd3cb34000ee4708056cb3f,1.5,100-yr,SLR=1.5m | 100-yr,0.92,18.87760353088379,TRUE,CoSMoS
29,7f0dcaae670bce2af9a0278956636a12,1.5,100-yr,SLR=1.5m | 100-yr,0.34,17.697633743286133,TRUE,CoSMoS
30,f1685fa53e41991840a9cff8105898a0,1.5,100-yr,SLR=1.5m | 100-yr,1.43,18.052106857299805,TRUE,CoSMoS
31,bc49f4578caf3d4c87244cc6fc1432ac,1.5,100-yr,SLR=1.5m | 100-yr,1.43,18.052106857299805,TRUE,CoSMoS
32,b1abab57126ed2a9a88d737984c69b54,1.5,100-yr,SLR=1.5m | 100-yr,1.14,20.80668067932129,TRUE,CoSMoS
33,4c16214b63d783b88e1d00cc5aeeeedb,1.5,100-yr,SLR=1.5m | 100-yr,0.87,21.322858810424805,TRUE,CoSMoS
34,43cf192f76f781c71d1f0a86691b4b36,1.5,100-yr,SLR=1.5m | 100-yr,1.43,18.052106857299805,TRUE,CoSMoS
35,a3fe0a3b732049fd5e91b291c2c53c22,1.5,100-yr,SLR=1.5m | 100-yr,1.06,19.571990966796875,TRUE,CoSMoS
36,c0038cf971126a683f99570432c0eaf0,1.5,100-yr,SLR=1.5m | 100-yr,0.94,18.871931076049805,TRUE,CoSMoS
37,113c185fa7b30efe6c04b7a4a07276d0,1.5,100-yr,SLR=1.5m | 100-yr,1.08,18.66099739074707,TRUE,CoSMoS
38,6596a6ce95accc5a22d77a6eb1b0e396,1.5,100-yr,SLR=1.5m | 100-yr,1.15,21.039737701416016,TRUE,CoSMoS
42,073c60cc505c2d828817dfd84c52846e,1.5,100-yr,SLR=1.5m | 100-yr,0.86,22.245241165161133,TRUE,CoSMoS
44,4e20f1d2f1beaafe0b33fd8b63ee754d,1.5,100-yr,SLR=1.5m | 100-yr,0.52,19.3653507232666,TRUE,CoSMoS
45,862d3afe26c4e34e81aa8775f25a34e2,1.5,100-yr,SLR=1.5m | 100-yr,0.54,18.333084106445312,TRUE,CoSMoS
46,5fa404df6aa8eb519c17c3ef9b2f8641,1.5,100-yr,SLR=1.5m | 100-yr,0.8,18.351463317871094,TRUE,CoSMoS
47,e2e4cb936d41ce2a53d57604e0c8f138,1.5,100-yr,SLR=1.5m | 100-yr,0.52,18.111019134521484,TRUE,CoSMoS
48,3267ce5a6ef70cade696683c01ade678,1.5,100-yr,SLR=1.5m | 100-yr,0.5,18.913597106933594,TRUE,CoSMoS
49,75a17d216fabd33638ad4d4b11287948,1.5,100-yr,SLR=1.5m | 100-yr,1.02,18.88868522644043,TRUE,CoSMoS
50,9a075e84b4a27045bbf8e7d7f5ebdbc2,1.5,100-yr,SLR=1.5m | 100-yr,0.76,17.65610122680664,TRUE,CoSMoS
51,30e4d3cc266206e4c2ed30bd280e9354,1.5,100-yr,SLR=1.5m | 100-yr,0.7,16.399093627929688,TRUE,CoSMoS
54,1b6278ab5c2822e50d92a662a920f9cd,1.5,100-yr,SLR=1.5m | 100-yr,1.05,16.060014724731445,TRUE,CoSMoS
57,5d9c2a05a08558d55b02c0327b4df447,1.5,100-yr,SLR=1.5m | 100-yr,0.65,16.75677490234375,TRUE,CoSMoS
58,c37bb3af3bc962b23be05ede85a95227,1.5,100-yr,SLR=1.5m | 100-yr,1.06,18.800325393676758,TRUE,CoSMoS
59,2ba4ae8fb559982704ca2d60f5bcb2fa,1.5,100-yr,SLR=1.5m | 100-yr,0.61,18.31298828125,TRUE,CoSMoS
60,4ad4c8215c6fffa3117985d90cffb766,1.5,100-yr,SLR=1.5m | 100-yr,0.7,18.463542938232422,TRUE,CoSMoS
61,671f697ca683fcd3dfef97963abd2555,1.5,100-yr,SLR=1.5m | 100-yr,0.94,18.9261531829834,TRUE,CoSMoS
62,74df5ff97da3e03e91c0f35f77505d09,1.5,100-yr,SLR=1.5m | 100-yr,0.81,18.71682357788086,TRUE,CoSMoS
64,8add8b2920677fb05a470dc45d0382e9,1.5,100-yr,SLR=1.5m | 100-yr,0.42,18.45366096496582,TRUE,CoSMoS
65,ebba21509473070bc68ac3bdc57e2b2f,1.5,100-yr,SLR=1.5m | 100-yr,0.66,18.961524963378906,TRUE,CoSMoS
66,91d61e1e74d514343173298aaad46962,1.5,100-yr,SLR=1.5m | 100-yr,0.5,20.26811408996582,TRUE,CoSMoS
67,13d20e9c7a4c67ce669c866c9c0c0b65,1.5,100-yr,SLR=1.5m | 100-yr,0.71,20.41450309753418,TRUE,CoSMoS
68,5dcd72919d0d813104e7c51b3d4f6aec,1.5,100-yr,SLR=1.5m | 100-yr,1.19,20.40080451965332,TRUE,CoSMoS
69,b3adec5d5bea4d9c3fa1e3464bbafa91,1.5,100-yr,SLR=1.5m | 100-yr,0.7,19.24200439453125,TRUE,CoSMoS
70,55516a1c7d482174944565881a6c4c1d,1.5,100-yr,SLR=1.5m | 100-yr,0.54,18.53236198425293,TRUE,CoSMoS
73,e6c0dd8d88b208dacf2980e5cfbe47d0,1.5,100-yr,SLR=1.5m | 100-yr,0.43,17.772180557250977,TRUE,CoSMoS
75,4ebd4dadd1ac24187bb48c91600c5bf7,1.5,100-yr,SLR=1.5m | 100-yr,0.24,18.708637237548828,TRUE,CoSMoS
76,16e7c6a3126e8054624d86ca0fffa966,1.5,100-yr,SLR=1.5m | 100-yr,0.73,19.639036178588867,TRUE,CoSMoS
77,4ca0c29f2b81ba4765ed75f5ea1f4463,1.5,100-yr,SLR=1.5m | 100-yr,1.29,19.880064010620117,TRUE,CoSMoS
78,dc7c86b51337c35a8f90e477f53f3340,1.5,100-yr,SLR=1.5m | 100-yr,0.45,18.778501510620117,TRUE,CoSMoS
79,970676448c402953014406951d3772fd,1.5,100-yr,SLR=1.5m | 100-yr,0.61,18.716848373413086,TRUE,CoSMoS
80,d6e5eca5b6ca3a0f7832eb2769464302,1.5,100-yr,SLR=1.5m | 100-yr,0.67,18.94139289855957,TRUE,CoSMoS
81,1e63e1365446d4a9a3a49fb69ae6a743,1.5,100-yr,SLR=1.5m | 100-yr,1.17,19.236114501953125,TRUE,CoSMoS
82,ec9891763c8b3865fe1cb0aef7d8808e,1.5,100-yr,SLR=1.5m | 100-yr,1.04,19.085445404052734,TRUE,CoSMoS
83,e313959d66f6c9b225346c79eefd5ead,1.5,100-yr,SLR=1.5m | 100-yr,1.29,23.909526824951172,TRUE,CoSMoS
84,f27c616eef80f4e7d72585d89e30b7f6,1.5,100-yr,SLR=1.5m | 100-yr,0.47,18.53337860107422,TRUE,CoSMoS
85,2bfdf7374c8c4bbaa7181efe98a8e25f,1.5,100-yr,SLR=1.5m | 100-yr,0.34,18.536609649658203,TRUE,CoSMoS
88,d9d79ded405b9e361d65292878106ee2,1.5,100-yr,SLR=1.5m | 100-yr,0.51,18.259702682495117,TRUE,CoSMoS
89,b60fd96b598ea779713dadd50eec1981,1.5,100-yr,SLR=1.5m | 100-yr,0.83,18.356637954711914,TRUE,CoSMoS
91,36a89c7d09161752ab705b07e2ddbe73,1.5,100-yr,SLR=1.5m | 100-yr,0.44,18.598148345947266,TRUE,CoSMoS
93,bbf6fc2a9aec00a3780ed5c5d4db6759,1.5,100-yr,SLR=1.5m | 100-yr,0.83,20.454565048217773,TRUE,CoSMoS
94,5a3be30199394130a88d0b5148f0f24c,1.5,100-yr,SLR=1.5m | 100-yr,0.75,20.590198516845703,TRUE,CoSMoS
95,1481d2cba83d67f62612ec6043fe47b3,1.5,100-yr,SLR=1.5m | 100-yr,0.71,20.507394790649414,TRUE,CoSMoS
96,b462f58e761e5f3c9c9e5a5d781e505a,1.5,100-yr,SLR=1.5m | 100-yr,0.64,20.42125129699707,TRUE,CoSMoS
97,745d257d4efd4cd1ba102a4b538c67e8,1.5,100-yr,SLR=1.5m | 100-yr,0.43,20.95069122314453,TRUE,CoSMoS
98,15a54683d8a643d8f5cc47a2d8c7e936,1.5,100-yr,SLR=1.5m | 100-yr,1.08,22.02825355529785,TRUE,CoSMoS
99,56520faaa42881bdc6a324b7a5e2502f,1.5,100-yr,SLR=1.5m | 100-yr,1.22,21.80620765686035,TRUE,CoSMoS
100,64b9b5ab991ea7e2fa4cb5096fcd813c,1.5,100-yr,SLR=1.5m | 100-yr,0.86,21.607919692993164,TRUE,CoSMoS
101,7154de47f0001ba146ad1ae5a62ee863,1.5,100-yr,SLR=1.5m | 100-yr,1.74,21.079437255859375,TRUE,CoSMoS
102,0d7b8f794fa3082a7c03026dec856247,1.5,100-yr,SLR=1.5m | 100-yr,1.74,21.079437255859375,TRUE,CoSMoS
103,6e0abbe95021795de4e36b121e68a5da,1.5,100-yr,SLR=1.5m | 100-yr,1.11,20.973934173583984,TRUE,CoSMoS
104,d2b603896c62fe2a05a5fd2b2856fc67,1.5,100-yr,SLR=1.5m | 100-yr,1.15,23.280241012573242,TRUE,CoSMoS
105,ae410f3f37648dc35b771f5aab1e56d4,1.5,100-yr,SLR=1.5m | 100-yr,1.79,21.74544334411621,TRUE,CoSMoS
106,73954a6c37f948edfa2617a91452cf8d,1.5,100-yr,SLR=1.5m | 100-yr,1.56,20.064680099487305,TRUE,CoSMoS
107,1ff31dc4768a9158d9473f7ded2e923a,1.5,100-yr,SLR=1.5m | 100-yr,1.17,20.78617286682129,TRUE,CoSMoS
108,a084010d87e39dd79f2dabdd6931549a,1.5,100-yr,SLR=1.5m | 100-yr,1.5,17.85114860534668,TRUE,CoSMoS
109,330d0a0121adcdb385166b1fa14e3cec,1.5,100-yr,SLR=1.5m | 100-yr,1.43,17.264568328857422,TRUE,CoSMoS
110,104937a524980ecc2f672d7a542309ce,1.5,100-yr,SLR=1.5m | 100-yr,1.67,17.093463897705078,TRUE,CoSMoS
2,869b893718c34c2377679564cd7cd705,1.75,100-yr,SLR=1.8m | 100-yr,1.27,22.98283576965332,TRUE,CoSMoS
3,10e5c14b3b247bc4b07bb5b8fe680915,1.75,100-yr,SLR=1.8m | 100-yr,1.54,23.373985290527344,TRUE,CoSMoS
4,df5793d00b3dee7bc5de79f3adaa9fcb,1.75,100-yr,SLR=1.8m | 100-yr,1,21.74856185913086,TRUE,CoSMoS
5,7f0b8bc66ebf78e40799f7fc69f1127b,1.75,100-yr,SLR=1.8m | 100-yr,0.76,24.848215103149414,TRUE,CoSMoS
6,1f2e37dbca51abe543d735133f0cc643,1.75,100-yr,SLR=1.8m | 100-yr,1.16,24.850000381469727,TRUE,CoSMoS
7,41677f225fa7418f32714a2a094c1244,1.75,100-yr,SLR=1.8m | 100-yr,1.54,23.373985290527344,TRUE,CoSMoS
8,d619cea82bb12f088e086e781113f17f,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
9,4fadfb3c3591c1ad79a801cfa01370d6,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
10,c9005c10c424d0dfa8efef532052d8e9,1.75,100-yr,SLR=1.8m | 100-yr,0.74,24.84990882873535,TRUE,CoSMoS
11,590bc81e834ae987df8ea7a7c2c04bbf,1.75,100-yr,SLR=1.8m | 100-yr,1.07,23.234975814819336,TRUE,CoSMoS
12,f406818da8ebe8fcc4e58cae36781bf7,1.75,100-yr,SLR=1.8m | 100-yr,1.07,24.778568267822266,TRUE,CoSMoS
13,5e0031ecbf54e0627caf983b39c73dbd,1.75,100-yr,SLR=1.8m | 100-yr,0.79,24.850000381469727,TRUE,CoSMoS
14,0f956c6f09175e6f22794d56a759228a,1.75,100-yr,SLR=1.8m | 100-yr,1.38,24.779399871826172,TRUE,CoSMoS
15,b84a87b6270cbd89024e871a1b4dd896,1.75,100-yr,SLR=1.8m | 100-yr,0.79,24.849143981933594,TRUE,CoSMoS
16,a24ca6112f4bac3344317057b836aa82,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
17,891d7a19c8866d6a7f26c765b8ffa62e,1.75,100-yr,SLR=1.8m | 100-yr,1.3,24.850000381469727,TRUE,CoSMoS
18,71471ead165734f3c23829d2bfd89b19,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
19,fbed1d520e167857fcfba3028ae17d6e,1.75,100-yr,SLR=1.8m | 100-yr,1.08,24.746355056762695,TRUE,CoSMoS
20,521d913398ccc88ae5ef7b7f1e9f7cfd,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
21,7df87557da5a77296076ccb323bd5592,1.75,100-yr,SLR=1.8m | 100-yr,1.7,23.522804260253906,TRUE,CoSMoS
22,9187a1f1d8484ebe2254d1c53ab43503,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
23,50f16e8677b26f7f0ae07c2628d4a3f6,1.75,100-yr,SLR=1.8m | 100-yr,0.76,24.848215103149414,TRUE,CoSMoS
24,9ca78cce2abf111ff43097db3067f4bf,1.75,100-yr,SLR=1.8m | 100-yr,0.78,24.850000381469727,TRUE,CoSMoS
26,39a7d437e8e27b45576cf29f6e28a33d,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
27,9c30fbdf740c818d20ede323c68ed454,1.75,100-yr,SLR=1.8m | 100-yr,2.41,24.7812557220459,TRUE,CoSMoS
28,a73075107dd3cb34000ee4708056cb3f,1.75,100-yr,SLR=1.8m | 100-yr,1.21,21.946470260620117,TRUE,CoSMoS
