year,slr_m,cliff_dist_m,parcel_id,scenario,cliff_scenario
1,0.04722222857142852,15.669439804835122,1,Intermediate,HoldTheLine
2,0.05103222857142852,15.669439804835122,1,Intermediate,HoldTheLine
3,0.05502563636363631,15.669439804835122,1,Intermediate,HoldTheLine
4,0.0592024519480519,15.669439804835122,1,Intermediate,HoldTheLine
5,0.06356267532467527,15.669439804835122,1,Intermediate,HoldTheLine
6,0.06810630649350644,15.669439804835122,1,Intermediate,HoldTheLine
7,0.07283334545454541,15.669439804835122,1,Intermediate,HoldTheLine
8,0.07774379220779215,15.669439804835122,1,Intermediate,HoldTheLine
9,0.0828376467532467,15.669439804835122,1,Intermediate,HoldTheLine
10,0.08811490909090904,15.669439804835122,1,Intermediate,HoldTheLine
11,0.09357557922077915,15.669439804835122,1,Intermediate,HoldTheLine
12,0.09921965714285708,15.669439804835122,1,Intermediate,HoldTheLine
13,0.1050471428571428,15.669439804835122,1,Intermediate,HoldTheLine
14,0.11105803636363629,15.669439804835122,1,Intermediate,HoldTheLine
15,0.11725233766233761,15.669439804835122,1,Intermediate,HoldTheLine
16,0.1236300467532467,15.669439804835122,1,Intermediate,HoldTheLine
17,0.13019116363636357,15.669439804835122,1,Intermediate,HoldTheLine
18,0.13693568831168826,15.669439804835122,1,Intermediate,HoldTheLine
19,0.1438636207792207,15.669439804835122,1,Intermediate,HoldTheLine
20,0.15097496103896096,15.669439804835122,1,Intermediate,HoldTheLine
21,0.15826970909090904,15.669439804835122,1,Intermediate,HoldTheLine
22,0.16574786493506488,15.669439804835122,1,Intermediate,HoldTheLine
23,0.17340942857142852,15.669439804835122,1,Intermediate,HoldTheLine
24,0.18125439999999993,15.669439804835122,1,Intermediate,HoldTheLine
25,0.18928277922077916,15.669439804835122,1,Intermediate,HoldTheLine
26,0.19749456623376618,15.669439804835122,1,Intermediate,HoldTheLine
27,0.20588976103896098,15.669439804835122,1,Intermediate,HoldTheLine
28,0.21446836363636357,15.669439804835122,1,Intermediate,HoldTheLine
29,0.22323037402597398,15.669439804835122,1,Intermediate,HoldTheLine
30,0.23217579220779216,15.669439804835122,1,Intermediate,HoldTheLine
31,0.24130461818181811,15.669439804835122,1,Intermediate,HoldTheLine
32,0.2506168519480519,15.665270091082334,1,Intermediate,HoldTheLine
33,0.26011249350649346,15.601082716262773,1,Intermediate,HoldTheLine
34,0.2697915428571428,15.535655565843976,1,Intermediate,HoldTheLine
35,0.27965399999999996,15.468988639825941,1,Intermediate,HoldTheLine
36,0.2896998649350649,15.401081938208666,1,Intermediate,HoldTheLine
37,0.29992913766233764,15.331935460992154,1,Intermediate,HoldTheLine
38,0.31034181818181816,15.261549208176403,1,Intermediate,HoldTheLine
39,0.32093790649350645,15.189923179761413,1,Intermediate,HoldTheLine
40,0.33171740259740257,15.117057375747185,1,Intermediate,HoldTheLine
41,0.34268030649350645,15.04295179613372,1,Intermediate,HoldTheLine
42,0.35382661818181815,14.967606440921015,1,Intermediate,HoldTheLine
43,0.36515633766233757,14.891021310109073,1,Intermediate,HoldTheLine
44,0.3766694649350649,14.81319640369789,1,Intermediate,HoldTheLine
45,0.388366,14.734131721687472,1,Intermediate,HoldTheLine
46,0.4002459428571429,14.653827264077814,1,Intermediate,HoldTheLine
47,0.4123092935064935,14.572283030868919,1,Intermediate,HoldTheLine
48,0.4245560519480519,14.489499022060784,1,Intermediate,HoldTheLine
49,0.43698621818181815,14.40547523765341,1,Intermediate,HoldTheLine
50,0.4495997922077922,14.3202116776468,1,Intermediate,HoldTheLine
51,0.462396774025974,14.23370834204095,1,Intermediate,HoldTheLine
52,0.4753771636363636,14.145965230835863,1,Intermediate,HoldTheLine
53,0.48854096103896105,14.056982344031537,1,Intermediate,HoldTheLine
54,0.5018881662337662,13.967057304555462,1,Intermediate,HoldTheLine
55,0.5154187792207793,13.877727634619324,1,Intermediate,HoldTheLine
56,0.5291328,13.787187098807609,1,Intermediate,HoldTheLine
57,0.5430302285714286,13.695435697120313,1,Intermediate,HoldTheLine
58,0.557111064935065,13.60247342955744,1,Intermediate,HoldTheLine
59,0.5713753090909091,13.508300296118987,1,Intermediate,HoldTheLine
60,0.5858229610389611,13.412916296804955,1,Intermediate,HoldTheLine
61,0.6004540207792208,13.316321431615345,1,Intermediate,HoldTheLine
62,0.6152684883116883,13.218515700550157,1,Intermediate,HoldTheLine
63,0.6302663636363637,13.119499103609387,1,Intermediate,HoldTheLine
64,0.6454476467532468,13.01927164079304,1,Intermediate,HoldTheLine
65,0.6608123376623377,12.917833312101115,1,Intermediate,HoldTheLine
66,0.6763604363636364,12.815184117533612,1,Intermediate,HoldTheLine
67,0.6920919428571429,12.711324057090527,1,Intermediate,HoldTheLine
68,0.7080068571428573,12.606253130771865,1,Intermediate,HoldTheLine
69,0.7241051792207793,12.499971338577623,1,Intermediate,HoldTheLine
70,0.7403869090909092,12.392478680507804,1,Intermediate,HoldTheLine
71,0.7568520467532469,12.313705064293062,1,Intermediate,HoldTheLine
72,0.7735005922077923,12.276511928025714,1,Intermediate,HoldTheLine
73,0.7903325454545456,12.238909055602933,1,Intermediate,HoldTheLine
74,0.8073479064935066,12.200896447024721,1,Intermediate,HoldTheLine
75,0.8245466753246755,12.162474102291078,1,Intermediate,HoldTheLine
76,0.8419288519480521,12.123642021402002,1,Intermediate,HoldTheLine
77,0.8594944363636365,12.084400204357495,1,Intermediate,HoldTheLine
78,0.8772434285714288,12.044748651157557,1,Intermediate,HoldTheLine
79,0.8951758285714287,12.004687361802185,1,Intermediate,HoldTheLine
80,0.9132916363636365,11.964216336291383,1,Intermediate,HoldTheLine
1,0.04722222857142852,12.38946153077234,1,Intermediate,LetItGo
2,0.05103222857142852,12.38946153077234,1,Intermediate,LetItGo
3,0.05502563636363631,12.38946153077234,1,Intermediate,LetItGo
4,0.0592024519480519,12.38946153077234,1,Intermediate,LetItGo
5,0.06356267532467527,12.38946153077234,1,Intermediate,LetItGo
6,0.06810630649350644,12.38946153077234,1,Intermediate,LetItGo
7,0.07283334545454541,12.38946153077234,1,Intermediate,LetItGo
8,0.07774379220779215,12.38946153077234,1,Intermediate,LetItGo
9,0.0828376467532467,12.38946153077234,1,Intermediate,LetItGo
10,0.08811490909090904,12.38946153077234,1,Intermediate,LetItGo
11,0.09357557922077915,12.38946153077234,1,Intermediate,LetItGo
12,0.09921965714285708,12.38946153077234,1,Intermediate,LetItGo
13,0.1050471428571428,12.38946153077234,1,Intermediate,LetItGo
14,0.11105803636363629,12.38946153077234,1,Intermediate,LetItGo
15,0.11725233766233761,12.38946153077234,1,Intermediate,LetItGo
16,0.1236300467532467,12.38946153077234,1,Intermediate,LetItGo
17,0.13019116363636357,12.38946153077234,1,Intermediate,LetItGo
18,0.13693568831168826,12.38946153077234,1,Intermediate,LetItGo
19,0.1438636207792207,12.38946153077234,1,Intermediate,LetItGo
20,0.15097496103896096,12.38946153077234,1,Intermediate,LetItGo
21,0.15826970909090904,12.38946153077234,1,Intermediate,LetItGo
22,0.16574786493506488,12.38946153077234,1,Intermediate,LetItGo
23,0.17340942857142852,12.38946153077234,1,Intermediate,LetItGo
24,0.18125439999999993,12.38946153077234,1,Intermediate,LetItGo
25,0.18928277922077916,12.38946153077234,1,Intermediate,LetItGo
26,0.19749456623376618,12.38946153077234,1,Intermediate,LetItGo
27,0.20588976103896098,12.38946153077234,1,Intermediate,LetItGo
28,0.21446836363636357,12.38946153077234,1,Intermediate,LetItGo
29,0.22323037402597398,12.38946153077234,1,Intermediate,LetItGo
30,0.23217579220779216,12.38946153077234,1,Intermediate,LetItGo
31,0.24130461818181811,12.38946153077234,1,Intermediate,LetItGo
32,0.2506168519480519,12.377663882993238,1,Intermediate,LetItGo
33,0.26011249350649346,12.196054284617311,1,Intermediate,LetItGo
34,0.2697915428571428,12.010936906879996,1,Intermediate,LetItGo
35,0.27965399999999996,11.822311749781287,1,Intermediate,LetItGo
36,0.2896998649350649,11.630178813321189,1,Intermediate,LetItGo
37,0.29992913766233764,11.434538097499697,1,Intermediate,LetItGo
38,0.31034181818181816,11.235389602316815,1,Intermediate,LetItGo
39,0.32093790649350645,11.032733327772542,1,Intermediate,LetItGo
40,0.33171740259740257,10.826569273866877,1,Intermediate,LetItGo
41,0.34268030649350645,10.61689744059982,1,Intermediate,LetItGo
42,0.35382661818181815,10.403717827971372,1,Intermediate,LetItGo
43,0.36515633766233757,10.187030435981534,1,Intermediate,LetItGo
44,0.3766694649350649,9.966835264630301,1,Intermediate,LetItGo
45,0.388366,9.743132313917679,1,Intermediate,LetItGo
46,0.4002459428571429,9.515921583843664,1,Intermediate,LetItGo
47,0.4123092935064935,9.28520307440826,1,Intermediate,LetItGo
48,0.4245560519480519,9.050976785611464,1,Intermediate,LetItGo
49,0.43698621818181815,8.813242717453274,1,Intermediate,LetItGo
50,0.4495997922077922,8.572000869933696,1,Intermediate,LetItGo
51,0.462396774025974,8.327251243052725,1,Intermediate,LetItGo
52,0.4753771636363636,8.078993836810362,1,Intermediate,LetItGo
53,0.48854096103896105,7.827228651206608,1,Intermediate,LetItGo
54,0.5018881662337662,7.575360190534225,1,Intermediate,LetItGo
55,0.5154187792207793,7.340976148772423,1,Intermediate,LetItGo
56,0.5291328,7.103415025553228,1,Intermediate,LetItGo
57,0.5430302285714286,6.862676820876632,1,Intermediate,LetItGo
58,0.557111064935065,6.618761534742637,1,Intermediate,LetItGo
59,0.5713753090909091,6.371669167151246,1,Intermediate,LetItGo
60,0.5858229610389611,6.121399718102454,1,Intermediate,LetItGo
61,0.6004540207792208,5.8679531875962665,1,Intermediate,LetItGo
62,0.6152684883116883,5.611329575632681,1,Intermediate,LetItGo
63,0.6302663636363637,5.351528882211696,1,Intermediate,LetItGo
64,0.6454476467532468,5.088551107333311,1,Intermediate,LetItGo
65,0.6608123376623377,4.822396250997531,1,Intermediate,LetItGo
66,0.6763604363636364,4.553064313204351,1,Intermediate,LetItGo
67,0.6920919428571429,4.280555293953773,1,Intermediate,LetItGo
68,0.7080068571428573,4.004869193245796,1,Intermediate,LetItGo
69,0.7241051792207793,3.7260060110804223,1,Intermediate,LetItGo
70,0.7403869090909092,3.44396574745765,1,Intermediate,LetItGo
71,0.7568520467532469,3.1992550270715596,1,Intermediate,LetItGo
72,0.7735005922077923,3.0092803000361967,1,Intermediate,LetItGo
73,0.7903325454545456,2.817212726790577,1,Intermediate,LetItGo
74,0.8073479064935066,2.6230523073347,1,Intermediate,LetItGo
75,0.8245466753246755,2.4267990416685654,1,Intermediate,LetItGo
76,0.8419288519480521,2.228452929792175,1,Intermediate,LetItGo
77,0.8594944363636365,2.0280139717055277,1,Intermediate,LetItGo
78,0.8772434285714288,1.825482167408623,1,Intermediate,LetItGo
79,0.8951758285714287,1.6208575169014625,1,Intermediate,LetItGo
80,0.9132916363636365,1.4141400201840448,1,Intermediate,LetItGo
1,0.04722222857142852,92.1930931195856,2,Intermediate,HoldTheLine
2,0.05103222857142852,92.1930931195856,2,Intermediate,HoldTheLine
3,0.05502563636363631,92.1930931195856,2,Intermediate,HoldTheLine
4,0.0592024519480519,92.1930931195856,2,Intermediate,HoldTheLine
5,0.06356267532467527,92.1930931195856,2,Intermediate,HoldTheLine
6,0.06810630649350644,92.1930931195856,2,Intermediate,HoldTheLine
7,0.07283334545454541,92.1930931195856,2,Intermediate,HoldTheLine
8,0.07774379220779215,92.1930931195856,2,Intermediate,HoldTheLine
9,0.0828376467532467,92.1930931195856,2,Intermediate,HoldTheLine
10,0.08811490909090904,92.1930931195856,2,Intermediate,HoldTheLine
11,0.09357557922077915,92.1930931195856,2,Intermediate,HoldTheLine
12,0.09921965714285708,92.1930931195856,2,Intermediate,HoldTheLine
13,0.1050471428571428,92.1930931195856,2,Intermediate,HoldTheLine
14,0.11105803636363629,92.1930931195856,2,Intermediate,HoldTheLine
15,0.11725233766233761,92.1930931195856,2,Intermediate,HoldTheLine
16,0.1236300467532467,92.1930931195856,2,Intermediate,HoldTheLine
17,0.13019116363636357,92.1930931195856,2,Intermediate,HoldTheLine
18,0.13693568831168826,92.1930931195856,2,Intermediate,HoldTheLine
19,0.1438636207792207,92.1930931195856,2,Intermediate,HoldTheLine
20,0.15097496103896096,92.1930931195856,2,Intermediate,HoldTheLine
21,0.15826970909090904,92.1930931195856,2,Intermediate,HoldTheLine
22,0.16574786493506488,92.1930931195856,2,Intermediate,HoldTheLine
23,0.17340942857142852,92.1930931195856,2,Intermediate,HoldTheLine
24,0.18125439999999993,92.1930931195856,2,Intermediate,HoldTheLine
25,0.18928277922077916,92.1930931195856,2,Intermediate,HoldTheLine
26,0.19749456623376618,92.1930931195856,2,Intermediate,HoldTheLine
27,0.20588976103896098,92.1930931195856,2,Intermediate,HoldTheLine
28,0.21446836363636357,92.1930931195856,2,Intermediate,HoldTheLine
29,0.22323037402597398,92.1930931195856,2,Intermediate,HoldTheLine
30,0.23217579220779216,92.1930931195856,2,Intermediate,HoldTheLine
31,0.24130461818181811,92.1930931195856,2,Intermediate,HoldTheLine
32,0.2506168519480519,92.1889275253457,2,Intermediate,HoldTheLine
33,0.26011249350649346,92.12480356512332,2,Intermediate,HoldTheLine
34,0.2697915428571428,92.05944105415115,2,Intermediate,HoldTheLine
35,0.27965399999999996,91.99283999242917,2,Intermediate,HoldTheLine
36,0.2896998649350649,91.92500037995741,2,Intermediate,HoldTheLine
37,0.29992913766233764,91.85592221673583,2,Intermediate,HoldTheLine
38,0.31034181818181816,91.78560550276448,2,Intermediate,HoldTheLine
39,0.32093790649350645,91.71405023804331,2,Intermediate,HoldTheLine
40,0.33171740259740257,91.64125642257237,2,Intermediate,HoldTheLine
41,0.34268030649350645,91.5672240563516,2,Intermediate,HoldTheLine
42,0.35382661818181815,91.49195313938107,2,Intermediate,HoldTheLine
43,0.36515633766233757,91.41544367166073,2,Intermediate,HoldTheLine
44,0.3766694649350649,91.33769565319058,2,Intermediate,HoldTheLine
45,0.388366,91.25870908397064,2,Intermediate,HoldTheLine
46,0.4002459428571429,91.1784839640009,2,Intermediate,HoldTheLine
47,0.4123092935064935,91.09702029328137,2,Intermediate,HoldTheLine
48,0.4245560519480519,91.01431807181204,2,Intermediate,HoldTheLine
49,0.43698621818181815,90.93037729959292,2,Intermediate,HoldTheLine
50,0.4495997922077922,90.84519797662401,2,Intermediate,HoldTheLine
51,0.462396774025974,90.75878010290529,2,Intermediate,HoldTheLine
52,0.4753771636363636,90.67112367843677,2,Intermediate,HoldTheLine
53,0.48854096103896105,90.58222870321846,2,Intermediate,HoldTheLine
54,0.5018881662337662,90.48874758265156,2,Intermediate,HoldTheLine
55,0.5154187792207793,90.37338661865044,2,Intermediate,HoldTheLine
56,0.5291328,90.25646193394171,2,Intermediate,HoldTheLine
57,0.5430302285714286,90.13797352852538,2,Intermediate,HoldTheLine
58,0.557111064935065,90.01792140240144,2,Intermediate,HoldTheLine
59,0.5713753090909091,89.8963055555699,2,Intermediate,HoldTheLine
60,0.5858229610389611,89.77312598803074,2,Intermediate,HoldTheLine
61,0.6004540207792208,89.64838269978398,2,Intermediate,HoldTheLine
62,0.6152684883116883,89.52207569082961,2,Intermediate,HoldTheLine
63,0.6302663636363637,89.39420496116763,2,Intermediate,HoldTheLine
64,0.6454476467532468,89.26477051079806,2,Intermediate,HoldTheLine
65,0.6608123376623377,89.13377233972086,2,Intermediate,HoldTheLine
66,0.6763604363636364,89.00121044793606,2,Intermediate,HoldTheLine
67,0.6920919428571429,88.86708483544366,2,Intermediate,HoldTheLine
68,0.7080068571428573,88.73139550224366,2,Intermediate,HoldTheLine
69,0.7241051792207793,88.59414244833604,2,Intermediate,HoldTheLine
70,0.7403869090909092,88.45532567372081,2,Intermediate,HoldTheLine
71,0.7568520467532469,88.30958078969616,2,Intermediate,HoldTheLine
72,0.7735005922077923,88.15460261865135,2,Intermediate,HoldTheLine
73,0.7903325454545456,87.997917139045,2,Intermediate,HoldTheLine
74,0.8073479064935066,87.83952435087711,2,Intermediate,HoldTheLine
75,0.8245466753246755,87.67942425414769,2,Intermediate,HoldTheLine
76,0.8419288519480521,87.51761684885672,2,Intermediate,HoldTheLine
77,0.8594944363636365,87.35410213500421,2,Intermediate,HoldTheLine
78,0.8772434285714288,87.18888011259017,2,Intermediate,HoldTheLine
79,0.8951758285714287,87.02195078161458,2,Intermediate,HoldTheLine
80,0.9132916363636365,86.85331414207745,2,Intermediate,HoldTheLine
1,0.04722222857142852,83.63046686635117,2,Intermediate,LetItGo
2,0.05103222857142852,83.63046686635117,2,Intermediate,LetItGo
3,0.05502563636363631,83.63046686635117,2,Intermediate,LetItGo
4,0.0592024519480519,83.63046686635117,2,Intermediate,LetItGo
5,0.06356267532467527,83.63046686635117,2,Intermediate,LetItGo
6,0.06810630649350644,83.63046686635117,2,Intermediate,LetItGo
7,0.07283334545454541,83.63046686635117,2,Intermediate,LetItGo
8,0.07774379220779215,83.63046686635117,2,Intermediate,LetItGo
9,0.0828376467532467,83.63046686635117,2,Intermediate,LetItGo
10,0.08811490909090904,83.63046686635117,2,Intermediate,LetItGo
11,0.09357557922077915,83.63046686635117,2,Intermediate,LetItGo
12,0.09921965714285708,83.63046686635117,2,Intermediate,LetItGo
13,0.1050471428571428,83.63046686635117,2,Intermediate,LetItGo
14,0.11105803636363629,83.63046686635117,2,Intermediate,LetItGo
15,0.11725233766233761,83.63046686635117,2,Intermediate,LetItGo
16,0.1236300467532467,83.63046686635117,2,Intermediate,LetItGo
17,0.13019116363636357,83.63046686635117,2,Intermediate,LetItGo
18,0.13693568831168826,83.63046686635117,2,Intermediate,LetItGo
19,0.1438636207792207,83.63046686635117,2,Intermediate,LetItGo
20,0.15097496103896096,83.63046686635117,2,Intermediate,LetItGo
21,0.15826970909090904,83.63046686635117,2,Intermediate,LetItGo
22,0.16574786493506488,83.63046686635117,2,Intermediate,LetItGo
23,0.17340942857142852,83.63046686635117,2,Intermediate,LetItGo
24,0.18125439999999993,83.63046686635117,2,Intermediate,LetItGo
25,0.18928277922077916,83.63046686635117,2,Intermediate,LetItGo
26,0.19749456623376618,83.63046686635117,2,Intermediate,LetItGo
27,0.20588976103896098,83.63046686635117,2,Intermediate,LetItGo
28,0.21446836363636357,83.63046686635117,2,Intermediate,LetItGo
29,0.22323037402597398,83.63046686635117,2,Intermediate,LetItGo
30,0.23217579220779216,83.63046686635117,2,Intermediate,LetItGo
31,0.24130461818181811,83.63046686635117,2,Intermediate,LetItGo
32,0.2506168519480519,83.60828685880642,2,Intermediate,LetItGo
33,0.26011249350649346,83.26685419887309,2,Intermediate,LetItGo
34,0.2697915428571428,82.91882678597224,2,Intermediate,LetItGo
35,0.27965399999999996,82.56420462010387,2,Intermediate,LetItGo
36,0.2896998649350649,82.20298770126799,2,Intermediate,LetItGo
37,0.29992913766233764,81.83517602946459,2,Intermediate,LetItGo
38,0.31034181818181816,81.46076960469367,2,Intermediate,LetItGo
39,0.32093790649350645,81.07976842695524,2,Intermediate,LetItGo
40,0.33171740259740257,80.69217249624928,2,Intermediate,LetItGo
41,0.34268030649350645,80.29798181257581,2,Intermediate,LetItGo
42,0.35382661818181815,79.89719637593483,2,Intermediate,LetItGo
43,0.36515633766233757,79.48981618632634,2,Intermediate,LetItGo
44,0.3766694649350649,79.0758412437503,2,Intermediate,LetItGo
45,0.388366,78.65527154820677,2,Intermediate,LetItGo
46,0.4002459428571429,78.22810709969572,2,Intermediate,LetItGo
47,0.4123092935064935,77.79434789821715,2,Intermediate,LetItGo
48,0.4245560519480519,77.35399394377107,2,Intermediate,LetItGo
49,0.43698621818181815,76.90704523635748,2,Intermediate,LetItGo
50,0.4495997922077922,76.45350177597635,2,Intermediate,LetItGo
51,0.462396774025974,75.99336356262772,2,Intermediate,LetItGo
52,0.4753771636363636,75.52663059631156,2,Intermediate,LetItGo
53,0.48854096103896105,75.0533028770279,2,Intermediate,LetItGo
54,0.5018881662337662,74.58157211708702,2,Intermediate,LetItGo
55,0.5154187792207793,74.15375676196295,2,Intermediate,LetItGo
56,0.5291328,73.72014235916596,2,Intermediate,LetItGo
57,0.5430302285714286,73.280728908696,2,Intermediate,LetItGo
58,0.557111064935065,72.83551641055311,2,Intermediate,LetItGo
59,0.5713753090909091,72.38450486473727,2,Intermediate,LetItGo
60,0.5858229610389611,71.92769427124847,2,Intermediate,LetItGo
61,0.6004540207792208,71.46508463008672,2,Intermediate,LetItGo
62,0.6152684883116883,70.99667594125204,2,Intermediate,LetItGo
63,0.6302663636363637,70.5224682047444,2,Intermediate,LetItGo
64,0.6454476467532468,70.04246142056381,2,Intermediate,LetItGo
65,0.6608123376623377,69.55665558871027,2,Intermediate,LetItGo
66,0.6763604363636364,69.0650507091838,2,Intermediate,LetItGo
67,0.6920919428571429,68.56764678198437,2,Intermediate,LetItGo
68,0.7080068571428573,68.06444380711199,2,Intermediate,LetItGo
69,0.7241051792207793,67.55544178456665,2,Intermediate,LetItGo
70,0.7403869090909092,67.04064071434838,2,Intermediate,LetItGo
71,0.7568520467532469,66.5040349579089,2,Intermediate,LetItGo
72,0.7735005922077923,65.93874659463553,2,Intermediate,LetItGo
73,0.7903325454545456,65.36723076296548,2,Intermediate,LetItGo
74,0.8073479064935066,64.78948746289876,2,Intermediate,LetItGo
75,0.8245466753246755,64.20551669443536,2,Intermediate,LetItGo
76,0.8419288519480521,63.615318457575306,2,Intermediate,LetItGo
77,0.8594944363636365,63.01889275231857,2,Intermediate,LetItGo
78,0.8772434285714288,62.41623957866516,2,Intermediate,LetItGo
79,0.8951758285714287,61.80735893661509,2,Intermediate,LetItGo
80,0.9132916363636365,61.19225082616835,2,Intermediate,LetItGo
1,0.04722222857142852,71.3421093692583,3,Intermediate,HoldTheLine
2,0.05103222857142852,71.3421093692583,3,Intermediate,HoldTheLine
3,0.05502563636363631,71.3421093692583,3,Intermediate,HoldTheLine
4,0.0592024519480519,71.3421093692583,3,Intermediate,HoldTheLine
5,0.06356267532467527,71.3421093692583,3,Intermediate,HoldTheLine
6,0.06810630649350644,71.3421093692583,3,Intermediate,HoldTheLine
7,0.07283334545454541,71.3421093692583,3,Intermediate,HoldTheLine
8,0.07774379220779215,71.3421093692583,3,Intermediate,HoldTheLine
9,0.0828376467532467,71.3421093692583,3,Intermediate,HoldTheLine
10,0.08811490909090904,71.3421093692583,3,Intermediate,HoldTheLine
11,0.09357557922077915,71.3421093692583,3,Intermediate,HoldTheLine
12,0.09921965714285708,71.3421093692583,3,Intermediate,HoldTheLine
13,0.1050471428571428,71.3421093692583,3,Intermediate,HoldTheLine
14,0.11105803636363629,71.3421093692583,3,Intermediate,HoldTheLine
15,0.11725233766233761,71.3421093692583,3,Intermediate,HoldTheLine
16,0.1236300467532467,71.3421093692583,3,Intermediate,HoldTheLine
17,0.13019116363636357,71.3421093692583,3,Intermediate,HoldTheLine
18,0.13693568831168826,71.3421093692583,3,Intermediate,HoldTheLine
19,0.1438636207792207,71.3421093692583,3,Intermediate,HoldTheLine
20,0.15097496103896096,71.3421093692583,3,Intermediate,HoldTheLine
21,0.15826970909090904,71.3421093692583,3,Intermediate,HoldTheLine
22,0.16574786493506488,71.3421093692583,3,Intermediate,HoldTheLine
23,0.17340942857142852,71.3421093692583,3,Intermediate,HoldTheLine
24,0.18125439999999993,71.3421093692583,3,Intermediate,HoldTheLine
25,0.18928277922077916,71.3421093692583,3,Intermediate,HoldTheLine
26,0.19749456623376618,71.3421093692583,3,Intermediate,HoldTheLine
27,0.20588976103896098,71.3421093692583,3,Intermediate,HoldTheLine
28,0.21446836363636357,71.3421093692583,3,Intermediate,HoldTheLine
29,0.22323037402597398,71.3421093692583,3,Intermediate,HoldTheLine
30,0.23217579220779216,71.3421093692583,3,Intermediate,HoldTheLine
31,0.24130461818181811,71.3421093692583,3,Intermediate,HoldTheLine
32,0.2506168519480519,71.32467089492276,3,Intermediate,HoldTheLine
33,0.26011249350649346,71.05622803413695,3,Intermediate,HoldTheLine
34,0.2697915428571428,70.78260021432254,3,Intermediate,HoldTheLine
35,0.27965399999999996,70.50378743547957,3,Intermediate,HoldTheLine
36,0.2896998649350649,70.219789697608,3,Intermediate,HoldTheLine
37,0.29992913766233764,69.93060700070782,3,Intermediate,HoldTheLine
38,0.31034181818181816,69.63623934477909,3,Intermediate,HoldTheLine
39,0.32093790649350645,69.33668672982175,3,Intermediate,HoldTheLine
40,0.33171740259740257,69.03194915583582,3,Intermediate,HoldTheLine
41,0.34268030649350645,68.72202662282132,3,Intermediate,HoldTheLine
42,0.35382661818181815,68.40691913077822,3,Intermediate,HoldTheLine
43,0.36515633766233757,68.08662667970654,3,Intermediate,HoldTheLine
44,0.3766694649350649,67.76114926960626,3,Intermediate,HoldTheLine
45,0.388366,67.4304869004774,3,Intermediate,HoldTheLine
46,0.4002459428571429,67.09463957231996,3,Intermediate,HoldTheLine
47,0.4123092935064935,66.75360728513392,3,Intermediate,HoldTheLine
48,0.4245560519480519,66.4073900389193,3,Intermediate,HoldTheLine
49,0.43698621818181815,66.0559878336761,3,Intermediate,HoldTheLine
50,0.4495997922077922,65.69940066940431,3,Intermediate,HoldTheLine
51,0.462396774025974,65.33762854610393,3,Intermediate,HoldTheLine
52,0.4753771636363636,64.97067146377496,3,Intermediate,HoldTheLine
53,0.48854096103896105,64.5985294224174,3,Intermediate,HoldTheLine
54,0.5018881662337662,64.22758106334716,3,Intermediate,HoldTheLine
55,0.5154187792207793,63.890778494072386,3,Intermediate,HoldTheLine
56,0.5291328,63.549410557677895,3,Intermediate,HoldTheLine
57,0.5430302285714286,63.20347725416368,3,Intermediate,HoldTheLine
58,0.557111064935065,62.85297858352974,3,Intermediate,HoldTheLine
59,0.5713753090909091,62.49791454577609,3,Intermediate,HoldTheLine
60,0.5858229610389611,62.1382851409027,3,Intermediate,HoldTheLine
61,0.6004540207792208,61.774090368909604,3,Intermediate,HoldTheLine
62,0.6152684883116883,61.40533022979678,3,Intermediate,HoldTheLine
63,0.6302663636363637,61.032004723564235,3,Intermediate,HoldTheLine
64,0.6454476467532468,60.654113850211964,3,Intermediate,HoldTheLine
65,0.6608123376623377,60.27165760973997,3,Intermediate,HoldTheLine
66,0.6763604363636364,59.884636002148255,3,Intermediate,HoldTheLine
67,0.6920919428571429,59.49304902743682,3,Intermediate,HoldTheLine
68,0.7080068571428573,59.09689668560566,3,Intermediate,HoldTheLine
69,0.7241051792207793,58.69617897665478,3,Intermediate,HoldTheLine
70,0.7403869090909092,58.290895900584175,3,Intermediate,HoldTheLine
71,0.7568520467532469,57.90745836761981,3,Intermediate,HoldTheLine
72,0.7735005922077923,57.557215637167694,3,Intermediate,HoldTheLine
73,0.7903325454545456,57.20311447679421,3,Intermediate,HoldTheLine
74,0.8073479064935066,56.845154886499365,3,Intermediate,HoldTheLine
75,0.8245466753246755,56.483336866283146,3,Intermediate,HoldTheLine
76,0.8419288519480521,56.11766041614556,3,Intermediate,HoldTheLine
77,0.8594944363636365,55.74812553608661,3,Intermediate,HoldTheLine
78,0.8772434285714288,55.374732226106296,3,Intermediate,HoldTheLine
79,0.8951758285714287,54.997480486204616,3,Intermediate,HoldTheLine
80,0.9132916363636365,54.61637031638156,3,Intermediate,HoldTheLine
1,0.04722222857142852,71.3421093692583,3,Intermediate,LetItGo
2,0.05103222857142852,71.3421093692583,3,Intermediate,LetItGo
3,0.05502563636363631,71.3421093692583,3,Intermediate,LetItGo
4,0.0592024519480519,71.3421093692583,3,Intermediate,LetItGo
5,0.06356267532467527,71.3421093692583,3,Intermediate,LetItGo
6,0.06810630649350644,71.3421093692583,3,Intermediate,LetItGo
7,0.07283334545454541,71.3421093692583,3,Intermediate,LetItGo
8,0.07774379220779215,71.3421093692583,3,Intermediate,LetItGo
9,0.0828376467532467,71.3421093692583,3,Intermediate,LetItGo
