SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-23-2025,Single Family Residential,87 Dipsea Rd,Stinson Beach,CA,94970,4875000,2,2.0,Stinson Beach,1910,11252,1995,,2552,322,Sold,,,https://www.redfin.com/CA/Stinson-Beach/87-Dipsea-Rd-94970/home/1022360,BAREIS,325051740,N,Y,37.9078577,-122.6599216
PAST SALE,May-10-2023,Single Family Residential,45 Calle Del Ribera,Stinson Beach,CA,94970,1010000,1,1.0,Stinson Beach,765,2400,1949,,1320,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/45-Calle-del-Resaca-94970/home/1170598,BAREIS,323017229,N,Y,37.900051,-122.64579
PAST SALE,July-15-2025,Single Family Residential,189 Seadrift Rd,Stinson Beach,CA,94970,5150000,3,3.0,Stinson Beach,1900,7501,2013,,2711,322,Sold,,,https://www.redfin.com/CA/Stinson-Beach/189-Seadrift-Rd-94970/home/18233158,BAREIS,325047692,N,Y,37.9065547,-122.6611883
PAST SALE,June-26-2025,Single Family Residential,121 Dipsea Rd,Stinson Beach,CA,94970,5550000,3,3.0,Stinson Beach,2003,7501,2024,,2771,322,Sold,,,https://www.redfin.com/CA/Stinson-Beach/121-Dipsea-Rd-94970/home/1105327,San Francisco MLS,325035761,N,Y,37.9081514,-122.6632325
PAST SALE,July-21-2025,Single Family Residential,8 Rafael Patio,Stinson Beach,CA,94970,5480000,3,2.0,Stinson Beach,1915,8999,1941,,2862,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/8-Rafael-Patio-94970/home/1054970,BAREIS,325046720,N,Y,37.9023504,-122.6510794
PAST SALE,March-20-2024,Single Family Residential,129 Seadrift Rd,Stinson Beach,CA,94970,5100000,3,3.0,Stinson Beach,1774,7500,1984,,2875,290,Sold,,,https://www.redfin.com/CA/Stinson-Beach/129-Seadrift-Rd-94970/home/878229,BAREIS,323931150,N,Y,37.9048388,-122.6552952
PAST SALE,August-28-2023,Single Family Residential,22 Calle Del Onda Ct,Stinson Beach,CA,94970,2188000,3,2.0,Stinson Beach,1905,4800,1930,,1149,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/22-Calle-del-Onda-94970/home/1183381,BAREIS,323016379,N,Y,37.8994017,-122.6450857
PAST SALE,September-13-2024,Single Family Residential,17 Dipsea Rd,Stinson Beach,CA,94970,5000000,3,3.0,Stinson Beach,2056,11252,1989,,2432,306,Sold,,,https://www.redfin.com/CA/Stinson-Beach/17-Dipsea-Rd-94970/home/722733,BAREIS,324040106,N,Y,37.9055276,-122.6530493
PAST SALE,September-6-2023,Single Family Residential,173 Seadrift Rd,Stinson Beach,CA,94970,5500000,3,3.0,Stinson Beach,1778,8751,1991,,3093,290,Sold,,,https://www.redfin.com/CA/Stinson-Beach/173-Seadrift-Rd-94970/home/1347452,BAREIS,323036170,N,Y,37.906297,-122.6595109
PAST SALE,January-2-2026,Single Family Residential,125 Laurel Ave,Stinson Beach,CA,94970,4050000,3,3.0,Stinson Beach,2745,28832,1958,,1475,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/125-Laurel-Ave-94970/home/735388,San Francisco MLS,325079226,N,Y,37.9023455,-122.6387895
PAST SALE,July-1-2024,Single Family Residential,12 Avenida Las Baulinas,Stinson Beach,CA,94970,3800000,3,2.0,Highlands,,27600,1971,,,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/12-Avenida-Las-Baulinas-94970/home/741443,BAREIS,324013746,N,Y,37.9037162,-122.6407922
PAST SALE,January-4-2024,Single Family Residential,255 Calle Del Mar,Stinson Beach,CA,94970,2100000,1,1.0,Stinson Beach,640,,,,3281,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/255-Calle-del-Mar-94970/home/883461,BAREIS,323916299,N,Y,37.9005542,-122.6395213
PAST SALE,October-7-2024,Single Family Residential,9 Rafael Patio,Stinson Beach,CA,94970,3760000,3,2.0,Stinson Beach,1420,15002,1938,,2648,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/9-Rafael-Patio-94970/home/1302009,BAREIS,324051839,N,Y,37.9022736,-122.6507593
PAST SALE,,Single Family Residential,174 Seadrift Rd,Stinson Beach,CA,94970,17900000,5,5.0,,3208,30120,2015,,5580,,,,,https://www.redfin.com/CA/Stinson-Beach/174-Seadrift-Rd-94970/home/1017872,,,N,Y,37.9055495,-122.660012
PAST SALE,December-29-2025,Single Family Residential,15 Calle Del Embarcadero,Stinson Beach,CA,94970,1525000,2,1.5,Stinson Beach,648,2400,1955,,2353,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/15-Calle-del-Embarcadero-94970/home/1293659,BAREIS,325067831,N,Y,37.900463,-122.6464057
PAST SALE,,Single Family Residential,214 Seadrift Rd,Stinson Beach,CA,94970,13200000,5,3.0,,2204,25020,1962,,5989,,,,,https://www.redfin.com/CA/Stinson-Beach/214-Seadrift-Rd-94970/home/1077674,,,N,Y,37.9063035,-122.6636315
PAST SALE,October-31-2025,Single Family Residential,170 Belvedere Ave,Stinson Beach,CA,94970,4250000,3,2.0,Stinson Beach,1965,25051,1928,,2163,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/170-Belvedere-Ave-94970/home/17466147,BAREIS,325049704,N,Y,37.9013641,-122.6378619
PAST SALE,July-25-2025,Single Family Residential,211 Seadrift Rd,Stinson Beach,CA,94970,4998000,3,3.0,Stinson Beach,2291,8303,2003,,2182,306,Sold,,,https://www.redfin.com/CA/Stinson-Beach/211-Seadrift-Rd-94970/home/1011997,BAREIS,325013239,N,Y,37.9068641,-122.6632913
PAST SALE,August-17-2023,Single Family Residential,210 Dipsea Rd,Stinson Beach,CA,94970,5500000,2,2.0,Seadrift,2119,18295,1963,,2596,275,Sold,,,https://www.redfin.com/CA/Stinson-Beach/210-Dipsea-Rd-94970/home/723740,BAREIS,323013148,N,Y,37.9083979,-122.6729157
PAST SALE,December-2-2024,Single Family Residential,31 Calle Del Pradero,Stinson Beach,CA,94970,4125000,2,2.0,Stinson Beach,1497,7200,1986,,2756,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/31-Calle-del-Pradero-94970/home/1050582,BAREIS,323919823,N,Y,37.8983608,-122.6436942
PAST SALE,October-31-2025,Condo/Co-op,65 Buena Vista Ave,Stinson Beach,CA,94970,772500,1,1.0,Stinson Beach,456,6599,1927,,1694,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/65-Buena-Vista-Ave-94970/home/56832172,BAREIS,325003482,N,Y,37.899161,-122.63883
PAST SALE,November-26-2025,Multi-Family (2-4 Unit),7500 Panoramic Hwy,Stinson Beach,CA,94970,3900000,3,2.0,Stinson Beach,1576,87800,1950,,2475,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/7500-Panoramic-Hwy-94970/home/1170606,BAREIS,324091555,N,Y,37.9003752,-122.6344771
PAST SALE,July-28-2025,Vacant Land,21 Calle Del Onda,Stinson Beach,CA,94970,1700000,,,Stinson Beach,,15198,,,,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/21-Calle-del-Embarcadero-94970/home/56831808,BAREIS,324063340,N,Y,37.899204,-122.644899
PAST SALE,,Single Family Residential,112 Calle del Arroyo,Stinson Beach,CA,94970,1100000,4,2.0,,1458,3200,1947,,754,,,,,https://www.redfin.com/CA/Stinson-Beach/112-Calle-del-Arroyo-94970/home/722744,,,N,Y,37.9017074,-122.6474337
PAST SALE,,Single Family Residential,16 Calle del Pinos,Stinson Beach,CA,94970,1800000,1,1.0,,474,2400,1920,,3797,,,,,https://www.redfin.com/CA/Stinson-Beach/16-Calle-del-Pinos-94970/home/1055023,,,N,Y,37.8985845,-122.6431659
PAST SALE,,Single Family Residential,7 Walla Vis,Stinson Beach,CA,94970,3700000,2,2.0,,1826,7875,1981,,2026,,,,,https://www.redfin.com/CA/Stinson-Beach/7-Walla-Vis-94970/home/1187230,,,N,Y,37.9035454,-122.6526083
PAST SALE,,Single Family Residential,139 Seadrift Rd,Stinson Beach,CA,94970,5300000,2,2.0,,1881,7500,1987,,2818,,,,,https://www.redfin.com/CA/Stinson-Beach/139-Seadrift-Rd-94970/home/722611,,,N,Y,37.9051605,-122.6562443
PAST SALE,,Single Family Residential,95 Calle del Resaca,Stinson Beach,CA,94970,2500000,2,2.0,,1565,4800,1987,,1597,,,,,https://www.redfin.com/CA/Stinson-Beach/95-Calle-del-Resaca-94970/home/1364393,,,N,Y,37.899606,-122.646179
