SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-10-2013,Single Family Residential,169 Dipsea Rd,Stinson Beach,CA,94970,1500000,3,2.0,Stinson Beach,1500,7492,1973,,1000,175,Sold,,,https://www.redfin.com/CA/Stinson-Beach/169-Dipsea-Rd-94970/home/1017899,BAREIS,21214428,Y,Y,37.9080583,-122.6681943
PAST SALE,March-16-2015,Single Family Residential,171 Dipsea Rd,Stinson Beach,CA,94970,1900000,2,2.5,Seadrift,1590,7501,1981,,1195,221,Sold,,,https://www.redfin.com/CA/Stinson-Beach/171-Dipsea-Rd-94970/home/724108,BAREIS,21502039,Y,Y,37.908201,-122.6682906
PAST SALE,,Single Family Residential,173 Dipsea Rd,Stinson Beach,CA,94970,650000,2,2.0,,2023,7500,1981,,321,,,,,https://www.redfin.com/CA/Stinson-Beach/173-Dipsea-Rd-94970/home/1162305,,,Y,Y,37.9080744,-122.6686058
PAST SALE,,Single Family Residential,175 Dipsea Rd,Stinson Beach,CA,94970,2200000,3,3.0,,2246,7500,1973,,980,,,,,https://www.redfin.com/CA/Stinson-Beach/175-Dipsea-Rd-94970/home/823944,,,Y,Y,37.9080868,-122.6687902
PAST SALE,September-29-2011,Vacant Land,177 Dipsea Rd,Stinson Beach,CA,94970,1525000,,,Stinson Beach,,14985,,,,200,Sold,,,https://www.redfin.com/CA/Stinson-Beach/177-Dipsea-Rd-94970/home/22299053,BAREIS,21109130,Y,Y,37.9081229,-122.6691063
PAST SALE,,Single Family Residential,181 Dipsea Rd,Stinson Beach,CA,94970,1411000,4,3.0,,2350,7500,1980,,600,,,,,https://www.redfin.com/CA/Stinson-Beach/181-Dipsea-Rd-94970/home/722131,,,Y,Y,37.9081242,-122.6694089
PAST SALE,,Single Family Residential,183 Dipsea Rd,Stinson Beach,CA,94970,115000,2,2.0,,1817,7500,1989,,63,,,,,https://www.redfin.com/CA/Stinson-Beach/183-Dipsea-Rd-94970/home/969577,,,Y,Y,37.9081323,-122.6696412
PAST SALE,,Single Family Residential,185 Dipsea Rd,Stinson Beach,CA,94970,1900000,3,3.0,,1934,7500,1996,,982,,,,,https://www.redfin.com/CA/Stinson-Beach/185-Dipsea-Rd-94970/home/823883,,,Y,Y,37.9081388,-122.6698516
PAST SALE,January-18-2018,Single Family Residential,187 Dipsea Rd,Stinson Beach,CA,94970,3162500,4,3.0,Stinson Beach,2785,15002,1986,,1136,233,Sold,,,https://www.redfin.com/CA/Stinson-Beach/187-Dipsea-Rd-94970/home/723734,BAREIS,21725684,Y,Y,37.9081771,-122.6700877
PAST SALE,,Single Family Residential,191 Dipsea Rd,Stinson Beach,CA,94970,857000,3,3.0,,1864,7500,1973,,460,,,,,https://www.redfin.com/CA/Stinson-Beach/191-Dipsea-Rd-94970/home/1403941,,,Y,Y,37.9082282,-122.6704843
PAST SALE,,Single Family Residential,193 Dipsea Rd,Stinson Beach,CA,94970,612000,2,2.0,,2192,7500,1974,,279,,,,,https://www.redfin.com/CA/Stinson-Beach/193-Dipsea-Rd-94970/home/1046012,,,Y,Y,37.9082321,-122.6706675
PAST SALE,October-28-2013,Single Family Residential,195 Dipsea Rd,Stinson Beach,CA,94970,1582000,2,2.0,Stinson Beach,2252,7501,1988,,702,175,Sold,,,https://www.redfin.com/CA/Stinson-Beach/195-Dipsea-Rd-94970/home/1059727,BAREIS,21308615,Y,Y,37.9082919,-122.670896
PAST SALE,,Single Family Residential,197 Dipsea Rd,Stinson Beach,CA,94970,,3,2.0,,1471,7500,1969,,,,,,,https://www.redfin.com/CA/Stinson-Beach/197-Dipsea-Rd-94970/home/1175299,,,Y,Y,37.9083068,-122.6711045
PAST SALE,,Single Family Residential,199 Dipsea Rd,Stinson Beach,CA,94970,1950000,3,3.0,,2538,8125,1982,,768,,,,,https://www.redfin.com/CA/Stinson-Beach/199-Dipsea-Rd-94970/home/721962,,,Y,Y,37.908314,-122.6713017
PAST SALE,,Single Family Residential,201 Dipsea Rd,Stinson Beach,CA,94970,475000,3,2.0,,1840,8160,1970,,258,,,,,https://www.redfin.com/CA/Stinson-Beach/201-Dipsea-Rd-94970/home/1136771,,,Y,Y,37.9082755,-122.6715438
PAST SALE,,Single Family Residential,203 Dipsea Rd,Stinson Beach,CA,94970,1600000,2,2.0,,1634,7500,1971,,979,,,,,https://www.redfin.com/CA/Stinson-Beach/203-Dipsea-Rd-94970/home/1322306,,,Y,Y,37.9082401,-122.6717201
PAST SALE,May-17-2013,Single Family Residential,205 Dipsea Rd,Stinson Beach,CA,94970,1650000,2,2.5,Seadrift,1908,9601,1973,,865,217,Sold,,,https://www.redfin.com/CA/Stinson-Beach/205-Dipsea-Rd-94970/home/834251,BAREIS,21308431,Y,Y,37.9081862,-122.671923
PAST SALE,April-18-2013,Single Family Residential,211 Dipsea Rd,Stinson Beach,CA,94970,2040000,4,3.0,Stinson Beach,2090,10019,1972,,976,208,Sold,,,https://www.redfin.com/CA/Stinson-Beach/211-Dipsea-Rd-94970/home/721971,BAREIS,21215736,Y,Y,37.9080562,-122.6725635
PAST SALE,,Vacant Land,213 Dipsea Rd,Stinson Beach,CA,94970,,,,,,12000,,,,,,,,https://www.redfin.com/CA/Stinson-Beach/213-Dipsea-Rd-94970/home/22243692,,,Y,Y,37.907915,-122.672794
PAST SALE,,Single Family Residential,349 Seadrift Rd,Stinson Beach,CA,94970,82500,3,2.0,,1896,22400,1981,,44,,,,,https://www.redfin.com/CA/Stinson-Beach/349-Seadrift-Rd-94970/home/903946,,,Y,Y,37.9077234,-122.6777598
PAST SALE,,Single Family Residential,347 Seadrift Rd,Stinson Beach,CA,94970,,5,5.0,,3572,19600,2019,,,,,,,https://www.redfin.com/CA/Stinson-Beach/347-Seadrift-Rd-94970/home/22351047,,,Y,Y,37.907429,-122.6774278
PAST SALE,October-24-1994,Single Family Residential,345 Seadrift Rd,Stinson Beach,CA,,1300000,3,2.5,Stinson Beach,,,,,,,Sold,,,https://www.redfin.com/CA/Stinson-Beach/345-Seadrift-Rd-94970/home/1436013,San Francisco MLS,217164,Y,Y,37.9075681,-122.6772541
PAST SALE,,Single Family Residential,343 Seadrift Rd,Stinson Beach,CA,94970,,3,2.0,,2047,18200,1980,,,,,,,https://www.redfin.com/CA/Stinson-Beach/343-Seadrift-Rd-94970/home/1162298,,,Y,Y,37.9075226,-122.6770052
PAST SALE,October-22-2013,Single Family Residential,341 Seadrift Rd,Stinson Beach,CA,94970,3300000,3,2.5,Stinson Beach,2072,16800,1973,,1593,217,Sold,,,https://www.redfin.com/CA/Stinson-Beach/341-Seadrift-Rd-94970/home/762212,BAREIS,21313356,Y,Y,37.9075057,-122.6767641
PAST SALE,July-21-2017,Single Family Residential,337 Seadrift Rd,Stinson Beach,CA,94970,4000000,3,2.0,Stinson Beach,2295,16100,1969,,1743,233,Sold,,,https://www.redfin.com/CA/Stinson-Beach/337-Seadrift-Rd-94970/home/22336727,BAREIS,21709805,Y,Y,37.9074359,-122.6765221
PAST SALE,,Single Family Residential,335 Seadrift Rd,Stinson Beach,CA,94970,,2,1.0,,1369,16100,1969,,,,,,,https://www.redfin.com/CA/Stinson-Beach/335-Seadrift-Rd-94970/home/1314543,,,Y,Y,37.9075161,-122.6762683
PAST SALE,January-27-1998,Single Family Residential,333 Seadrift Rd,Stinson Beach,CA,94970,1400000,1,1.0,Stinson Beach,,32480,,,,1000,Sold,,,https://www.redfin.com/CA/Stinson-Beach/333-Seadrift-Rd-94970/home/1187243,San Francisco MLS,26833,Y,Y,37.9074822,-122.675992
PAST SALE,,Single Family Residential,331 Seadrift Rd,Stinson Beach,CA,94970,1550000,4,3.0,,2643,17500,2002,,586,,,,,https://www.redfin.com/CA/Stinson-Beach/331-Seadrift-Rd-94970/home/1165821,,,Y,Y,37.907485,-122.6758079
PAST SALE,,Single Family Residential,329 Seadrift Rd,Stinson Beach,CA,94970,1050000,3,2.0,,1572,17500,1979,,668,,,,,https://www.redfin.com/CA/Stinson-Beach/329-Seadrift-Rd-94970/home/1046010,,,Y,Y,37.9074974,-122.6755776
PAST SALE,,Single Family Residential,323 Seadrift Rd,Stinson Beach,CA,94970,,3,2.0,,2006,18200,1980,,,,,,,https://www.redfin.com/CA/Stinson-Beach/323-Seadrift-Rd-94970/home/22614750,,,Y,Y,37.9075746,-122.6750648
PAST SALE,September-28-2011,Single Family Residential,321 Seadrift Rd,Stinson Beach,CA,94970,2250000,1,1.5,Stinson Beach,1044,18905,1979,,2155,200,Sold,,,https://www.redfin.com/CA/Stinson-Beach/321-Seadrift-Rd-94970/home/721907,BAREIS,21114775,Y,Y,37.9076179,-122.6748851
PAST SALE,,Single Family Residential,319 Seadrift Rd,Stinson Beach,CA,94970,3600000,3,3.0,,2262,21000,1979,,1592,,,,,https://www.redfin.com/CA/Stinson-Beach/319-Seadrift-Rd-94970/home/1364401,,,Y,Y,37.9076752,-122.6745846
PAST SALE,,Single Family Residential,317 Seadrift Rd,Stinson Beach,CA,94970,,4,4.0,,3762,22400,1981,,,,,,,https://www.redfin.com/CA/Stinson-Beach/317-Seadrift-Rd-94970/home/22367725,,,Y,Y,37.907673,-122.6743294
PAST SALE,April-8-2004,Single Family Residential,315 Seadrift Rd,Stinson Beach,CA,94970,2995000,4,3.0,Stinson Beach,2800,,1989,,1070,131,Sold,,,https://www.redfin.com/CA/Stinson-Beach/315-Seadrift-Rd-94970/home/22614751,San Francisco MLS,260522,Y,Y,37.9076668,-122.6741652
PAST SALE,,Single Family Residential,311 Seadrift Rd,Stinson Beach,CA,94970,650000,4,4.0,,2278,23800,1996,,285,,,,,https://www.redfin.com/CA/Stinson-Beach/311-Seadrift-Rd-94970/home/1209832,,,Y,Y,37.9078842,-122.6738563
PAST SALE,,Single Family Residential,307 Seadrift Rd,Stinson Beach,CA,94970,600000,3,4.0,,2044,26600,1980,,294,,,,,https://www.redfin.com/CA/Stinson-Beach/307-Seadrift-Rd-94970/home/721983,,,Y,Y,37.908027,-122.6733803
PAST SALE,,Single Family Residential,303 Seadrift Rd,Stinson Beach,CA,94970,1422500,3,2.0,,1660,9000,1988,,857,,,,,https://www.redfin.com/CA/Stinson-Beach/303-Seadrift-Rd-94970/home/721948,,,Y,Y,37.9075146,-122.6729586
PAST SALE,,Single Family Residential,301 Seadrift Rd,Stinson Beach,CA,94970,459000,3,2.0,,1633,7500,1981,,281,,,,,https://www.redfin.com/CA/Stinson-Beach/301-Seadrift-Rd-94970/home/756461,,,Y,Y,37.9075441,-122.6727632
PAST SALE,,Single Family Residential,299 Seadrift Rd,Stinson Beach,CA,94970,,2,2.0,,902,7500,2001,,,,,,,https://www.redfin.com/CA/Stinson-Beach/299-Seadrift-Rd-94970/home/1388452,,,Y,Y,37.9075208,-122.6726094
PAST SALE,September-4-2020,Single Family Residential,297 Seadrift Rd,Stinson Beach,CA,94970,3075000,2,2.0,Stinson Beach,1804,7501,1980,,1705,263,Sold,,,https://www.redfin.com/CA/Stinson-Beach/297-Seadrift-Rd-94970/home/723724,BAREIS,22015275,Y,Y,37.9074898,-122.6723473
PAST SALE,,Single Family Residential,295 Seadrift Rd,Stinson Beach,CA,94970,3200000,2,3.0,,2324,7500,1981,,1377,,,,,https://www.redfin.com/CA/Stinson-Beach/295-Seadrift-Rd-94970/home/979049,,,Y,Y,37.9075111,-122.6721507
PAST SALE,,Single Family Residential,293 Seadrift Rd,Stinson Beach,CA,94970,300000,3,3.0,,1872,7500,2002,,160,,,,,https://www.redfin.com/CA/Stinson-Beach/293-Seadrift-Rd-94970/home/751538,,,Y,Y,37.9075102,-122.6719231
PAST SALE,,Single Family Residential,289 Seadrift Rd,Stinson Beach,CA,94970,1150000,2,2.0,,1908,7500,1980,,603,,,,,https://www.redfin.com/CA/Stinson-Beach/289-Seadrift-Rd-94970/home/1338822,,,Y,Y,37.9075003,-122.6713763
PAST SALE,,Single Family Residential,287 Seadrift Rd,Stinson Beach,CA,94970,11500,3,3.0,,1915,7500,2018,,6,,,,,https://www.redfin.com/CA/Stinson-Beach/287-Seadrift-Rd-94970/home/22390693,,,Y,Y,37.9074928,-122.6713092
PAST SALE,July-18-2016,Vacant Land,281 Seadrift Rd,Stinson Beach,CA,94970,1150000,,,Seadrift,,7501,,,,176,Sold,,,https://www.redfin.com/CA/Stinson-Beach/281-Seadrift-Rd-94970/home/22246971,BAREIS,21601141,Y,Y,37.9074704,-122.6706973
