SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-16-2022,Single Family Residential,26 Crab St,Eureka,CA,95503,265000,3,1.0,King Salmon South,1100,5227,1969,,241,,Sold,,,https://www.redfin.com/CA/Eureka/26-Crab-St-95503/home/116097657,HAR,259137,Y,Y,40.7385636,-124.2171148
PAST SALE,January-11-2018,Single Family Residential,52 Crab St,Eureka,CA,95503,260825,2,1.0,King Salmon South,1037,5227,1958,,252,,Sold,,,https://www.redfin.com/CA/Eureka/52-Crab-St-95503/home/116241854,HAR,248464,Y,Y,40.7386619,-124.2173508
PAST SALE,November-20-2023,Single Family Residential,120 Crab St,Eureka,CA,95503,205000,2,1.0,King Salmon South,998,6098,1944,,205,,Sold,,,https://www.redfin.com/CA/Eureka/120-Crab-St-95503/home/116097620,HAR,265255,Y,Y,40.7390501,-124.2182181
PAST SALE,August-19-2024,Single Family Residential,138 Crab St,Eureka,CA,95503,250000,3,2.0,King Salmon South,2000,7405,1940,,125,,Sold,,,https://www.redfin.com/CA/Eureka/138-Crab-St-95503/home/116046999,HAR,267430,Y,Y,40.7391341,-124.2183467
PAST SALE,April-8-2016,Single Family Residential,163 Crab St,Eureka,CA,95503,230000,3,2.0,Eureka,1224,3920,1956,,188,,Sold,,,https://www.redfin.com/CA/Eureka/163-Crab-St-95503/home/116294354,HAR,244060,Y,Y,40.7390154,-124.2189426
PAST SALE,November-17-2020,Single Family Residential,135 Crab St,Eureka,CA,95503,254000,3,1.0,Eureka,1776,5227,1952,,143,,Sold,,,https://www.redfin.com/CA/Eureka/135-Crab-St-95503/home/115753504,HAR,257259,Y,Y,40.7388757,-124.2186589
PAST SALE,November-23-2018,Single Family Residential,123 Crab St,Eureka,CA,95503,269900,1,2.0,King Salmon South,902,5227,2004,,299,,Sold,,,https://www.redfin.com/CA/Eureka/123-Crab-St-95503/home/115767470,HAR,250617,Y,Y,40.7387997,-124.2184263
PAST SALE,May-23-2024,Single Family Residential,105 Crab St,Eureka,CA,95503,150000,2,1.0,Eureka,672,7840,1944,,223,,Sold,,,https://www.redfin.com/CA/Eureka/105-Crab-St-95503/home/189728859,HAR,266057,Y,Y,40.7387073,-124.2181151
PAST SALE,January-13-2016,Single Family Residential,83 Crab St,Eureka,CA,95503,175000,1,1.0,King Salmon South,650,5227,1968,,269,,Sold,,,https://www.redfin.com/CA/Eureka/83-Crab-St-95503/home/115838388,HAR,242826,Y,Y,40.7386596,-124.2179455
PAST SALE,August-5-2024,Single Family Residential,85 (69) Crab St,Eureka,CA,95503,249000,2,2.0,Eureka,1458,7840,1973,,171,,Sold,,,https://www.redfin.com/CA/Eureka/69-Crab-St-95503/home/115888047,HAR,267133,Y,Y,40.7385792,-124.2179989
PAST SALE,July-16-2025,Single Family Residential,57 Crab St,Eureka,CA,95503,380725,2,2.0,Eureka,1350,2613,2016,,282,,Sold,,,https://www.redfin.com/CA/Eureka/57-Crab-St-95503/home/115741928,HAR,269295,Y,Y,40.7384375,-124.2176553
PAST SALE,May-30-2019,Single Family Residential,31 Crab St,Eureka,CA,95503,254900,2,1.0,King Salmon South,800,3920,1956,,319,,Sold,,,https://www.redfin.com/CA/Eureka/31-Crab-St-95503/home/115767508,HAR,253625,Y,Y,40.7383085,-124.2173666
PAST SALE,May-6-2015,Single Family Residential,25 Crab St,Eureka,CA,95503,155000,,1.0,King Salmon South,400,2613,1950,,388,,Sold,,,https://www.redfin.com/CA/Eureka/25-Crab-St-95503/home/115755914,HAR,242034,Y,Y,40.7383127,-124.2172382
PAST SALE,,Single Family Residential,1723 Buhne Dr,Eureka,CA,95503,173000,3,1.0,,,4596,,,,,,,,https://www.redfin.com/CA/Eureka/1723-Buhne-Dr-95503/home/116287048,,,Y,Y,40.739155,-124.2192062
PAST SALE,,Single Family Residential,130 Perch St,Eureka,CA,95503,,2,1.0,,1145,12500,1954,,,,,,,https://www.redfin.com/CA/Eureka/130-Perch-St-95503/home/115753612,,,Y,Y,40.7384699,-124.2187065
PAST SALE,September-25-2014,Single Family Residential,98 Perch St,Eureka,CA,95503,117000,1,2.0,King Salmon South,1100,6098,1979,,106,,Sold,,,https://www.redfin.com/CA/Eureka/98-Perch-St-95503/home/116006160,HAR,239417,Y,Y,40.738338,-124.2183033
PAST SALE,,Single Family Residential,32 Perch St,Eureka,CA,95503,130000,2,1.0,,845,9148,1950,,154,,,,,https://www.redfin.com/CA/Eureka/32-Perch-St-95503/home/115733990,,,Y,Y,40.7379142,-124.2174716
PAST SALE,,Single Family Residential,10 Perch St,Eureka,CA,95503,,1,1.0,,440,9375,1949,,,,,,,https://www.redfin.com/CA/Eureka/10-Perch-St-95503/home/115753657,,,Y,Y,40.737652,-124.2172012
PAST SALE,,Single Family Residential,25 Halibut Ave,Eureka,CA,95503,,2,1.0,,920,10019,1948,,,,,,,https://www.redfin.com/CA/Eureka/25-Halibut-Ave-95503/home/115753447,,,Y,Y,40.7367277,-124.2193352
