"SALE TYPE","SOLD DATE","PROPERTY TYPE","ADDRESS","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","DAYS ON MARKET","$/SQUARE FEET","HOA/MONTH","STATUS","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME","URL","SOURCE","MLS#","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","full_address","annual_rental_income","monthly_rental_income","rentalval","rentalval_note","elevation","distance_to_coast_meters","distance_to_coast_km","median_ageE","whiteE","blackE","asianE","hispanicE","median_incomeE","educationE","unemploymentE"
"PAST SALE",NA,"Single Family Residential","1445 Buhne Dr","Eureka","CA",95503,281034,2,1,NA,672,3920,1944,NA,239,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/1445-Buhne-Dr-95503/home/116325980",NA,NA,"Y","Y",40.7407323,-124.2172635,"1445 Buhne Dr, Eureka, CA",14051.7,1170.975,1170.975,"baseline_5pct",1.3,160.876773123771,0.160876773123771,46.3,2657,82,38,403,61250,433,106
"PAST SALE","April-27-2018","Single Family Residential","1473 Buhne Dr","Eureka","CA",95503,275135,2,1,"King Salmon South",725,4356,1940,NA,219,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/1473-Buhne-Dr-95503/home/116179240","HAR",250642,"Y","Y",40.7405944,-124.2174532,"1473 Buhne Dr, Eureka, CA",13756.75,1146.39583333333,1146.39583333333,"baseline_5pct",1.3,159.122888445487,0.159122888445487,46.3,2657,82,38,403,61250,433,106
"PAST SALE","July-7-2016","Single Family Residential","1493 Buhne Dr","Eureka","CA",95503,399000,2,2,"King Salmon South",1849,12196,2008,NA,216,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/1493-Buhne-Dr-95503/home/116172332","HAR",245453,"Y","Y",40.7404946,-124.2175968,"1493 Buhne Dr, Eureka, CA",19950,1662.5,1662.5,"baseline_5pct",1.3,158.308772838847,0.158308772838847,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","184 Sole St","Eureka","CA",95503,267907,2,1,NA,672,6140,1944,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/184-Sole-St-95503/home/115617304",NA,NA,"Y","Y",40.740378,-124.2173647,"184 Sole St, Eureka, CA",13395.35,1116.27916666667,1116.27916666667,"baseline_5pct",1.3,128.520347970375,0.128520347970375,46.3,2657,82,38,403,61250,433,106
"PAST SALE","August-28-2018","Single Family Residential","162 Sole St","Eureka","CA",95503,273097,2,1,"King Salmon South",778,4791,1944,NA,208,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/162-Sole-St-95503/home/116219353","HAR",251876,"Y","Y",40.7403202,-124.2172265,"162 Sole St, Eureka, CA",13654.85,1137.90416666667,1137.90416666667,"baseline_5pct",1.3,112.084734537923,0.112084734537923,46.3,2657,82,38,403,61250,433,106
"PAST SALE","March-6-2020","Single Family Residential","150 Sole St","Eureka","CA",95503,276892,2,1,"King Salmon South",672,435,1944,NA,313,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/150-Sole-St-95503/home/115942449","HAR",255721,"Y","Y",40.7402612,-124.2171174,"150 Sole St, Eureka, CA",13844.6,1153.71666666667,1153.71666666667,"baseline_5pct",1.3,97.6133968740012,0.0976133968740012,46.3,2657,82,38,403,61250,433,106
"PAST SALE","January-16-2020","Single Family Residential","142 Sole St","Eureka","CA",95503,313833,1,1,"King Salmon South",1012,8712,1944,NA,257,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/142-Sole-St-95503/home/115824582","HAR",255502,"Y","Y",40.7402057,-124.2169684,"142 Sole St, Eureka, CA",15691.65,1307.6375,1307.6375,"baseline_5pct",1.3,80.6563642959728,0.0806563642959728,46.3,2657,82,38,403,61250,433,106
"PAST SALE","October-16-2020","Single Family Residential","118 Sole St","Eureka","CA",95503,3e+05,3,2,"King Salmon South",1600,6098,1973,NA,188,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/118-Sole-St-95503/home/116064269","HAR",256717,"Y","Y",40.7401167,-124.2167667,"118 Sole St, Eureka, CA",15000,1250,1250,"baseline_5pct",1.27,56.1493986003936,0.0561493986003936,46.3,2657,82,38,403,61250,433,106
"PAST SALE","April-29-2022","Single Family Residential","106 Sole St","Eureka","CA",95503,360000,1,1,"King Salmon South",720,6098,1960,NA,500,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/106-Sole-St-95503/home/116046859","HAR",261310,"Y","Y",40.7400397,-124.2166028,"106 Sole St, Eureka, CA",18000,1500,1500,"baseline_5pct",1.28,35.7115082358826,0.0357115082358826,46.3,2657,82,38,403,61250,433,106
"PAST SALE","June-29-2020","Single Family Residential","98 Sole St","Eureka","CA",95503,283217,2,1,"King Salmon South",939,4356,1958,NA,176,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/98-Sole-St-95503/home/116160340","HAR",256553,"Y","Y",40.7400329,-124.2164031,"98 Sole St, Eureka, CA",14160.85,1180.07083333333,1180.07083333333,"baseline_5pct",1.15,20.5488511418473,0.0205488511418473,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","62 Sole St","Eureka","CA",95503,337695,1,1,NA,1224,20909,1958,NA,78,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/62-Sole-St-95503/home/116195678",NA,NA,"Y","Y",40.7399458,-124.2163248,"62 Sole St, Eureka, CA",16884.75,1407.0625,1407.0625,"baseline_5pct",1.3,5.15368906441455,0.00515368906441455,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","54 Sole St","Eureka","CA",95503,449201,2,3,NA,2436,4356,1974,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/54-Sole-St-95503/home/116306494",NA,NA,"Y","Y",40.7399238,-124.2161763,"54 Sole St, Eureka, CA",22460.05,1871.67083333333,1871.67083333333,"baseline_5pct",1.79,8.01784804895744,0.00801784804895744,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","44 Sole St","Eureka","CA",95503,238574,1,1,NA,640,26136,1958,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/44-Sole-St-95503/home/116278463",NA,NA,"Y","Y",40.7398551,-124.2160615,"44 Sole St, Eureka, CA",11928.7,994.058333333333,994.058333333333,"baseline_5pct",1.2,23.9858567375298,0.0239858567375298,46.3,2657,82,38,403,61250,433,106
"PAST SALE","September-7-2021","Single Family Residential","16 Sole St","Eureka","CA",95503,450000,3,2,"King Salmon South",1600,8712,1969,NA,281,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/16-Sole-St-95503/home/116223653","HAR",259846,"Y","Y",40.739712,-124.2157682,"16 Sole St, Eureka, CA",22500,1875,1875,"baseline_5pct",1.08,61.153601898847,0.061153601898847,46.3,2657,82,38,403,61250,433,106
"PAST SALE","August-9-2017","Single Family Residential","8 Sole St","Eureka","CA",95503,350000,2,2,"King Salmon South",1833,5900,1980,NA,191,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/8-Sole-St-95503/home/115944545","HAR",247154,"Y","Y",40.739687,-124.215556,"8 Sole St, Eureka, CA",17500,1458.33333333333,1458.33333333333,"baseline_5pct",1.09,79.2546916121966,0.0792546916121966,46.3,2657,82,38,403,61250,433,106
"PAST SALE","June-29-2016","Single Family Residential","6 Sole St","Eureka","CA",95503,371665,1,1,"King Salmon South",944,8712,1994,NA,281,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/6-Sole-St-95503/home/116091658","HAR",245575,"Y","Y",40.739554,-124.215382,"6 Sole St, Eureka, CA",18583.25,1548.60416666667,1548.60416666667,"baseline_5pct",0.9,106.688535170983,0.106688535170983,46.3,2657,82,38,403,61250,433,106
"PAST SALE","February-23-2018","Single Family Residential","155 Sole St","Eureka","CA",95503,261516,2,1,"Eureka",650,4425,1944,NA,223,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/155-Sole-St-95503/home/116153666","HAR",249333,"Y","Y",40.74009,-124.2174363,"155 Sole St, Eureka, CA",13075.8,1089.65,1089.65,"baseline_5pct",1.3,101.449984793474,0.101449984793474,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","143 Sole St","Eureka","CA",95503,310296,2,1,NA,672,4356,1944,NA,365,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/143-Sole-St-95503/home/116064292",NA,NA,"Y","Y",40.7400347,-124.2173321,"143 Sole St, Eureka, CA",15514.8,1292.9,1292.9,"baseline_5pct",1.3,87.7461532856551,0.0877461532856551,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","109 Sole St","Eureka","CA",95503,280000,2,1.5,NA,887,5663,1974,NA,316,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/109-Sole-St-95503/home/116286992",NA,NA,"Y","Y",40.7398044,-124.2168656,"109 Sole St, Eureka, CA",14000,1166.66666666667,1166.66666666667,"baseline_5pct",1.3,28.3282149984459,0.0283282149984459,46.3,2657,82,38,403,61250,433,106
"PAST SALE","March-13-2017","Single Family Residential","7 Sole St","Eureka","CA",95503,357172,2,1,"King Salmon South",760,7405,1956,NA,263,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/7-Sole-St-95503/home/115753301","HAR",246673,"Y","Y",40.7392837,-124.2156342,"7 Sole St, Eureka, CA",17858.6,1488.21666666667,1488.21666666667,"baseline_5pct",1.31,118.753322829904,0.118753322829904,46.3,2657,82,38,403,61250,433,106
"PAST SALE","November-14-2017","Single Family Residential","165 Sole St","Eureka","CA",95503,280006,2,1,"Eureka",800,4356,1944,NA,206,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/165-Sole-St-95503/home/116160359","HAR",249073,"Y","Y",40.7401379,-124.2175767,"165 Sole St, Eureka, CA",14000.3,1166.69166666667,1166.69166666667,"baseline_5pct",1.3,116.936193294559,0.116936193294559,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","1515 Buhne Dr","Eureka","CA",95503,297514,2,1,NA,672,4356,1944,NA,241,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/1515-Buhne-Dr-95503/home/116279543",NA,NA,"Y","Y",40.7402749,-124.2178933,"1515 Buhne Dr, Eureka, CA",14875.7,1239.64166666667,1239.64166666667,"baseline_5pct",1.3,155.101613909933,0.155101613909933,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","1591 Buhne Dr","Eureka","CA",95503,363724,2,3,NA,1343,3920,NA,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/1591-Buhne-Dr-95503/home/115840765",NA,NA,"Y","Y",40.7399367,-124.2183341,"1591 Buhne Dr, Eureka, CA",18186.2,1515.51666666667,1515.51666666667,"baseline_5pct",1.3,149.038038059567,0.149038038059567,46.3,2657,82,38,403,61250,433,106
"PAST SALE","May-15-2015","Single Family Residential","130 Cod St","Eureka","CA",95503,320994,2,1,"King Salmon South",808,4356,1944,NA,229,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/130-Cod-St-95503/home/115753337","HAR",241778,"Y","Y",40.7397376,-124.217678,"130 Cod St, Eureka, CA",16049.7,1337.475,1337.475,"baseline_5pct",1.3,79.4389046400411,0.0794389046400411,46.3,2657,82,38,403,61250,433,106
"PAST SALE","May-17-2022","Single Family Residential","126 Cod St","Eureka","CA",95503,365000,2,1,"King Salmon South",1146,29620,1994,NA,318,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/126-Cod-St-95503/home/115743372","HAR",261506,"Y","Y",40.7396932,-124.2176589,"126 Cod St, Eureka, CA",18250,1520.83333333333,1520.83333333333,"baseline_5pct",1.3,73.0921371806877,0.0730921371806877,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","16 Cod St","Eureka","CA",95503,355668,2,1,NA,1120,5663,1973,NA,232,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/16-Cod-St-95503/home/115767376",NA,NA,"Y","Y",40.7390951,-124.2164154,"16 Cod St, Eureka, CA",17783.4,1481.95,1481.95,"baseline_5pct",1.19,83.5246183791596,0.0835246183791596,46.3,2657,82,38,403,61250,433,106
"PAST SALE","July-10-2018","Single Family Residential","1671 Buhne Dr","Eureka","CA",95503,309032,2,1,"King Salmon South",872,39204,1944,NA,178,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/1671-Buhne-Dr-95503/home/116310992","HAR",250572,"Y","Y",40.7395467,-124.2188765,"1671 Buhne Dr, Eureka, CA",15451.6,1287.63333333333,1287.63333333333,"baseline_5pct",1.3,144.504085809243,0.144504085809243,46.3,2657,82,38,403,61250,433,106
"PAST SALE","August-1-2025","Single Family Residential","1621 Buhne Dr","Eureka","CA",95503,287000,2,1,"King Salmon South",759,2613,1944,NA,378,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/1621-Buhne-Dr-95503/home/116241844","HAR",269880,"Y","Y",40.7397369,-124.2186024,"1621 Buhne Dr, Eureka, CA",14350,1195.83333333333,1195.83333333333,"baseline_5pct",1.3,146.024666053511,0.146024666053511,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","135 Cod St","Eureka","CA",95503,255575,2,1,NA,672,4356,1944,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/135-Cod-St-95503/home/116160397",NA,NA,"Y","Y",40.7395126,-124.2181152,"135 Cod St, Eureka, CA",12778.75,1064.89583333333,1064.89583333333,"baseline_5pct",1.3,85.7855719882689,0.0857855719882689,46.3,2657,82,38,403,61250,433,106
"PAST SALE","November-6-2017","Single Family Residential","99 Cod St","Eureka","CA",95503,298661,2,1,"King Salmon South",1704,8712,1976,NA,123,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/99-Cod-St-95503/home/115944596","HAR",248465,"Y","Y",40.7392384,-124.2175387,"99 Cod St, Eureka, CA",14933.05,1244.42083333333,1244.42083333333,"baseline_5pct",1.3,13.521711376219,0.013521711376219,46.3,2657,82,38,403,61250,433,106
"PAST SALE","April-10-2025","Single Family Residential","15 Cod St","Eureka","CA",95503,438750,2,1,"King Salmon Resort",752,5227,1958,NA,583,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/15-Cod-St-95503/home/116188182","HAR",268925,"Y","Y",40.7387943,-124.2165956,"15 Cod St, Eureka, CA",21937.5,1828.125,1828.125,"baseline_5pct",1.3,104.195139077918,0.104195139077918,46.3,2657,82,38,403,61250,433,106
"PAST SALE","May-16-2022","Single Family Residential","26 Crab St","Eureka","CA",95503,341571,3,1,"King Salmon South",1100,5227,1969,NA,241,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/26-Crab-St-95503/home/116097657","HAR",259137,"Y","Y",40.7385636,-124.2171148,"26 Crab St, Eureka, CA",17078.55,1423.2125,1423.2125,"baseline_5pct",0.25,92.5725419406006,0.0925725419406006,46.3,2657,82,38,403,61250,433,106
"PAST SALE","January-11-2018","Single Family Residential","52 Crab St","Eureka","CA",95503,365282,2,1,"King Salmon South",1037,5227,1958,NA,252,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/52-Crab-St-95503/home/116241854","HAR",248464,"Y","Y",40.7386619,-124.2173508,"52 Crab St, Eureka, CA",18264.1,1522.00833333333,1522.00833333333,"baseline_5pct",-0.47,64.5513663060942,0.0645513663060942,46.3,2657,82,38,403,61250,433,106
"PAST SALE","November-20-2023","Single Family Residential","120 Crab St","Eureka","CA",95503,299452,2,1,"King Salmon South",998,6098,1944,NA,205,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/120-Crab-St-95503/home/116097620","HAR",265255,"Y","Y",40.7390501,-124.2182181,"120 Crab St, Eureka, CA",14972.6,1247.71666666667,1247.71666666667,"baseline_5pct",0.01,41.4425893149588,0.0414425893149588,46.3,2657,82,38,403,61250,433,106
"PAST SALE","August-19-2024","Single Family Residential","138 Crab St","Eureka","CA",95503,439856,3,2,"King Salmon South",2000,7405,1940,NA,125,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/138-Crab-St-95503/home/116046999","HAR",267430,"Y","Y",40.7391341,-124.2183467,"138 Crab St, Eureka, CA",21992.8,1832.73333333333,1832.73333333333,"baseline_5pct",1.16,60.1181029801357,0.0601181029801357,46.3,2657,82,38,403,61250,433,106
"PAST SALE","April-8-2016","Single Family Residential","163 Crab St","Eureka","CA",95503,391076,3,2,"Eureka",1224,3920,1956,NA,188,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/163-Crab-St-95503/home/116294354","HAR",244060,"Y","Y",40.7390154,-124.2189426,"163 Crab St, Eureka, CA",19553.8,1629.48333333333,1629.48333333333,"baseline_5pct",1.3,89.8070273156898,0.0898070273156898,46.3,2657,82,38,403,61250,433,106
"PAST SALE","November-17-2020","Single Family Residential","135 Crab St","Eureka","CA",95503,344738,3,1,"Eureka",1776,5227,1952,NA,143,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/135-Crab-St-95503/home/115753504","HAR",257259,"Y","Y",40.7388757,-124.2186589,"135 Crab St, Eureka, CA",17236.9,1436.40833333333,1436.40833333333,"baseline_5pct",1.3,53.712329742521,0.053712329742521,46.3,2657,82,38,403,61250,433,106
"PAST SALE","November-23-2018","Single Family Residential","123 Crab St","Eureka","CA",95503,326438,1,2,"King Salmon South",902,5227,2004,NA,299,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/123-Crab-St-95503/home/115767470","HAR",250617,"Y","Y",40.7387997,-124.2184263,"123 Crab St, Eureka, CA",16321.9,1360.15833333333,1360.15833333333,"baseline_5pct",1.3,28.4321460226015,0.0284321460226015,46.3,2657,82,38,403,61250,433,106
"PAST SALE","May-23-2024","Single Family Residential","105 Crab St","Eureka","CA",95503,243924,2,1,"Eureka",672,7840,1944,NA,223,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/105-Crab-St-95503/home/189728859","HAR",266057,"Y","Y",40.7387073,-124.2181151,"105 Crab St, Eureka, CA",12196.2,1016.35,1016.35,"baseline_5pct",1.3,4.35185028624602,0.00435185028624602,46.3,2657,82,38,403,61250,433,106
"PAST SALE","January-13-2016","Single Family Residential","83 Crab St","Eureka","CA",95503,277883,1,1,"King Salmon South",650,5227,1968,NA,269,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/83-Crab-St-95503/home/115838388","HAR",242826,"Y","Y",40.7386596,-124.2179455,"83 Crab St, Eureka, CA",13894.15,1157.84583333333,1157.84583333333,"baseline_5pct",1.3,21.9213490092129,0.0219213490092129,46.3,2657,82,38,403,61250,433,106
"PAST SALE","August-5-2024","Single Family Residential","85 (69) Crab St","Eureka","CA",95503,371255,2,2,"Eureka",1458,7840,1973,NA,171,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/69-Crab-St-95503/home/115888047","HAR",267133,"Y","Y",40.7385792,-124.2179989,"85 (69) Crab St, Eureka, CA",18562.75,1546.89583333333,1546.89583333333,"baseline_5pct",1.3,27.0687551213507,0.0270687551213507,46.3,2657,82,38,403,61250,433,106
"PAST SALE","July-16-2025","Single Family Residential","57 Crab St","Eureka","CA",95503,380725,2,2,"Eureka",1350,2613,2016,NA,282,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/57-Crab-St-95503/home/115741928","HAR",269295,"Y","Y",40.7384375,-124.2176553,"57 Crab St, Eureka, CA",19036.25,1586.35416666667,1586.35416666667,"baseline_5pct",1.3,67.7069438454412,0.0677069438454413,46.3,2657,82,38,403,61250,433,106
"PAST SALE","May-30-2019","Single Family Residential","31 Crab St","Eureka","CA",95503,333532,2,1,"King Salmon South",800,3920,1956,NA,319,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/31-Crab-St-95503/home/115767508","HAR",253625,"Y","Y",40.7383085,-124.2173666,"31 Crab St, Eureka, CA",16676.6,1389.71666666667,1389.71666666667,"baseline_5pct",1.3,102.964542779779,0.102964542779779,46.3,2657,82,38,403,61250,433,106
"PAST SALE","May-6-2015","Single Family Residential","25 Crab St","Eureka","CA",95503,277312,NA,1,"King Salmon South",400,2613,1950,NA,388,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Eureka/25-Crab-St-95503/home/115755914","HAR",242034,"Y","Y",40.7383127,-124.2172382,"25 Crab St, Eureka, CA",13865.6,1155.46666666667,1155.46666666667,"baseline_5pct",1.3,111.754184081221,0.111754184081221,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","1723 Buhne Dr","Eureka","CA",95503,316822,3,1,NA,NA,4596,NA,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/1723-Buhne-Dr-95503/home/116287048",NA,NA,"Y","Y",40.739155,-124.2192062,"1723 Buhne Dr, Eureka, CA",15841.1,1320.09166666667,1320.09166666667,"baseline_5pct",1.3,124.441032320174,0.124441032320174,46.3,2657,82,38,403,61250,433,106
"PAST SALE",NA,"Single Family Residential","130 Perch St","Eureka","CA",95503,305500,2,1,NA,1145,12500,1954,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Eureka/130-Perch-St-95503/home/115753612",NA,NA,"Y","Y",40.7384699,-124.2187065,"130 Perch St, Eureka, CA",15275,1272.91666666667,1272.91666666667,"baseline_5pct",1.24,11.7276963739074,0.0117276963739074,46.3,2657,82,38,403,61250,433,106
